proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
P78371,176230,71725,94518,144970,139420,151980,168400,129400,108650,137050,116160,125530,110370,118760,124060,107210,116810,121640,149700,168530,128600,109010,162680,89604
P78385,0,0,0,0,0,0,0,0,6820.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P78386,0,0,0,0,0,0,0,0,28213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P78406,2381.5,0,0,0,0,0,0,4030.6,6005.5,5616.7,1566.8,0,1730.6,3727.9,1432.1,0,1784.6,4431.7,0,3668.7,0,1465.4,2187.5,3397.3
P78417,87251,53721,62567,39412,60804,52703,83019,81255,68565,38698,84545,95414,75692,65859,61979,80755,70668,78795,78015,98874,88006,69927,47081,55073
P78508,0,0,0,0,0,1710.4,0,0,0,0,0,0,0,0,0,0,993.19,0,0,0,0,0,0,0
P78527,870.22,0,2597.2,1940.4,8232.4,836.59,10154,6807,3822.3,9110.2,6162.6,12062,11766,2563.2,3003.6,9425.1,3957.6,4265.3,4609.2,5473.2,12130,3559.3,7371.8,1890.2
P78559,155890,89231,71035,118030,83312,232130,219000,134740,85513,144260,126150,135920,130220,104680,194040,111640,116380,113430,128750,207240,110360,101750,180560,93515
P78560,0,0,439.73,1555.6,0,2643.7,0,3822.8,747.41,2052.3,848.45,0,548.75,2537.5,2001.1,1998.2,527.25,1489.2,590.95,4548.3,535.42,921.23,425.19,0
P79483,0,0,2065.7,0,0,2295.8,0,1438.7,0,0,2174.3,7866.1,628.74,1255.3,1497,0,1669.8,0,0,0,2221,0,846.6,0
P80303,0,669.15,0,1025.4,2697.4,0,0,0,1209.6,0,0,0,1130.3,0,1359.2,1131.5,1172.1,0,0,1863.8,694.47,0,1315.8,0
P80404,177250,140090,109230,244490,107660,316430,241920,221250,266760,282530,221350,238080,251380,188600,171940,231610,164740,142990,230710,400610,249590,105820,167800,75727
P80723,21681,3373.7,9907,22215,871.92,8355.9,19301,3547.1,1839.6,44261,45669,37833,3382,2630,30867,86216,14317,1630,130780,12362,5105.1,16459,97980,2612.2
P82650,0,481.48,0,0,0,3052,2035.6,0,466.79,4589.3,1759,1970.3,1119.7,4441.2,768.56,0,0,1055,0,0,2259.4,1033.5,2790.4,0
P82663,0,0,0,0,0,1263.9,0,0,0,3598.1,2196.2,1537.7,1459.3,1089.8,904.77,0,0,0,1028.2,0,1522.3,0,0,0
P82909,2234,1548.8,1518.5,1867.3,0,4319.2,0,1829.4,2792.4,3354.5,2205.3,4334.2,0,1333.9,2199.5,2053.9,4223.9,0,0,4237.6,0,1219.6,5882.5,0
P83111,0,0,0,0,0,1386.8,2338.8,1611.8,0,1343.3,0,1762.9,1881.8,1510.6,897.15,0,1208.6,0,1446.1,1422.4,1508.8,0,861.61,0
P83876,0,877.47,1973.2,1357.7,0,2002.6,0,0,1302.2,0,0,0,1648.4,0,2307.3,0,967.91,0,1272.6,0,1440.6,734.28,0,0
P83916,0,5516.1,2163.2,6628.3,2190.5,5740.8,2626.5,6435.8,7269.2,11375,11632,0,10545,6513,4105.3,6804.2,0,0,0,5552.9,4830.6,0,0,0
P84074,70873,12182,23139,19861,22529,25009,63345,13590,9231.5,10028,25533,32217,13007,15450,18780,27376,18906,44412,52029,26299,23501,34041,74690,37555
P84077,188630,92251,112380,222460,116030,350670,325000,289890,239850,241960,278540,287890,250510,275810,209550,186520,289610,228340,199050,424750,307890,202990,250610,128960
P84085,6030.6,2588.5,1722.6,10354,3982.1,6777.2,10871,11486,7888.9,14566,5828.5,14379,8252.8,5302.1,5782.9,6157.1,8762.8,10704,7762.6,13244,9541.2,2457.3,6729.9,4077.8
P84090,5586.3,12678,9036.4,13765,11905,23593,13106,14083,12673,21053,17177,21976,14731,13909,19276,17511,14982,11187,4157.8,24112,18049,8232.9,11082,7607.9
P84095,8679.3,5667.7,12272,7517.6,11492,15269,13252,6203.8,5453.6,12934,12856,12837,14749,5548,11221,11223,6435.7,12606,2466.6,7834.6,3983.8,3979.7,3511.8,10027
P84103,8663.8,22603,15783,16368,18668,6685.6,15625,13559,8602.9,7849.9,47350,33291,28427,13517,6006.8,15018,18625,2034.8,20353,43894,16231,1232,5504.5,3328.7
P84243,9067.3,3104.7,14594,15604,26215,7746.6,1361.1,20814,30886,16937,52851,23177,35539,2787,0,0,27445,0,9557.2,15980,1212.9,0,11712,14559
P86791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2031.5,0,0,0,0,0,0,0
P98160,50949,17529,1900.4,40327,145610,41258,33031,53298,30958,76535,31109,103230,59536,8485.9,63361,22623,62766,46696,16928,30903,60062,13842,17503,8514.4
P98179,0,3472.8,0,6912.4,0,0,0,14852,2924.8,8153,10438,3686.9,4599.9,9767,0,1732.2,0,4414.9,2789,5076.5,1728.8,1201.5,0,0
P99999,110310,84252,34643,125270,49545,168850,131460,150590,118300,141540,122440,178080,151770,133980,158370,106560,105810,110510,123990,297860,146300,59717,135070,46960
Q00013,7851.6,7679.1,0,4261,5559.7,5674.7,8940,4468.4,1215.6,3013.1,4734.6,1415,5408.9,2199.4,4962.7,1076.8,4818.2,3008.8,6447.7,2180.1,1138.8,1232.4,3163.9,3495.3
Q00059,1801.4,0,0,0,0,4260.3,3253.8,0,1952.3,0,0,2603,0,0,3123.5,0,1730.4,1861.4,0,2501.7,0,0,2533.5,1535.8
Q00169,36621,23855,38178,55887,18364,51958,35285,63359,49363,57506,52771,51105,50560,43853,35807,40766,37858,29963,34127,53479,63030,46678,38642,21533
Q00325,201270,37033,58434,93999,125620,97812,95585,139130,105010,158270,121680,158060,222550,129090,66908,138760,59488,101370,60058,286380,124600,81562,69524,33894
Q00341,906.13,1404.4,1039.9,2361,3422.8,6079.5,3666,0,1296.8,1818.5,1145,6347.4,4269.8,3345.6,610.45,8177,1413.3,4955.3,1827.5,2252.5,0,2487.9,1478.7,13131
Q00535,28988,18827,24428,30622,16521,49501,33705,22341,21004,36570,36096,36269,28875,37786,43126,33245,45251,27513,12781,30906,21693,22206,52244,24274
Q00577,57929,28414,43475,50825,41681,69581,47212,43239,54434,66602,48327,61438,59837,39905,42797,43465,35195,34450,45751,102300,44381,42866,57625,18125
Q00587,7187.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22494,0,0,0,4352.8
Q00610,2472700,836960,887140,1400500,1388600,1370500,2104200,1450800,1335900,1554800,1412300,1793300,1572200,1204900,1263700,1263400,1326100,1882100,1718700,2250400,1376300,1401900,1841300,861470
Q00688,0,0,941.56,4195.9,11451,1655,1705.1,1596.6,3898.5,9542.1,5085.7,12359,3703.4,10238,1177.7,7545.2,5136.6,13066,4649.6,0,5053.2,5477.3,8177.4,7725.1
Q00765,24471,6449.1,1342,24746,9369.2,12959,14829,18369,19642,26792,11895,23512,8217.5,13785,22757,18588,23096,21669,21202,24221,19052,15630,30448,4576
Q00796,45249,32630,91528,54736,34165,36355,58710,68130,69987,57674,39401,44461,52139,46372,23941,38582,33723,26225,45691,30162,40571,73432,3645.4,40410
Q00839,48150,62618,59482,106830,54661,74700,55585,109270,69897,126290,86222,106860,86869,81747,73558,78654,77963,35522,50601,128910,59733,54645,49942,19158
Q01064,110600,457800,281060,194550,82386,161880,268580,230860,274070,94594,271290,33284,289910,283790,207740,308130,62770,150340,359350,285090,219070,240220,103460,147430
Q01081,3288.6,3422.4,2421.1,4582.6,0,0,3934.9,3432.6,3614.4,0,6692,9242.1,6441.1,5126.5,6555.6,3482.4,0,0,3161.6,6354.6,6503.3,1680.6,3423.4,3007.2
Q01082,2928100,1799500,2696800,2695300,1794100,2669600,2917300,2995300,3139200,3069800,2717400,2717700,2849100,2964900,2050400,2600800,2068600,2498400,2678800,3409900,2705600,2310500,2505000,1827400
Q01085,0,0,0,0,0,3241.3,2550.3,1037,5411.9,6580.4,3149.1,551.96,2350.1,0,1976.9,0,0,0,2247.4,0,0,0,2066.4,1170.9
Q01105,34464,14231,20206,42121,5853.3,32687,32332,32810,29015,49615,50901,44113,44505,39260,30551,27987,36844,4304.6,11240,32245,38843,21490,11548,12802
Q01130,0,0,0,1502.3,0,1517.6,1470.4,3499.5,0,2163.9,1673.8,13453,0,1692,0,0,6385.8,555.76,2042.1,6556.2,2009.3,0,8469.6,736.67
Q01432,650.18,0,643.68,0,1458.5,0,0,0,734.5,648.7,0,2179.2,984.46,2296.4,357.5,0,357,0,685.1,0,910.73,715.72,266.52,0
Q01433,0,5421,5667.2,15438,1768.1,16734,6588.1,9665.4,15762,10139,29871,22574,18379,11586,25209,17691,19280,10798,7774,45627,19165,8216,11652,2959.4
Q01469,173130,211990,278860,203040,146850,119040,288980,184460,184160,355850,208560,245950,253180,286820,107220,223080,186770,215830,320150,225610,249800,286720,124080,255640
Q01484,495340,227990,333760,370850,262110,350620,449190,320700,366230,382660,341090,292830,309420,368100,334220,377360,185480,358260,445930,456080,289380,338850,434710,257050
Q01518,185960,150910,187800,197590,148640,211210,230880,246260,211510,232530,213810,230270,192560,231130,165800,173220,137070,172940,192730,274670,203120,123240,180010,132330
Q01581,6172.3,22001,8286.6,11697,10843,10781,26596,905.74,0,8125.1,11606,18940,2510.6,8754.4,3052,303.01,5224.8,0,3729.2,12740,4819.2,1363,8415,7018.4
Q01650,7727.3,5314.4,8092.9,2272.9,4008.5,6675.8,7103.6,2767.4,7659.9,0,3192.3,2939.1,1887.8,5396.8,1471.1,4012.8,2607.4,5085.6,4629.5,4340.3,7937.2,3835.1,1870.2,3014.6
Q01813,336260,96238,136410,153850,152230,169920,351140,167450,155980,205270,166250,224810,169830,196520,158650,177280,149020,251010,257730,198350,148240,218230,333710,171430
Q01814,52189,27091,11292,34822,52762,63637,41145,32623,34895,42540,31985,33707,39849,28358,31149,38893,28717,24778,29748,57188,44091,12479,38305,9945.6
Q01844,0,0,0,2319.1,0,5588,3280.3,1831.2,1779.2,6118.3,2068.1,0,2715.6,4655.1,2467.7,0,2268.4,1574.4,2563.5,8091.2,2614.3,0,1577.4,656.9
Q01970,535.91,3155.8,3042.3,0,4194.6,0,1290.7,992.81,3707.5,914.8,713.38,856.83,996.36,0,0,1568.8,0,594.5,3169.6,924.06,830.7,6269.9,1063.4,0
Q01995,122320,8107.1,58573,25813,572750,27583,235800,21027,26768,54217,19958,150840,87131,23954,96853,108220,106750,194380,19219,65809,65550,56945,74248,61177
Q02108,0,0,1328.9,2118.8,0,0,1240,894.51,0,1225.4,1058.2,621.66,0,0,0,1049.8,604.83,1168.6,536.13,0,0,0,966.54,0
Q02153,9620.1,0,4911.1,6907.5,4648.1,12930,14134,10726,5340.5,12252,7297.8,15683,5968,7450.6,9015.2,4446.9,8041.7,4794.9,9867.9,7618.8,12492,3121.5,15269,2700.3
Q02156,12139,2535.1,4324.4,7930.1,3072.5,5287.4,13494,10720,4131.6,11284,9748.3,10537,8568.7,6834.4,8060.5,10836,10002,12052,12889,5660.9,4769.1,14556,20326,8353
Q02218,140160,68959,57698,101000,111290,131300,137290,111680,107840,104710,114690,133100,125700,70998,109290,75460,106200,110600,103920,156250,108990,59820,118300,36638
Q02246,1474.8,0,0,0,0,1293.8,6337.3,0,0,1607.7,0,2189.6,0,0,3141.4,1187.6,2075.2,0,3254.1,0,957.8,1652.5,1810.4,2545.6
Q02252,410300,219750,254560,320580,366150,404400,433540,357800,465280,407440,362460,280190,396300,340770,289570,346530,410230,341280,329880,481640,369700,209150,333720,202370
Q02338,44447,17433,5023.1,12765,26467,17703,33648,12642,35132,10362,31386,19593,23696,19597,33247,19973,15839,32793,29824,19991,23497,18983,70818,16380
Q02487,0,508.01,0,0,3928.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q02543,0,0,3679.4,0,5296.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183.5
Q02750,87104,42491,31404,62736,31318,93350,79871,68918,57013,73626,52148,91079,76704,52896,67541,60366,69288,73866,68878,89097,55754,53957,64433,28768
Q02790,25364,15764,19757,47687,5901.5,34127,27034,16966,25852,9122.8,20372,24599,33951,25269,15248,24123,23572,16044,29231,19249,27374,22957,25454,16960
Q02818,1420.9,2297.5,2248.2,1236.8,4682.5,1780.9,11518,2701.1,3054.5,4309.1,1756.8,5848.5,2796,5186.2,2909.3,3213.3,3410.6,4157.6,2494.7,6192.2,3410.6,1231.7,2723.1,1570.6
Q02880,9623,8408.6,2407.7,1387.1,4144,16697,7862.8,7448.8,9029.9,11783,5168.7,11750,6528.9,3794.3,1115.9,0,7964.2,7121.4,0,0,0,3186.9,1877.2,3437
Q02952,24779,6034.3,24445,31191,13759,15508,13474,19485,18179,22309,10817,11172,26322,33998,31686,13267,14856,17220,32421,39622,18434,20145,25254,12942
Q02978,202380,77834,69865,133550,124380,97570,151910,103880,87707,125710,152200,148870,126020,116100,75128,100620,87581,127450,123410,195010,100350,83901,141730,43168
Q03001,13489,7970.1,21295,14972,6230.2,28513,23729,11688,15035,13141,15315,18623,34236,23019,14621,17234,15634,17538,1701.9,22871,14124,18098,39001,13679
Q03013,33882,4891.8,680.2,0,0,1271.7,1137.3,4551.5,63929,5999.1,54061,5238.6,1038.8,5052.2,31256,2430.8,2443.7,27252,0,40989,2924.5,0,698.87,0
Q03135,7613.6,0,2873.6,0,36211,0,16879,4107.7,1426.2,7339.4,0,4408.5,3629.7,2616.9,6192.1,10656,8666.9,10340,1841.1,10236,5968.5,4655.4,0,3609.5
Q03154,0,11886,4092.2,11301,29045,11400,8837.3,3976,14593,6499.6,10905,15470,10702,10727,4503.3,8638.4,5101.8,4437.4,6664,28359,11321,5630.5,3205.9,6368.6
Q03252,77093,60696,70010,133150,68200,157500,41641,110280,79458,136120,126700,109910,106590,75336,127660,98331,123810,38111,66594,152440,105900,37707,45959,23011
Q04323,2498.8,4559.1,4639.3,3415.1,1626.7,7458.7,3770.6,3095.8,5592.5,9309,3469.3,1770.2,8568.2,6856.9,9610.4,2606.3,4182.7,821.06,3372,8166.6,4851.1,319.52,1548.6,983.17
Q04446,6235.9,1543.8,8556.4,2009.9,11394,3328.4,2415.1,2721.2,3113.7,13942,2525.5,4217.3,4737.6,8437.7,1334.4,2488.5,4259.2,3216,1709.6,6152.5,5980.3,2730.5,2793.1,1794.4
Q04637,3905.2,6209.1,5263.1,3747,2900.1,7769.3,7728.8,6967.2,8528.8,11967,12019,9297.8,8924,3927.3,3196.9,7272.2,7193.1,7240.6,4953.7,4844.1,4107.8,5991,7008,2922.9
Q04760,116310,125350,99585,168960,90776,196090,246800,249050,206500,242000,166760,250670,178960,267370,156670,124160,183330,153390,121250,222100,194460,154720,141260,122830
Q04828,8155.3,3474.8,9303.3,795.92,37309,8808.7,8063.2,11835,10717,15189,4470.7,5250.6,1989.9,5004.8,2946,8927.2,0,0,2619.5,3626.7,10122,14913,0,1020.3
Q04837,41290,19824,12689,32819,35711,39287,37343,28194,22455,32770,30838,36832,35487,30349,29869,34627,28619,30698,31126,53245,33902,14103,40284,15517
Q04917,186760,102130,94448,131280,127010,179760,248620,138940,151480,149220,139620,171450,153580,114310,172570,133100,126180,187300,194120,208020,133630,118810,222690,91312
Q04941,0,0,0,2147.8,2804,1720.1,2153,2004.2,0,2165.6,1854.3,1508.2,2149,1655.1,2910.4,2653,1871.6,1236.8,0,0,2424.5,1814.1,0,0
Q05086,4448,2770.5,3080.6,4148.2,5329.6,0,0,0,0,1262.4,4357.1,2670.6,0,0,0,2017.5,1690.9,0,3437.8,0,4519.6,0,9416.4,2528
Q05193,921870,180370,294800,402540,388190,576200,708080,330560,306310,377070,391700,454220,380870,304500,462520,412940,382000,653970,681770,580970,384690,496010,889250,262750
Q05329,14028,1526.1,6052,13116,6531.8,11958,10243,15746,20664,22297,18580,27906,25319,16840,11530,8091,8910,3720.2,3399.3,27222,6389.7,2809.5,4179,1640.1
Q05397,0,0,0,0,0,0,0,1763.7,1160.1,0,0,0,0,1488.6,0,1609.8,0,0,0,1939.6,0,2001.8,0,0
Q05469,1102.7,0,1275.5,612.84,1285.6,875.61,0,1408.1,1690.4,1431.2,0,900.27,2869.1,0,1126.7,1243.2,0,749.09,727.98,0,0,1272.4,0,2839.9
Q05586,2417.2,0,0,0,0,1446.6,3567.5,1222.8,0,0,4177.7,0,0,0,1941.7,0,0,3314.5,1459.1,0,986.69,1753.1,9688.7,4049.2
Q05639,75259,31823,8745.9,59586,27210,60014,36750,52502,51507,46614,51478,31601,72401,40899,22335,24680,11307,55255,34237,91932,48231,15683,17580,15975
Q05655,2054,0,0,0,0,0,0,0,1270.8,0,0,505.16,0,0,0,0,1310.4,3470.8,0,0,1914.9,0,0,1247.1
Q05682,1751.3,4923.9,3070.5,8996.2,33721,2888.6,17615,2029.1,11151,13954,6858,8820.7,9375.7,5050.5,9199.1,10225,4687.3,14013,3131.9,10455,14457,5890,5273.5,0
Q05707,18896,5820.2,9285.3,5214.5,559980,14934,44267,6922.2,5372.8,9464.7,0,26966,12378,7404,38138,30540,13275,56036,6479.7,4289.9,15475,15261,3600.1,5786.5
Q05BV3,1589.3,13441,8121.9,5416.5,5509.9,3960,9829.4,8670.6,14468,15847,7008.7,0,8565.8,8025,5675.7,5199.3,9152,0,4510.4,6715.2,1818.2,8069.4,0,6031.2
Q06124,46021,37784,42448,46517,19569,47735,38296,39281,46072,58778,61061,54161,50378,42113,29635,45418,39102,22351,50690,57172,61257,29569,25728,43512
Q06136,4162,3206.9,2900.9,3663.3,0,1407.9,3970.7,0,0,1358,0,1813,0,0,2082.3,2068.1,2898.2,3686.9,2466.1,4004,0,0,0,0
Q06187,20433,69177,27319,41703,26392,35554,40627,45383,43246,27651,18996,36571,76270,1526.5,32160,32723,7072.6,19552,39578,18073,22960,15806,17502,22860
Q06203,2137.2,0,1840.3,2889.6,2455.7,3611,5263.8,3169.5,5846.1,3254.2,7708.5,8226.3,6339.5,2660,0,2984.2,3273.2,2280.5,6929,4902.4,3019.9,0,2063.1,0
Q06210,272.44,4078.6,3944.7,2808.7,343.12,2686.8,3839.2,3248.7,2407.3,2063.7,2306.2,5217.2,3974.6,2603.1,1842.3,3380.5,6564.4,1355.4,0,781.88,2741.8,2933,1744.3,2028.9
Q06323,24567,52149,31005,62623,45962,28854,25756,45914,60362,52821,59668,66316,39969,43810,49655,39859,34871,27692,37348,68909,53016,29093,30405,22696
Q06481,0,600.2,0,0,0,1858.6,1147.5,2877.3,0,0,0,0,2269.2,0,851.22,0,0,0,768.45,0,2406.7,0,0,0
Q06787,0,1059.3,0,0,0,1369,0,0,2396.4,0,1902.8,1777.6,0,1471.9,0,0,1150.6,0,0,0,0,1153.9,0,1294.8
Q06828,0,1554.6,5440.8,344.16,84142,3469,43978,2427.2,0,1157.9,0,2245.5,1162.5,0,9457.1,1796,6914.2,9897,0,0,0,3497,1717.4,0
Q06830,1435500,1329500,2037300,1818300,841030,1477100,1599100,1787800,2141500,1835300,1531400,1535300,1399200,1547700,1324800,1532800,1511600,1133800,1800100,1740800,1858500,1400900,991880,1267500
Q07002,1022.5,500.32,0,0,0,0,2211.5,3143.4,0,1200.6,1665.8,1967.4,3444.6,992.32,0,874.97,274.55,708.2,0,0,1163.7,944.4,0,576.66
Q07020,0,2054,3270.3,0,4886.6,2558.4,0,0,4370.5,3377.4,5733.8,3227.1,0,0,0,1357.7,3882.7,3242.2,3368.8,6185.9,0,4943.9,0,2044.9
Q07021,60765,44585,40080,61718,57661,78031,55314,63380,59188,68301,62686,71257,51232,47054,53444,54334,47786,58024,59291,90857,68098,45558,55449,31424
Q07065,5420.3,0,909.21,1030.5,18797,0,4942.5,2300.6,1796.2,1349.8,490.1,3762,1686.8,2500.8,0,975.3,10852,0,693.29,12583,2533,3858.6,0,0
Q07157,8375.4,16471,23157,17938,28874,24688,21767,28474,22022,22366,10749,13210,20335,21893,34467,24912,21227,14282,21635,30509,29634,12434,8921.5,14824
Q07352,0,0,1096,0,512.58,0,0,361.67,0,0,0,0,0,0,0,0,0,0,0,0,246.61,0,0,0
Q07666,11135,11534,4856.1,22172,14610,19978,4409.5,13052,12929,17452,15391,18028,17985,6855.3,13609,15342,13133,4555,11529,18236,18886,7048.8,7784.7,4678.3
Q07812,1476.3,0,1707.4,0,0,1787.2,1214.2,3729,3338.3,2185,2112.9,0,2785.1,3219,0,2236.6,1971.8,1761.8,2354.9,0,3549.9,1400.2,3219.6,0
Q07866,17208,12993,26888,24720,15453,37547,35746,31628,34792,26075,22433,25077,22676,27312,18064,19325,19623,23785,21482,22456,24980,14459,14332,17745
Q07954,17595,27427,6309,30229,41269,44705,25281,38455,37677,34916,31124,34631,39755,40069,30342,28968,34637,21195,39808,44798,29187,12609,24809,9567.8
Q07955,5796.6,26847,11339,29815,26748,45497,14009,19134,13190,19690,60603,34324,21325,10940,35289,33112,21791,7338.5,10693,61624,23310,6478.1,11083,5134.7
Q07960,75334,38800,32280,41922,55635,59381,55147,58418,49728,71659,53992,62239,59396,59655,46990,59437,40710,59640,41999,57664,59733,38536,47095,21905
Q08170,0,12285,0,12805,0,1552.7,0,0,0,2464,19024,0,11163,11183,14283,14930,10229,0,0,10055,14654,0,0,0
Q08174,14053,715.41,10950,6143.3,2652.6,8059.3,15712,2440.2,1975.6,1498.8,0,3092.4,2448.1,2695.3,3687.3,4697.9,4517,5413,9204.6,5373.9,5096,2070.7,3318.7,1521.2
Q08209,298210,125200,107010,151210,114440,200540,246200,150520,177620,229130,163410,167340,162990,144950,137310,233430,139890,218180,191850,222980,149770,148490,258990,241420
Q08211,36061,23500,34193,72442,49744,45642,42752,70499,51441,80908,90383,71330,79089,40041,41590,60067,56196,20102,32058,115950,64497,28395,27885,16425
Q08257,99430,23027,55932,21109,60014,14495,77733,42532,68452,54115,12035,39442,51475,34401,27733,52369,27505,82420,76649,59221,44460,49781,43950,32066
Q08345,860.85,1096.5,769.64,0,0,579.5,0,0,0,1389.6,0,854.69,0,775.85,0,1071.5,457.34,0,0,0,1488,0,0,1118.7
Q08380,537.35,4432.6,987.86,1283,3661.4,17417,6966.2,4153.6,11904,11048,8310.2,5631.1,4123.3,2949.1,8630.8,2439.7,9244,8830.5,5488.5,9517,7413.3,6152.2,629.2,6215.5
Q08431,0,0,701.5,0,4905.1,0,0,0,0,0,0,719.15,0,0,0,0,0,0,0,0,0,0,0,0
Q08462,0,1451.5,0,2893.7,851.61,7262.2,0,2196.7,5525.7,2411.1,6432,3438.9,6114.3,4904.4,1217.1,4040.4,1106.8,810.78,0,3463.2,2098.8,730.99,1436,0
Q08477,0,0,1300.2,0,0,0,0,0,0,1261,0,288.59,0,0,0,1176.4,0,0,645.74,1742.4,0,0,0,368.23
Q08495,10801,1218.1,4765,1027.1,2605.6,14997,7093.2,1768.6,6557.4,1015.9,1382.9,1867.3,1121.3,4697.5,12060,6829.9,2973.6,9189.4,10345,3985.4,4150.3,6931.7,11722,2334.1
Q08623,4407.6,2019.2,4647.5,16553,17655,1767.8,15697,6207.7,11817,22018,13488,10443,8180.1,4820.8,1419.7,3139.7,9047.9,10211,14136,6162.9,8444.5,6892.8,0,8510.3
Q08722,115280,41393,42432,59778,43857,97743,92067,53916,20221,63442,55595,21321,75718,63670,47837,69335,49356,80690,99624,81528,34950,67087,107380,47354
Q08752,2620.1,799.51,4884.6,2311.8,1071.2,1768.2,6387.9,0,5821.2,7684.5,6443.3,3270,3154.1,4026.7,2897.1,1247.3,9052.4,876.21,852.48,4203.3,8359.9,1031,1209.1,1794.2
Q08945,1423.5,9505,1281.6,3266,1332.9,2311.1,1514.4,1586.6,1031.3,2964,6683.1,5213.2,0,1367.7,1186.7,952.31,3736.4,0,1515.6,0,5067.1,302.78,1227.8,458.39
Q08AD1,1299.9,877.73,0,0,0,0,0,0,0,1974.2,0,1697.1,0,0,0,0,0,0,0,0,0,0,0,0
Q08AM6,6855,3351.2,1414.5,6238.2,4165.6,7099.8,0,13148,14069,12476,7225.2,8829.6,4666.5,13065,56213,8484.1,5239.2,2345,5668.1,10996,7575.8,10340,10703,6897.7
Q08J23,0,0,0,0,938.43,1374.4,0,0,0,913.91,0,0,627.87,1568.7,0,639.69,0,0,0,0,0,512.44,0,0
Q09019,3118.3,752.58,1430.5,0,0,2108.5,1672.2,0,0,0,1334.9,0,2845.6,0,1538,0,0,0,1668.6,0,0,898.85,0,918.62
Q09028,6075.4,11088,6407.6,13972,12952,16872,8145.3,12425,19464,23644,16582,13676,10380,15785,14367,19938,8794.3,6384.4,5919.2,15262,6537.8,12086,3064.1,3638.2
Q09161,0,0,0,1771.5,0,0,0,0,0,0,0,0,0,1325.6,0,0,0,0,0,0,0,0,0,1765.9
Q09666,161980,278300,1069900,475520,595850,231170,573270,570520,710050,475730,245160,117480,363180,475560,327010,490850,211670,372330,395780,337740,414060,727430,323820,444760
Q0VDG4,2829.1,733.75,1728,3037,0,2621.8,3204,3484.6,3714.6,3339.1,2967.8,3643.2,2095.1,1524.4,3032.3,3113.8,720.69,2175.4,4074.4,2095.7,4667.4,0,0,0
Q0VGL1,0,0,2354.1,8856.5,5648.3,0,2118.3,0,0,2296.6,0,0,0,0,0,0,0,0,3749.1,0,0,0,0,0
Q10567,54979,32606,21066,37676,36925,61656,42898,49720,47514,57352,44996,64415,33732,34984,27655,34906,53579,39344,30166,74972,38254,28097,46141,23701
