proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48
O75976,-0.90931122,-1.09393932,-1.05489835,-0.82684459,-0.84395363,-0.58252726,-0.45903695,-0.34342673,-0.50670512,-0.50124894,-1.48508628,-1.72859868,-0.8536973,-0.5498576,-0.86054376,-0.3649153,-0.26888677,-0.40492116,-0.28178661,-0.34088158,-0.22595959,-2.10262956,-1.27944015,-0.83146278,-0.65757732,-1.09615176,-0.70195009,-0.54646318,-0.67831474,-0.62114099,0.09495675,-0.60795606,-0.54785414,-1.45448353,-1.04880535,-1.31760803,-0.58356963,-0.44415249,-0.91244018,-0.50652738,-0.70998427,-0.76242078,-1.09453688,-0.84088482,-1.19233674,-1.25942526,-0.72303405,-1.208209
O76003,0.477566882,0.473825905,0.334038219,0.4902098,0.531051773,0.491638688,0.679089362,0.807583201,0.916475189,0.510781449,0.632863141,0.524701785,-0.071815392,-0.145099421,-0.08821455,0.213250949,0.330143051,0.20081881,0.058446763,0.153046782,0.291110136,-0.008761802,-0.161189506,-0.000472811,0.394479355,0.378838133,0.333803462,0.408172031,0.411989874,0.382588234,0.536710595,0.409412372,0.460114793,0.394910844,0.517587619,0.102801252,-0.048197922,0.042660885,0.030463851,0.011308599,-0.149199535,-0.041427528,-0.181571856,0.06073437,-0.03173695,0.016901818,-0.064733857,0.022584913
O76021,-0.03098767,-0.09521196,-0.0958998,-0.1329093,0.06006651,0.09407395,-0.83651303,-0.64123838,-1.16274975,-0.58943879,-0.71598233,-1.51250404,-0.66506098,-0.68309835,-0.62893702,-0.34946846,-0.14688156,-0.16994477,-0.65147923,-0.65114002,-0.74021831,-1.22595616,-0.96214469,-1.01545074,-1.27768538,-1.27897888,-0.85448442,-0.90529843,-0.96802601,-0.9904401,-1.1859918,-1.55577443,-0.59071346,-0.68364277,-1.28404806,-1.43989661,-1.02304297,-1.04840864,-1.06922691,-2.14961354,-1.96958548,-2.20004682,-0.93792186,-1.83592981,-1.14384648,-1.13738305,-1.32528336,-1.33695057
O76024,-0.29243481,-0.38913565,-0.44790533,-0.57819812,-0.66033448,-1.03099594,-0.20460121,0.07678223,-0.14561297,0.22735347,0.26976995,0.32566802,-0.13933232,-0.10719608,-0.30578232,-0.93894431,-1.21241837,-0.87270772,-0.75448289,-0.79452652,-0.61975438,-0.33246947,-0.2766275,-0.32591827,-0.08547993,-0.14695923,-0.60594221,-0.23570615,-0.0636157,-0.08408999,-0.09920612,-0.1020118,-0.04920593,-0.03843105,-0.20938104,-0.05610814,-0.08542566,0.02612338,-0.12393806,0.01433055,-0.11796013,-0.04098395,0.20806094,-0.01423422,0.09037196,-0.06400364,-0.02018017,-0.03357476
O76031,-0.5477236,-0.5695178,-0.6275586,0.3211431,0.2884427,0.3179436,-0.5270714,-0.5010332,-0.362293,-0.5228592,-0.4858898,-0.5155773,-0.6704542,-0.3494303,-0.6140889,-0.6123176,-0.5973435,-0.6662198,-0.6350629,-0.4084535,-0.3573576,-0.6642173,-0.6565231,-0.5542379,-0.8506295,-0.9129264,-1.0376517,-1.6473793,-1.0824098,-0.7213722,-1.0184004,-0.6722759,-0.7149121,-0.5637005,-0.8232904,-1.1949476,-0.838245,-0.6831066,-0.7718456,-1.0273848,-0.7758118,-0.6646203,-2.1136783,-1.7181521,-1.2872883,-1.6668318,-1.1156699,-1.5713479
O76039,-1.63123284,-1.178971,-0.32150588,-2.47608752,-2.63867557,-1.16185847,-0.73900287,-1.06896762,-1.29633566,-1.41051383,-1.21109427,-1.38543675,-1.25756647,-2.67229366,-2.68468132,-0.86661737,-0.63552684,-0.82869398,-1.36160709,-1.46386122,-1.96033443,-1.12094481,-1.0693809,-0.63757206,0.05478921,-0.0691721,-0.05584107,-0.18453399,-0.19825328,-0.09890971,-0.15325915,-0.27618302,0.03749658,0.07207687,0.29963338,0.20729277,0.01624528,0.02445053,0.07516936,0.0896071,0.1137402,0.20671159,-0.0328589,-0.0882277,0.5953658,-0.07024032,-0.06159266,0.03644404
O76041,-0.301659107,-0.21099344,-0.203980894,-0.388463624,-1.773987937,-0.415070338,0.94309278,0.889650717,0.930714845,0.29961801,0.2956192,0.341101862,-0.246656765,-0.211706803,-0.180604243,-0.425071243,-0.344064297,-0.007752752,-0.196571254,-0.199123597,-0.4659561,0.650777326,0.603038899,0.583324778,0.373357695,0.350632551,0.256863019,0.280895476,0.301345236,0.31421724,0.492731045,0.474928372,0.441865265,0.222788319,0.300848441,0.247479417,0.401261231,0.422558882,0.472730025,0.318858314,0.366761393,0.166994404,0.619149468,0.439943325,0.353315494,0.597759583,0.368160089,0.585018557
O76054,0.6316084,0.7522857,0.6587992,0.31446,0.4554749,0.3800237,0.7501551,0.7248597,0.7807581,1.1581056,1.1305121,1.1273189,0.7032834,0.6107406,0.7000116,0.7185584,0.7610371,0.6926956,0.8667182,0.9258971,0.9801624,0.6340422,0.691661,0.7282688,0.5013322,0.4992344,0.5945763,0.4463761,0.3973276,0.3089042,0.4396722,0.4576955,0.3644477,0.5139409,0.5480163,0.5428752,0.6113648,0.6139436,0.5735524,0.5928188,0.5262246,0.6508851,0.6649612,0.6825404,0.6234149,0.5712592,0.6594496,0.552127
O76062,-1.2772808,-1.4149291,-1.3550273,-1.2372849,-1.5033839,-1.3641421,-0.7911815,-0.849196,-0.8498157,-1.1314512,-0.8509666,-0.8544263,-0.9645112,-1.0511265,-1.1071365,-0.6676476,-0.3099901,-0.7555359,-0.6907464,-0.5012092,-1.237898,-0.4644328,-0.6479903,-1.0470515,-1.2625588,-1.2718522,-0.8761713,-0.8707275,-0.8267108,-0.7362618,-0.8728842,-1.1393021,-0.8791929,-0.655816,-0.5467229,-1.1601713,-0.5385453,-0.4926453,-0.4053921,-1.0494599,-1.302109,-1.1981619,-0.3019485,-0.4670423,-0.2068259,-0.3314097,-0.2729379,-0.2581212
O76070,1.446588237,1.458602365,1.41268522,0.128629942,-0.120497017,0.000749234,1.960868048,1.776366614,1.902705958,1.254112062,1.205660791,1.380608846,0.217648736,0.202808718,0.163911471,1.039825046,1.040993189,1.0748149,0.613996649,0.592324291,0.641623465,1.110066505,1.325730469,1.279570329,2.182888382,2.07803729,2.185495047,2.051362619,2.098409192,2.203392712,2.116879936,2.285552919,2.159643465,2.145039665,2.340334732,2.094346557,1.911648757,1.908445084,1.911871008,1.977136243,1.962366535,1.971108858,1.749706369,1.762919063,1.784193067,1.654861561,1.548970604,1.529197365
O76071,0.085589719,0.075088392,-0.056576788,0.017241863,0.055494995,0.116321067,0.223218407,0.103731722,0.370672105,0.144459816,0.113032945,-0.031324986,-0.003127811,-0.035472318,-0.110085167,-0.215215492,-0.245755532,-0.193691979,-0.039069037,-0.090507521,-0.318803175,-0.080931801,-0.120595918,-0.192811501,-0.03347714,-0.370050544,-0.274363756,-0.138360469,-0.031573418,-0.312267558,-0.196684033,0.272902671,-0.386763551,-0.362239053,-0.556557689,0.469845451,-0.235042187,-0.520157405,-0.3499716,-0.204313056,-0.254780635,-0.233462136,-0.249940171,-0.512409977,-0.357751054,-0.197100235,-0.259260325,-0.151536754
O76094,0.89507127,0.85291371,0.81241625,0.75375192,0.60657055,0.5930307,0.25099865,0.46890846,0.41668258,0.6025464,0.49700606,0.69770113,0.56251484,0.52690252,0.55900174,0.45076436,0.44957325,0.43950649,0.71946872,0.76290902,0.6621228,0.35951411,0.2513896,0.29916227,0.47445675,0.52014591,0.52763895,0.53867368,0.48676106,0.49662752,0.19091105,0.25323635,0.03867379,0.44868541,0.47274009,0.62772542,0.28871029,0.23604622,0.10538248,0.14077465,0.07495775,0.22761869,0.22466571,0.06515599,0.12955903,0.24370261,0.08650936,0.26302704
O94760,1.687683,1.66436,1.723221,1.594968,1.695647,1.696874,2.470196,2.371103,2.327636,2.239675,2.295025,2.298409,1.69182,1.709343,1.656593,1.634578,1.557584,1.591227,1.486832,1.486072,1.410656,1.968335,2.016902,1.982071,2.06842,2.100114,2.139864,2.160416,2.204312,2.170872,2.207176,2.195376,2.194787,2.200131,2.074088,2.072198,1.937083,1.933084,1.881733,1.895426,1.818859,1.85858,2.04796,1.988339,2.04471,1.936892,1.881346,1.932726
O94772,0.18905309,0.06819189,0.05046589,-0.71940812,-0.68074773,-0.70490719,0.46062074,0.39051469,0.44341302,0.39223541,0.47245469,0.45886369,-2.51744812,-2.15571151,-1.28007402,-0.1661237,0.07798045,-0.22951924,0.1137958,0.04147274,-0.05548685,0.19631529,0.63104637,0.78836312,1.1691344,1.23502715,1.20163374,1.13010264,1.22045042,1.1586796,1.10463155,1.25899015,1.29593031,1.25190196,1.25255687,1.29104441,0.92211784,0.85126924,0.88318864,0.97284135,0.68783597,0.5285944,1.08626612,1.06807893,1.07100818,1.01294379,1.02179859,1.02766556
O94776,-0.09022705,-0.24561504,-0.16407274,0.52133604,0.62431383,0.7659103,-1.08251201,-1.05333168,-0.50193871,-0.45515947,-0.64418754,-0.40125771,-0.11373168,0.03392888,0.06210326,0.15558012,0.10769292,-0.03773702,0.14135283,-0.10680469,-0.14320171,-0.80515463,-0.53951997,-0.78691733,-1.63462377,-1.26635678,-0.76259074,-0.86714073,-1.10214047,-0.90074008,-1.05487472,-1.0207664,-1.3087791,-1.2320079,-1.16347125,-1.48871331,-1.16474509,-1.83488065,-0.94695554,-1.23167996,-0.70818256,-1.37095922,-0.84264928,-1.00299773,-0.69286189,-1.0666154,-1.11980577,-1.52741198
O94804,-0.21344594,-0.19644485,-0.37884783,-0.13030297,-0.05860223,-0.17162637,-0.58929767,-0.44104807,-0.51386056,-0.29732859,-0.18541244,-0.09847944,-0.06787103,-0.18546435,-0.08236359,-0.08790797,-0.24893112,-0.10464684,-0.05701887,0.06933074,0.04316598,-1.12096789,-1.03314314,-0.9418811,-1.10182303,-0.52706175,-1.02205162,-1.60369764,-1.37329639,-0.76928479,-1.28128517,-1.16970422,-1.43786235,-2.03802144,-1.31982165,-0.76171782,-1.76001449,-1.74675678,-0.96328026,-1.22981026,-1.54214143,-1.60065484,-2.12071507,-1.42133196,-0.32332488,-1.65526014,-2.23636143,-1.04491743
O94805,-0.93321948,-0.99872928,-1.08194669,-0.89723925,-1.75907213,-0.8197731,-0.71182181,-0.91297697,-0.83938656,-1.3332493,-0.93005046,-0.99985793,-0.90575127,-1.06826499,-2.03525778,-0.60862715,-0.5705078,-0.49323412,-0.92083651,-0.95713255,-1.09754224,-0.36634347,-0.30301586,-0.28288752,-0.48772965,-0.49257923,-0.51378029,-0.65105016,-0.66675062,-0.62165888,-0.75011762,-0.73814757,-0.80931989,-0.89407214,-0.47929851,-0.58877186,-0.29093768,-0.3009288,-0.38071245,-0.42015686,-0.54217274,-0.19511935,0.02800112,-0.360256,-0.29521531,-0.19733728,-0.28286092,-0.31109259
O94811,1.65127467,1.68916364,1.4600741,-0.03904836,0.51381251,0.44029841,2.11396486,2.1810752,1.98921254,1.13203382,1.2723878,1.326845,0.60429697,0.58999815,0.62067573,0.84130303,0.86864742,0.92438523,0.86332578,0.73998732,0.67824976,1.56593744,1.50360264,1.54298215,2.02484159,2.16023533,1.8051617,2.11711075,1.99747838,2.20451109,2.23530954,2.42156382,2.21720775,2.07580633,2.16821226,2.04288709,1.74247762,1.68845174,1.74341813,1.71387209,1.72178222,1.67971194,1.92068626,1.89130874,1.87876809,1.77617921,1.90539199,1.96959493
O94818,-0.78978403,-1.28355637,-0.83906922,-0.08621653,-1.48147973,-1.29536348,-1.1791027,-0.85149434,-0.83409014,0.5917943,-0.64623787,-0.91880713,-1.53219224,-0.73680024,-1.69968335,-1.05246899,-0.91194821,-1.12380229,-2.35323541,-1.22685896,-1.3743612,-0.8354574,-0.9228831,-0.81607594,-1.88226028,-0.4321198,-0.36154909,-0.3823018,-0.3730358,-0.35632184,-0.16617052,-0.43522182,-0.36286711,-0.39430076,-0.36035405,-0.33508056,-0.22461567,-0.38635196,-0.19367395,-0.20294032,-0.32836595,-0.33939199,-0.08164636,-0.02204552,0.08066191,-0.14795537,-0.15022431,0.02738063
O94819,-0.71900018,-0.69220364,-0.73213634,-0.13025843,-1.34275778,-0.18167222,0.48325013,0.50901014,0.55898002,-0.16032876,0.20944304,-1.11780475,0.06792869,-0.01751871,0.0893045,0.5716781,0.6199517,0.65858894,0.27061751,0.49848951,0.41729584,1.15354414,1.20617633,1.20315503,0.25832272,0.12350177,0.07622164,0.24445758,-0.0540129,-0.04333536,0.38315564,0.35983642,-0.57728009,0.35290411,0.41916035,0.15988452,1.18655305,1.16812038,1.12645761,1.19644449,1.07972275,1.18248204,1.39157905,1.36425328,1.35787337,1.27662805,1.26000874,1.25677537
O94822,-0.45471647,-0.57993965,-0.4871688,-0.37733881,-0.47736382,-0.39792865,-0.87817627,-1.05421888,-0.8695488,-1.48326988,-0.66021261,-0.60301376,-0.37920124,-0.09548383,-0.12636986,-0.70266385,-0.70258241,-0.99490347,-0.4614876,-0.47793019,-0.65553951,-0.62866199,-0.5427789,-0.63386876,-0.57564045,-0.55418701,-0.44427989,-0.49650165,-0.5270093,-0.38990541,-0.75197163,-0.92077054,-0.71457243,-1.94543735,-0.79383864,-0.86720113,-0.65997028,-0.77857977,-0.57443845,-0.73748923,-0.6904681,-0.66103477,-0.9482346,-0.61668025,-0.67621929,-0.47414251,-0.43858966,-0.62970639
O94826,0.8825447,0.8795976,0.8775289,0.6920737,0.7367379,0.6799963,1.2050155,1.1491473,1.2562764,0.5527094,0.8321842,0.40742,0.5463747,0.4906951,0.5272719,0.7971925,0.695093,0.7103438,0.4144157,0.3848945,0.5010934,0.9319264,0.9143202,0.8768433,1.2248279,1.2707169,1.2116069,1.3153486,1.2202144,1.2866038,1.2563234,1.265404,1.3289119,1.4081071,1.2912677,1.3148526,1.0931711,1.0662772,1.1040377,1.0324195,1.0440315,1.1160299,1.0213493,1.1840313,1.1758811,1.1730089,1.0791929,1.1196755
O94829,-0.5141568,-0.6251927,-0.4241226,-0.2599794,-0.2039024,-0.1400602,-0.9427752,-0.6845981,-0.4625085,-1.0042413,-0.6529052,-0.8819367,-0.4899344,-0.5554116,-0.832886,-1.0082971,-0.7905466,-0.6218898,-0.3071462,-0.3921761,-0.5709607,-1.2254421,-0.781073,-0.6155565,-0.7758543,-0.5345903,-1.395435,-0.9384624,-1.0539164,-0.4058895,-0.8620044,-0.7762951,-1.0078055,-0.816457,-1.5316548,-0.4565873,-0.6958559,-0.7100361,-0.662823,-0.7054978,-0.8625031,-0.5920403,-0.481411,-0.4889864,-0.7171433,-0.835432,-0.4747698,-0.5577966
O94830,-0.390631853,-0.317164057,-0.363205201,-1.202455602,-0.709408892,-0.859200757,-0.620222123,-0.401459743,-0.923430152,-0.493589004,-0.354434698,-0.506497666,-0.648052797,-0.798790788,-0.665288176,-0.537272198,-0.894777127,-0.514287084,-1.075467943,-0.81668741,-1.432766219,-0.206175856,-0.261475328,-0.132726523,-0.224110622,-0.004824997,-0.136273281,-0.160871065,-0.22847605,-0.287667598,0.010950219,-0.267502464,-0.426856613,-0.262395939,-0.45509237,-0.399577194,-0.032115679,-0.256406691,-0.099128048,-0.040091453,0.013701836,0.049255024,0.137827405,0.220455505,0.073888618,-0.035413073,0.078338097,0.04907995
O94832,1.085941,1.0047461,1.0302631,-0.7049899,-1.2732396,-0.9039452,1.0268985,0.8078956,0.6172942,0.4601314,0.4742098,0.5038762,-0.9987561,-0.8187029,-0.7873663,-0.293463,-0.4527325,-0.3622443,-0.7349124,-0.7101563,-0.7789049,0.3815442,0.3942558,0.2946503,1.3066556,1.2577029,1.3056836,1.2764716,1.3150436,1.3365495,1.1904364,1.1774277,1.2431878,1.3224603,1.3481994,1.3136414,1.1504832,0.9800312,1.1646261,1.1440151,1.1311825,1.1577013,1.041609,1.0144828,1.065558,1.136034,1.092259,1.1062577
O94855,-0.18207103,-0.2186606,-0.16003218,-0.26291157,-0.10812655,-0.23113913,-0.37563129,-1.45566148,-1.20281216,-0.46055354,-0.50873719,-0.49512758,-0.29742195,-0.30695567,-0.383145,-0.06957064,-0.06872728,-0.16010989,0.15729272,0.13048532,0.07496916,-1.20834381,-1.03318913,-0.52324841,-0.77277034,-1.18578544,-0.78734466,-0.60685955,-1.08064115,-1.48144592,-0.82307011,-0.46477945,-1.39062396,-1.17782119,-2.35133297,-1.01525673,-0.72402216,-0.89031475,-0.74218861,-0.70965704,-0.35940444,-0.6348294,-1.0850645,-1.14791013,-1.16772694,-0.57928285,-0.40325017,-0.60726179
O94856,1.1623166,1.0911706,1.1128665,-0.1443672,-0.1389856,-0.1175784,1.3310711,1.4126507,1.4312686,0.8764492,0.9355623,0.9117976,0.6597721,0.6747123,0.5962981,1.0629089,1.1257925,1.1277238,0.7764134,0.8387037,0.8683336,1.3435346,1.3308526,1.391493,1.6503647,1.7068303,1.7666775,1.7759749,1.8001292,1.7861155,1.7499932,1.6721671,1.6732894,1.7092531,1.6702085,1.600002,1.8235999,1.8840611,1.8490988,1.8377699,1.8936205,1.8389171,1.9821465,1.9806227,1.8561952,1.8486302,1.8201618,1.8875456
O94874,0.5498327,0.6214096,0.6202343,0.6369524,0.6048089,0.6227328,0.6259954,0.6438265,0.6355647,0.6933538,0.7471797,0.5627661,0.4210944,0.433092,0.5190685,0.4161542,0.3645075,0.4399043,0.4471466,0.4940999,0.4640978,0.5695533,0.4898644,0.5323019,0.3322256,0.3410406,0.2871511,0.5188533,0.4307873,0.4053376,0.3388337,0.4091193,0.3619145,0.5302898,0.5245669,0.2226675,0.244638,0.2768101,0.3382895,0.2842277,0.2989279,0.4275452,0.24956,0.2879759,0.2456484,0.3686935,0.3427861,0.3825844
O94875,-0.6011861,-0.64632768,-1.04623881,-1.34859766,-1.0159733,-1.15201915,-0.87300348,-0.69351103,-1.02266482,-1.6264219,-1.71871403,-1.37475211,-0.64701917,-0.7240805,-0.69715118,-0.13133697,-0.1008432,-0.14885903,-0.75042563,-0.03602601,-0.6326204,-0.15278076,-0.29211037,-0.20379947,0.0552595,0.24306882,0.35678241,0.45101156,0.44769952,0.4899218,0.39785655,0.23019495,0.45016632,0.23312255,0.37711029,0.29200374,0.53936512,0.45441119,0.50888035,0.57231771,0.48361647,0.48013799,0.41933136,0.41054514,0.4600943,0.42675558,0.41140857,0.45353221
O94885,-0.53318337,-0.30529743,-0.51638368,-0.44218826,-0.25557601,-0.39997855,0.02927293,0.30828115,0.19565998,-0.56569352,-0.45634502,-0.8848201,-0.41773639,-0.62297155,-0.52616327,-0.97345796,-0.93114314,-0.84569126,-0.52254147,-0.48854858,-0.68385869,-0.4864628,-0.32843508,-0.32588086,-0.55350975,-0.68199316,-0.62938682,-0.57568182,-0.10949162,-0.25170633,-0.56999524,-0.63500617,-0.70488632,-0.42143022,-0.30024688,-0.27190278,-0.35728423,-0.55174627,-0.47875229,-0.59683175,-0.43536785,-0.58531909,-1.01831385,-0.86800628,-2.02213432,-0.48366434,-0.78901273,-0.83738149
O94888,0.114347521,-0.080031384,-0.085337012,0.242978331,0.374000377,0.384091906,-0.052704759,-0.150834145,-0.01836761,-0.120395071,-0.031015421,-0.213261481,-0.003882218,-0.091578384,0.03892244,-0.152069971,-0.172816269,-0.231953907,-0.21194687,-0.138140833,-0.048953363,-0.175624179,-0.296304866,-0.186645568,-0.399439174,-0.302894555,-0.334583794,-0.286380344,-0.341436826,-0.271912645,-0.429780066,-0.400670655,-0.374308811,-0.294393735,-0.275749195,-0.254935759,-0.574108469,-0.333634345,-0.603598858,-0.784019486,-0.57461991,-0.693620988,-0.66576755,-0.72246666,-0.933489203,-0.396201712,-0.671433091,-1.00307691
O94903,0.5906216,0.5778186,0.6450692,0.5395282,0.4800569,0.5637609,0.7825861,0.7707897,1.166609,1.0000755,1.0852112,1.0549241,0.8294471,0.862847,0.8714296,0.4015795,0.5938337,0.5642249,0.4727246,0.5361739,0.4748576,0.7249422,0.6707836,0.7120168,0.7865221,0.8140343,0.6949646,0.7430486,0.7677866,0.7201012,0.6775529,0.8075711,0.8855701,0.7813787,0.8543123,0.8378855,0.6806246,0.6932364,0.6623911,0.5879088,0.6578161,0.627984,0.7548101,0.7347936,0.7627729,0.7258899,0.7567953,0.833595
O94905,0.7208409,0.685184,0.7101109,0.5767288,0.5853547,0.5702274,1.2531711,1.2105532,1.1243225,0.8077964,0.7178386,0.6618212,0.8909096,0.9809358,0.8981393,0.7048317,0.7317919,0.7228989,0.7232131,0.722252,0.7271405,1.01046,0.9838927,0.9573849,0.626289,0.8168202,0.6949236,0.8342177,0.671647,0.7784493,0.7575053,0.7733389,0.8600905,0.7728695,0.7792746,0.8324719,0.5733589,0.6798227,0.5678315,0.6570515,0.6694671,0.5905486,0.6587944,0.7322935,0.646127,0.7422129,0.6983029,0.6337468
O94906,0.5429143,0.46922541,0.48711687,0.88817116,0.94624984,1.03007683,-0.08490544,0.06912186,0.18819342,-0.40149554,-0.20171304,0.10757997,0.49091163,0.47046895,0.47781913,0.18399033,0.52273164,0.36152326,0.43674847,0.42900818,0.36984412,0.19453293,0.19127152,0.10475554,-0.42009601,-0.63454578,-0.42638933,-0.25760139,-1.07248791,-0.13367721,-0.91870811,-0.71791551,-0.53199124,-0.25581344,-0.85414196,-0.53128655,-0.35143417,-0.5893854,-0.13725621,-0.25032359,-0.40614924,-0.55175029,-1.31002276,-1.03208057,-1.20017992,-1.27566915,-0.96672587,-0.86438158
O94910,-0.81999841,-0.72302129,-1.00766148,-1.7176763,-1.63738864,-1.98674061,-0.84099283,-1.04104227,-1.07179029,-1.14072606,-0.56244317,-0.9230047,-0.92234702,-1.48227775,-0.64629783,-0.37943418,-0.44369529,-0.38955926,-0.64036029,-0.61497023,-0.71398501,0.13470323,0.08352688,0.1386001,0.16630976,-0.0394386,0.27411457,0.00335035,0.10445522,0.0756237,-0.1438191,0.1500271,0.26889648,0.00404345,0.12605939,-0.07527202,0.13665669,0.15749642,0.14954346,0.04723272,0.08665595,0.11135818,0.30126299,0.13396978,0.18880258,0.29383699,0.25304824,0.3121784
O94911,-0.516356063,-0.412311875,-0.693980857,-1.17246986,-1.259450735,-1.039213706,-1.314104141,-0.854708609,-0.980350451,-0.517324865,-1.880454261,-0.803691336,-1.729794187,-1.40029173,-1.553209781,-0.915324037,-1.466569505,-1.487141024,-1.166405971,-1.273045018,-2.440749843,-0.782673317,-1.154266328,-0.884862807,-0.057371425,0.047553621,-0.105538664,-0.130384264,-0.068178702,-0.256802477,-0.167620473,0.004944677,-0.160242099,-0.19615628,-0.285733416,0.074152162,0.072688985,-0.014183497,0.072153606,-0.057587735,0.039307402,-0.138950729,0.084613731,-0.044855981,-0.027660812,0.100001929,0.049250355,0.14051494
O94915,-0.108863671,-0.135935185,-0.116490282,0.016268179,0.070431605,0.072273525,-0.572430475,-1.161362356,-0.411570041,-0.262090593,-0.437111301,-0.34006594,0.109395872,0.060829288,0.120592486,-0.699450032,-0.477817447,-0.740468283,-0.003065202,0.212040635,0.001749945,-0.396331355,-0.334136343,-0.337866864,-0.718804962,-0.445370873,-0.47658863,-0.399114045,-0.327772501,-0.431829421,-1.27115023,-0.884451204,-1.108476152,-0.732808002,-0.786086261,-0.707885043,-0.368387291,-0.830978935,-0.735462671,-0.732202803,-0.706406564,-1.335443822,-1.118776007,-1.210932139,-1.152420463,-0.755445536,-0.451141835,-0.613699573
O94919,0.6034755,0.5593686,0.6163714,-0.8868917,-0.5732762,-0.7116221,1.2078379,0.670917,0.7464943,0.5072103,0.5567839,0.7338975,0.4266139,0.3141024,0.3541469,0.3967253,0.3762313,0.3889754,0.4926224,0.422797,0.4721244,0.3832463,0.3481276,0.3744525,1.109388,1.0753124,1.076972,0.9380226,0.8593921,1.1503288,1.1955358,1.1670427,1.0586535,1.0384625,1.1844832,1.0698212,0.8088978,0.8141364,0.9363081,0.710935,0.8122261,0.934912,0.8480285,0.9351254,0.9321994,0.8116138,0.8516977,0.8119104
