proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58
,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Control,Control,Control,Control,Control,Control,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Control,Control,Control,Control,Control,Control,Control,Control,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Control,Control,Control,Control,Control,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Control,Control,Control,Control,Control,Control,Control
O94832,0.35154822,0.54363107,0.39971986,-0.02474728,0.094888,0.68192846,0.20118143,-0.39014108,-0.37149584,0.98304657,0.09302295,-0.54478116,0.64270358,0.04761824,0.21678654,-0.13278253,0.3413321,0.57211508,0.43372368,-0.26200555,0.12666314,0.52802979,0.53087105,0.41356091,0.23899719,-1.42585389,-0.75840855,0.06185473,-0.07219102,0.10876985,0.61502688,0.15843809,0.3703092,0.12579566,0.19382146,0.83132949,-0.12228871,0.20368012,-0.56476696,0.72889685,-0.04968592,0.42212691,0.28366158,0.63100484,0.50024037,0.32395847,-0.20685552,0.11082431,0.53103181,-0.95608186,0.45867093,0.18899246,0.44406674,0.03248098,0.19231354,0.5931704,0.4697413,0.19778897
O94856,1.795057,1.987474,1.819973,1.481224,1.867968,2.041993,1.864878,1.867012,1.781534,2.046477,1.965012,1.958754,1.93952,1.954181,1.789782,1.876719,1.863734,1.899029,1.828834,1.718225,1.713353,2.015311,1.879304,2.014361,1.756584,1.974052,1.773859,1.852992,1.662309,1.921088,1.807564,1.812887,1.841815,1.781392,1.803234,1.54334,1.825808,1.679299,1.836219,2.019735,1.875941,1.887984,1.871621,2.036681,2.016065,1.829073,1.768443,1.948086,1.798757,1.860272,1.869893,1.976092,1.898423,1.989516,2.124318,1.979774,1.807,1.682168
O94874,-0.019657059,0.274086957,0.061369248,0.241313648,-0.035359957,0.018111748,-0.021859949,0.082705487,0.005580433,0.3327958,0.179183255,-0.031663849,0.050460109,-0.057912557,-0.002908082,0.103666391,0.03161856,-0.065336888,0.1521201,0.019664157,0.450537535,0.169308119,0.189318081,0.131048822,0.065587977,0.073038702,-0.109519867,0.235501891,0.132491417,0.042260085,0.068326602,-0.044740968,0.004424612,0.068101383,0.018473421,0.420836326,0.263504852,0.38296166,0.045629075,0.143611097,0.152378602,0.289672265,0.179353658,0.296102251,0.094795646,0.264777235,0.138544375,0.076494691,0.230875281,0.155789092,0.172767217,0.244532156,-0.045418773,-0.039732937,0.075070368,0.029983573,0.22570981,0.351088407
O94875,0.11450982,0.047197523,0.327332824,0.300518422,0.404228398,0.256255043,0.715026363,0.702640906,0.375829944,-0.38166335,0.527677628,0.511531509,0.292913553,0.305178472,0.428528141,0.67511007,0.198764841,0.47393724,0.097456712,0.545081838,0.011523543,0.008196508,0.272792798,0.321646255,0.233182475,0.485951525,0.270842488,0.569090656,0.495517505,0.567044163,0.138154132,0.375854583,0.268659755,0.468563348,0.450500152,-0.015799239,0.625128776,0.388747793,0.053110745,0.377087683,0.628076034,0.207431672,0.208680182,0.231123325,-0.283385367,0.402668029,0.26410439,0.048061647,0.355680402,0.418782233,0.316552459,0.671344885,0.484995678,0.151905875,0.317375742,0.536222195,0.116399313,0.468325844
O94903,0.50340026,0.60004652,0.40295478,-0.50207154,0.17646609,0.40577493,0.31896794,0.23080295,0.09326365,0.38567225,0.41085946,0.36950928,0.55740467,0.43947379,0.28279025,0.05348365,0.33449507,0.33483959,0.37267411,0.40465034,0.63662773,0.52014906,0.1352369,0.52606131,0.38065159,0.33854595,0.31179917,-1.09876949,0.14441468,0.25363839,0.40191072,0.25008103,0.40419419,-0.0329839,0.35369098,0.15196383,0.09981604,0.32328461,0.37864319,0.3766358,-0.02233571,0.19742318,0.26108417,0.45537622,0.31560954,0.43374471,0.09960823,0.21484163,0.43276409,0.50164942,0.55615514,0.14350092,0.05278325,0.08680969,0.20677517,0.26139757,0.40121806,0.27883474
O94905,-0.7818084,-0.6892032,-0.6454853,-0.7875151,-0.761983,-0.7590386,-0.4566871,-0.6637085,-0.8793766,-0.4642358,-0.6132981,-0.7563283,-0.7727887,-0.6756362,-0.3533412,-0.7014944,-0.8156177,-0.7179033,-0.7570513,-0.7772897,-0.6857324,-0.6446368,-0.783455,-0.5796042,-0.7300576,-0.6584436,-0.8000562,-0.6998118,-0.8477375,-0.6901095,-0.5903611,-0.7462364,-0.7905194,-0.7076399,-0.6602927,-0.3713774,-0.6506515,-0.5710609,-0.5729573,-0.8288375,-0.8488628,-0.6807996,-0.7677289,-0.7019006,-0.6070156,-0.6049565,-0.7204929,-0.6895814,-0.5671934,-0.7665486,-0.6639956,-0.6760893,-0.6873977,-0.7113195,-0.5781385,-0.6937684,-0.6470364,-0.532709
O94910,0.32413957,0.23851258,0.26821414,-0.71704374,0.45068068,0.26166195,0.43970341,0.37398978,0.55894304,-0.35960967,0.35793076,0.43364327,0.40533132,0.47565587,0.56902588,0.35278183,0.23967505,0.31598257,0.38244488,0.54866605,0.2538349,0.1906483,0.23188514,0.21716843,0.29521482,0.39931934,0.52554843,0.27684629,0.55467989,0.08465691,0.47957819,0.23264932,0.38006812,0.49734159,0.48568344,-0.14234826,0.44724763,0.12346191,0.07954183,0.32821049,0.25097871,0.38234289,0.82548032,0.14466332,0.11781645,0.17002758,0.18221873,0.3875555,0.26594739,0.20871944,0.34093011,0.62939884,0.20473878,0.44029597,0.32620689,0.3961446,0.28417264,0.44411404
O94919,0.706305,0.767638,0.461692,1.0201915,0.704634,0.7189696,0.8043826,0.6147144,0.3149185,1.1093609,0.5552565,0.56312,0.8539618,0.6410793,0.8664346,0.1506444,0.5141268,0.496517,0.5275537,0.244631,0.4167954,0.8715006,0.7970127,1.0132897,0.4213515,0.8020258,0.3452266,0.7186887,0.5038267,0.7490986,0.8125441,0.5301197,0.6050978,0.3386429,0.5203311,0.8300761,0.4417707,0.6565433,0.4373153,0.8519214,0.4971189,0.7289167,0.6785618,0.7755394,0.6991409,0.7106697,0.476398,0.7760395,0.7363785,0.4790452,0.4398205,0.6736589,0.7273047,0.8990544,1.000559,0.7622516,0.5799996,0.3453684
O94921,0.02442943,-0.55109565,-0.19260616,1.38960585,-0.35192995,-0.30338767,-0.13346679,-0.07176636,-0.24567466,-0.32918312,-0.63432047,0.05214149,-0.1805152,-0.16043185,-0.24138699,-0.08475978,-0.14864214,-0.1552042,-0.1448131,-0.22762581,-0.26426584,-0.64409966,-0.39677763,-0.33964999,-0.17939058,-0.27929781,-0.14768632,-0.21998136,-0.20709171,-0.22979803,-0.33326855,-0.23624139,-0.25044701,-0.22116555,-0.43415739,-0.238503,-0.07668795,-1.0256043,-0.60329067,-0.25543017,-0.2887569,-0.51885841,-0.22243853,-0.23655637,-0.44592457,-0.13371043,-0.34266495,-0.11066571,-0.12674582,-0.23124701,-0.1747998,-0.40399802,-0.21535443,-0.37630523,-0.37657346,-0.22164529,-0.2226705,-0.13580633
O94925,1.2282316,1.11990232,0.77495179,0.06413943,1.15225692,1.21598317,1.18316521,1.15661242,1.24516373,0.88480826,1.12879132,1.34106132,1.1482418,1.10737344,1.19454065,1.07241358,1.07757507,1.15481383,1.17102062,0.85916606,0.86401475,1.13442348,0.41958472,0.9857879,1.10159807,1.12423721,1.22560205,1.17455335,1.22729741,1.09615541,1.14529358,1.09884817,1.13087901,1.2193428,1.23385748,0.60009763,1.18154142,1.06983344,1.21332257,1.09965394,1.16654385,0.98247335,1.11445271,1.09930972,1.18946656,1.05053937,1.1918093,1.4089966,1.08548528,1.06459975,0.95467463,1.2809708,1.1707177,1.24939166,1.23674274,1.22783275,1.15693485,1.25401162
O94929,-0.9621379,-1.1443857,-0.9417176,-0.9841432,-0.5725941,-0.8381164,-0.5914955,-1.01133,-0.7503806,-0.8687468,-0.7231359,-0.9046748,-1.1039666,-1.0651553,-0.8723009,-0.9470673,-1.2050758,-1.0635397,-1.049351,-0.9729843,-0.5762503,-0.872307,-1.3089101,-1.1093709,-0.8885198,-1.2174101,-0.6628096,-1.2189718,-0.801558,-0.9581873,-1.1479369,-1.0298962,-1.0833201,-0.8967492,-0.8382706,-0.7096717,-0.3468102,-0.858855,-0.979484,-1.0564097,-0.3455886,-0.3854912,-1.087736,-0.9743876,-1.1884847,-0.9255769,-1.123918,-0.9950426,-1.0662557,-0.9195191,-0.8328874,-0.8572909,-0.8363934,-0.9461806,-0.6693052,-0.9230222,-0.9727102,-1.0361906
O94952,-0.34840431,0.103846927,-0.233476064,-0.202618161,-0.428547908,-0.16613053,-0.392147126,0.48455691,-0.275785745,-0.459244438,0.013566137,-0.386364721,-0.185242102,-0.175067148,0.097280576,-0.060669296,0.081825099,0.209191288,-0.233329504,-0.287815211,-0.533233166,-0.089596199,-0.074976334,-0.427387963,-0.301211857,-0.005721007,-0.14075689,0.157968471,-0.171902755,0.049237528,-0.177878013,0.0541187,-0.186424479,-0.213781508,-0.152707923,-0.576827648,0.023164494,-0.310374179,0.015592126,-0.182027942,-0.086897881,-0.131620085,0.111911446,0.034158086,-0.136652197,-0.033172479,0.060393595,-0.46094713,-0.182971246,0.111550712,-0.234359671,-0.128797306,-0.107533667,-0.13342411,0.250938556,-0.127612822,-0.253133401,-0.412483673
O94967,0.71832031,0.66800051,0.51878408,0.07600369,0.7304268,0.6458761,0.4893235,0.61432947,0.65136547,0.36745519,0.70671763,0.63293337,0.56935807,0.67890805,0.62677153,0.7010066,0.74347932,0.81178048,0.54010975,0.63389525,0.58217028,0.65308116,0.66387619,0.48329237,0.61121488,0.56481533,0.54803107,0.73838586,0.65102972,0.75125331,0.60557944,0.70514735,0.46144857,0.54117253,0.64146563,0.26539656,0.87106778,0.20794693,0.71935761,0.74869875,0.64925447,0.76243153,0.75339369,0.61989337,0.7488564,0.66725978,0.77989513,0.81517135,0.66778824,0.71847496,0.66879556,0.78334481,0.74422036,0.75641093,0.75308187,0.77919405,0.63660733,0.6553743
O94973,1.1675725,1.2264184,1.1901638,0.4415435,1.3651045,1.2094174,1.4607053,1.2772165,1.3085468,1.1651282,1.1005592,1.5000663,1.2458852,1.3683326,1.4228372,1.2654533,0.9535014,1.1961912,1.2486495,1.3577582,1.1913047,1.3188948,1.1329111,1.3267715,1.2517241,1.4217189,1.2968651,1.4176441,1.3539914,1.3086554,1.2228073,1.1392976,1.3073555,1.3123735,1.376375,0.9247668,1.298042,1.1090311,1.0794731,1.2845166,1.2249908,1.2106316,1.2152226,1.3380317,1.291715,1.3021867,1.2074565,1.4752452,1.0864108,1.148942,1.1185556,1.4810053,1.1565939,1.4453156,1.3858708,1.2078219,1.2919879,1.1005561
O94979,0.615606261,0.940077553,0.330436022,0.149764717,0.303312058,0.463518054,0.548371094,0.570861414,0.357476307,0.450217139,0.275135503,0.236374388,0.39727297,0.340185094,0.471934002,0.220955161,0.212407017,0.324452059,0.341522782,0.207020693,0.389065394,0.349464161,0.238515474,0.556345602,0.25112049,0.590867714,0.43276854,0.308061921,0.386258463,-0.001053611,0.255941996,0.22835991,0.302301525,0.352498716,0.447645604,0.76561356,0.287898498,0.403262622,0.260639029,0.357545362,0.22513758,0.288968791,0.354102022,0.314794303,0.402089527,0.297009566,0.450263403,0.231992116,0.769450925,0.30783986,0.409052325,0.584095843,0.318230983,0.625619899,0.945853779,0.361526404,0.547358205,0.265428193
O94985,-0.124081303,0.210998066,-0.030571792,1.194924249,-0.129327232,-0.028027671,0.359633775,-0.072483453,-0.053828559,-0.338010258,0.201968053,0.336548773,-0.005172137,0.105277514,0.285633728,0.321539952,0.022314086,0.284671623,-0.066081053,-0.081619131,0.019923669,0.041333908,0.015970658,-0.288172817,-0.02251423,0.030525185,0.030512124,0.186521045,-0.038303114,0.168616558,-0.288629869,-0.006301549,-0.09319022,-0.272395658,-0.038306282,-0.201236082,0.119223322,-0.117109718,-0.086099812,0.109270764,0.281820268,-0.129110749,0.143463426,0.09839314,-0.11967172,-0.034106426,0.188683451,0.228108404,-0.034223648,0.108577785,-0.65971482,-0.036302928,0.116612517,-0.169809685,-0.115196637,0.098586986,0.051675441,0.063824185
O95057,-0.066801001,-0.087219863,-0.239934093,-0.499601194,-0.072421029,0.000961544,0.284503308,0.09567239,-0.015814585,-0.157815324,0.140912799,0.184737454,-0.343878759,-0.106832509,0.234596857,-0.076367054,0.02254318,-0.040262997,-0.114470254,-0.146404185,0.168550804,0.050199943,-0.127722119,-0.049397994,-0.147840556,0.071558118,-0.104894959,-0.136901402,-0.16904404,-0.021489784,-0.314141966,-0.112379565,-0.340330488,-0.189209961,-0.118701085,-0.445810595,-0.437893056,-0.269299419,-0.040242811,0.016419608,0.006188579,-0.061477209,-0.000337864,0.022726046,-0.101615568,-0.067956354,-0.176002346,-0.018944928,-0.146176382,-0.083732757,-0.019426705,0.028344498,0.099226134,0.156956249,0.007287541,-0.001715451,0.046748095,-0.055286731
O95081,-0.508362597,-0.466521685,-0.76433456,0.174269228,-0.525921064,-0.318597042,-0.70243677,-0.514328281,-0.590567767,-0.236024065,-0.672006169,-0.76845504,-0.849062603,-0.279768605,-0.367639895,-0.387876568,-0.243085795,-0.458659677,-0.662230719,-0.516625207,-0.57569376,-0.312092806,-0.305615092,-0.932017972,-0.509451634,-0.765371123,-0.488308873,-0.451436721,-0.668296242,-0.384212502,-0.571677498,0.002051694,-0.638917303,-0.577602873,-0.521065235,0.244089457,-1.112500792,-0.463749563,-0.541020155,-0.468854675,-0.514612196,-0.352965806,-0.290248229,-0.29065757,-0.29579235,-0.221871798,-0.058803284,-1.371368768,-0.254508873,-0.227350304,-0.452668089,-0.112828739,-0.317651756,-0.366442066,-0.303333851,-0.603029913,-0.968725177,-0.455527979
O95140,0.6965163,0.6165817,0.7029305,0.403105,0.6990653,0.6482591,0.8277412,0.8369028,0.6093456,0.5046306,0.9548896,0.6928192,0.5412525,0.6706818,0.7715786,0.6797639,0.7254934,0.9057893,0.6226634,0.6598292,0.5660962,0.684359,0.5990859,0.3597528,0.5143049,0.5635751,0.6052515,0.7960779,0.5887292,0.5940881,0.5364619,0.6603543,0.5509684,0.624529,0.6358486,0.6423482,0.4067135,0.3317569,0.7498024,0.5978409,0.3657147,0.3098419,0.623868,0.5666333,0.6371336,0.5765306,0.6686328,0.8327924,0.7708579,0.7244723,0.5634624,0.597121,0.6536307,0.670595,0.5340172,0.5815354,0.6340599,0.7316163
O95154,0.25132518,0.34964916,0.13258012,0.08106779,0.35974114,0.30484782,-1.29793327,0.24778793,0.11844126,0.56752692,0.15151169,0.19597596,0.13386315,0.29748927,0.66977963,0.26962975,0.38289672,0.52071841,0.03119474,0.0447666,-0.01027307,0.35155217,0.4153927,0.53031745,0.16762198,0.31991956,0.15218998,0.21814089,0.15763387,0.27462779,0.3183924,0.49409588,0.18057316,0.06473011,0.24234767,0.69435455,0.36376633,0.15373582,0.46275648,0.30313934,0.17224771,0.54291313,0.34407119,0.31704373,0.31747408,0.29163754,0.43126526,0.3551823,0.2653105,0.42513736,-0.39116215,0.38484504,0.13469667,0.26841791,0.46015433,0.21148281,0.35737998,-0.22681177
O95155,-0.8276909,-0.9285367,-1.0086562,-0.6420579,-0.8045538,-0.909201,-0.5279254,-1.0496005,-1.1589511,-0.9852927,-0.7087094,-0.3152207,-1.0495672,-0.8059079,-0.7496129,-1.05916,-0.6237723,-0.7880183,-1.078525,-1.1251385,-0.8902965,-0.8510244,-0.6785735,-0.7958398,-1.0556584,-1.5561401,-1.2181275,-0.8348553,-1.1502793,-1.120051,-1.0173561,-0.4487821,-1.2650991,-1.1420325,-1.1241685,-0.723094,-0.6545361,-1.2570292,-0.7761492,-0.6218449,-0.5405346,-0.8828688,-0.4652943,-1.1199341,-0.6527965,-0.9261832,-0.4420661,-0.723906,-1.0844573,-0.5061881,-0.9059995,-0.1191761,-0.6084785,-0.5056095,-0.737936,-0.4002088,-0.8171943,-1.2466643
O95163,-0.6883811,-0.6696082,-1.2096344,-0.9809263,-1.2096965,-0.7731443,-0.9183511,-1.0164251,-0.9905842,-0.9492396,-0.9145461,-0.9886108,-0.9978566,-1.0698342,-0.6944495,-0.98513,-0.8032752,-1.0518901,-1.0895511,-1.193608,-0.6942767,-1.0173992,-0.9133379,-0.8917001,-0.8168565,-0.9831075,-0.923894,-0.8990679,-1.2471552,-0.979905,-1.2923509,-0.9062421,-1.0685656,-1.2089879,-1.2275778,-0.7491567,-1.0037299,-0.8834782,-1.4925995,-0.9092839,-0.9782776,-0.8705168,-0.9787733,-0.9670841,-0.9921597,-0.9144024,-0.8289171,-1.065986,-1.0474618,-0.9756621,-1.2272953,-0.9061301,-1.4451665,-0.5312793,-0.5162211,-0.8606284,-1.0159706,-0.8123628
O95168,1.25616306,1.33403982,1.09208154,0.06522422,1.26672367,1.28200629,0.81467365,1.04962997,1.2684372,1.03187322,1.28740662,1.302629,1.0591087,1.26474241,-0.54439957,1.24290952,1.24238709,0.27780473,1.26546522,1.2144893,0.97372021,1.16414825,1.12376646,1.35693178,1.2131379,1.31922136,1.26702106,1.25452118,1.10562941,1.19662269,1.05310484,1.10161963,1.04448706,1.19810361,1.20197287,0.6675355,1.30630449,1.01173033,1.30354479,1.24302073,1.20618828,0.72236666,1.23818773,1.23572792,1.07834433,1.1854851,1.14175191,1.33357432,1.16008406,1.21917014,1.2543271,1.18851135,1.31110629,1.16628888,1.37236419,1.18177408,1.15380046,1.25296783
O95169,0.8289543,0.9041128,0.7018255,0.2494781,0.8648037,0.6924673,0.7484668,0.6978224,0.7013667,0.636137,0.6645548,0.6968691,0.5751407,0.8175573,0.6948549,0.7764931,0.8308538,0.7802663,0.78014,0.6587506,0.6332473,0.6944256,0.7440394,0.7164063,0.6549202,0.5322665,0.7079607,0.4345241,0.710496,0.6331496,0.5886271,0.7071532,0.6368169,0.560919,0.6403425,-0.2124792,0.4955342,0.4656875,0.7142523,0.8496988,0.8155491,0.6218577,0.7361058,0.8485666,0.9508643,0.8376607,0.7163185,1.0217878,0.7825604,0.6581835,0.7698336,0.5221743,0.9092492,0.998124,0.8455872,0.7500119,0.7230504,0.6961919
O95178,-0.174008648,0.277886292,-0.439445688,0.586105291,-0.026261815,-0.622601507,0.071412036,-0.54546194,-0.057779283,-0.01092418,-0.407644218,-1.193377975,-0.421229604,-0.82628527,-0.098545425,0.311608687,0.361193905,-0.400567549,-0.322245977,-0.094022588,0.347456656,0.018402504,0.297489984,-0.925107092,-0.414780375,-0.063746707,-0.002415537,0.369339462,-0.10878745,0.295904707,-0.607336119,0.34907992,-0.52040014,-0.275830866,-0.230990853,0.105959862,0.308273112,0.256859917,0.355890166,-0.586610583,0.378569222,-0.49460716,-0.362645649,-0.680827117,0.507715747,-0.371805333,-1.316828526,-0.333332249,0.299120803,0.23679771,0.480362516,0.25434844,0.42870904,-0.49600202,0.135326966,-0.32730419,-0.586234524,0.344516004
O95182,0.003577201,-0.291385845,-0.105590893,0.04413824,0.248583743,0.109363588,0.291324362,0.313138999,0.062765711,-0.125098374,0.122870747,0.332858147,-0.136087062,0.161269524,-0.415758187,0.168282697,0.035248172,0.000592413,0.051679559,0.031168518,0.01033831,0.143705501,0.079070704,0.000338278,0.064033847,0.54531454,0.055933805,0.218635828,-0.033428003,0.10918443,-0.152721428,0.035683716,-0.186439298,-0.079293144,-0.017095172,-0.092739356,0.14085543,-0.058916092,0.068129577,0.188581635,0.150571123,-0.053865783,0.121440576,0.200512952,0.096965007,-0.015951156,0.137354704,0.294405262,-0.0432198,0.272819874,0.210640954,0.5186181,0.192587542,0.450653847,0.59568614,0.196025506,0.021384725,0.041007404
O95196,-0.172471733,-0.474020168,-0.087253306,-0.863778148,-0.215952687,-0.335655358,-0.398343041,-0.436052778,-0.191905844,-0.322467561,-0.563097077,-0.249039813,-0.410124351,-0.091501021,0.192504559,-0.329220028,-0.378427753,-0.0188444,-0.973016788,-0.005264109,-0.166196965,-0.39838652,-0.852545705,-0.49372791,-0.41590865,0.292743905,-0.084282448,-0.504295169,-0.054686637,-0.498611036,-0.190763094,-0.458805297,-0.039384986,-0.482487382,0.131727234,-0.019434631,-0.323779479,-0.544317817,-0.409595751,-0.449577842,-0.324730255,-0.310935108,-0.169559798,-0.495778459,-0.919884534,-0.399073766,-0.121401947,-0.370914151,-0.162817298,-0.659440385,-0.480306587,-0.351340282,-0.545205627,-0.114336641,-0.266222244,-0.075947026,-0.33359881,0.123657001
O95197,0.294775686,0.128063171,0.055642236,-0.308578984,0.180612007,0.19560837,0.203748949,-0.541915906,0.252871273,-0.181482472,0.167991842,0.03168856,0.139170865,0.178747035,0.029886077,0.152365334,-0.000412306,0.07602951,0.166407992,0.269796576,-0.012573006,0.217733149,-0.425946174,-0.102858278,0.15566914,0.340865611,0.093960734,0.092610563,0.279733051,0.014062937,0.212659125,0.11161737,0.187750808,0.170322189,0.270582936,-0.380161861,0.068901478,-0.721418674,0.012466478,0.194733369,0.03990796,-0.078266587,-0.111477961,0.124166448,0.039812182,-0.276415823,0.007347649,0.258916223,0.169402238,0.234398387,0.166753123,-0.299347155,0.212742473,0.395863417,0.297639024,0.13536696,0.001640667,0.187909157
O95202,0.8258002,0.5738745,0.6676789,-0.4067524,0.7819733,0.6448406,0.3911371,0.7493484,0.8929478,0.4549865,0.7276975,0.3097525,0.8176035,0.3026655,-0.7134013,0.8561083,0.5998733,0.8160106,0.8386544,0.8977419,0.8605459,0.6409884,0.5819571,-0.7376486,0.763631,0.4355148,0.8176821,0.8717243,0.7911006,0.7332656,0.7305021,0.9288187,0.7939483,0.8512435,0.8399062,0.1547553,0.5053554,0.5876982,0.9572828,0.7120785,0.8517203,0.5722756,0.7675329,0.6115291,0.8584747,0.7501014,0.7482951,0.800552,0.6894508,0.5291912,0.8222972,0.5696549,0.8331519,0.4054008,0.44799,0.8048774,0.7544755,0.8376114
O95208,-0.310289313,-0.809643002,-1.091745644,1.389605846,-0.565854984,-0.186859706,-0.772429033,-0.670387624,-0.290143687,-0.001869786,-0.741921912,-0.937534023,-0.260072045,-0.977117434,-0.85016933,-0.560415741,-0.439848136,-0.21463497,-0.62185192,-0.288979262,-1.247066352,-0.326268416,-0.885970229,-0.529228145,-0.341380539,-0.415777356,-0.724607587,-0.284157719,-0.366255506,-0.602932035,-0.055063688,-0.322969977,-0.426409496,-0.215146287,-0.206544744,-0.756339597,-1.686825783,-1.511365353,-0.586830773,-0.495044387,-1.486815391,-1.078594662,-0.884693323,-0.661848201,-0.875671106,-0.723297886,-0.650287955,-1.834527334,-0.706247776,-0.216199908,-0.071122292,-0.638087146,-0.379687533,-0.484122349,-0.438745366,-0.372150865,-0.669386777,-0.953511119
O95218,-0.44896274,-0.61447841,-0.31056796,1.38960585,-0.68274557,-0.59686088,-0.53090332,-0.6138459,-0.63504718,-0.63449117,-0.58873557,-0.52707514,-0.46391678,-0.6922297,-0.43157456,-0.60107847,-0.85226525,-0.67110829,-0.36582359,-0.15065197,0.08514582,-0.60502521,-0.59913298,-0.50308011,-0.28390306,-0.65154274,-0.47813466,-0.68586679,-0.18730204,-0.70215866,-0.27878602,-0.59861729,-0.18587653,-0.61885739,-0.16990479,-0.86693706,-0.60966803,-0.9377692,-0.71324315,-0.66548534,-0.58795929,-0.80777361,-0.7343281,-0.73096693,-0.64138782,-0.71027,-0.71637443,-0.6271116,-0.6131209,-0.76839932,-0.05157117,-0.50854106,-0.55944422,-0.55997882,-0.39158191,-0.61548135,-0.62002827,-0.40878458
O95219,0.053333046,0.051187362,0.222343974,-0.111836063,0.368308973,0.196813656,0.300991628,0.196618614,0.292442624,-0.119083876,0.193690084,0.326342788,0.203189907,0.242810749,0.089150318,0.078448269,-0.106085258,0.20454436,0.06913296,0.231695891,0.011593162,0.047980797,-0.17260672,0.298156413,0.004425083,0.195306263,0.301427015,0.123542451,0.186726432,0.215777566,0.16649349,0.026985156,0.109005103,0.16594135,0.135716665,0.018356395,0.131209316,0.013835102,0.230099195,0.220917077,0.209928691,-0.052244619,-0.104573738,0.168172701,0.01014432,0.055747526,-0.212261457,0.129548986,0.109654473,0.094155885,0.134665242,0.285023474,0.132285579,0.201459911,0.239218425,0.232348878,-0.260189952,0.291472703
O95248,1.087037,1.0918637,1.1178029,0.3768108,1.1964229,1.191739,1.2815507,1.3780338,1.236181,1.1109752,1.2179146,1.3688674,1.1571271,1.2856196,1.1767461,1.3348889,1.2002823,1.3381471,1.1534702,1.2425854,1.1548209,1.2039119,1.2177148,1.2323823,1.1477395,1.2775071,1.2627881,1.3721517,1.1862049,1.2119514,1.1061429,1.1433727,1.1431438,1.1438132,1.1894127,0.8419784,1.2955812,1.0558589,1.2481568,1.186199,1.2207805,1.1244102,1.1006506,1.1732923,1.0662955,1.2413382,1.0669105,1.2266808,1.099064,1.129008,1.1518721,1.3245671,1.1659759,1.2656343,1.0619643,1.1040627,1.1290853,1.1722774
O95260,-0.6715988,-0.6544529,-0.800158,1.3896058,-0.6712715,-0.5732942,-0.5568394,-0.6059966,-0.6951468,-0.4573187,-0.5289614,-0.5321208,-0.7101802,-0.6357738,-0.5224184,-0.7081575,-0.7530409,-0.6577026,-0.7399482,-0.6574732,-0.5794691,-0.6392266,-0.7846115,-0.5205492,-0.6979851,-0.6156244,-0.7100327,-0.6434161,-0.890145,-0.7245661,-0.6860723,-0.8216106,-0.7241507,-0.5864394,-0.6027387,-0.594753,-0.6497267,-0.6407351,-0.637731,-0.5958775,-0.7304564,-0.6980449,-0.6821214,-0.622101,-0.8242929,-0.7641205,-0.7230052,-0.7135799,-0.6946008,-0.7714276,-0.644792,-0.4455567,-0.7061302,-0.7136287,-0.5599005,-0.6863672,-0.6746954,-0.7022606
