proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22
P55268,-0.5494048,-1.6360463,-0.5771671,-1.2963761,-0.8058795,-1.9471913,-0.3174309,-1.8739849,-0.6383943,-1.3596228,-1.7064212,-1.3932439,-1.7218484,-1.4628257,-1.9828,-0.813932,-1.2177587,-1.7501053,-1.3045177,-1.9668165,-1.7081706,-0.692511
P55283,-0.3080422,-1.575338,-0.6412303,-1.2356672,-1.6953703,-1.8864852,-1.8166681,-1.813278,-1.9026942,-1.298914,-1.6457131,-1.3325351,-1.6611404,-1.402117,-0.5668959,-1.5607753,-1.856012,-1.6893975,-1.2438088,-1.9061108,-0.9484955,-1.8760744
P55287,-1.6096976,-1.2833068,-1.3957957,-0.9436347,-1.4033403,-1.5944592,-0.2327078,-1.52125,-1.6106687,-1.0068816,-1.3536825,-1.0405028,-1.36911,-1.1100848,-0.6950949,-0.5697745,-0.4024341,-1.3973674,-0.9517763,-1.6140854,-1.355432,-0.1323416
P55290,-0.28727804,0.85295037,-0.43374694,-0.35726209,-0.76441752,-1.70705487,-1.63723632,0.55843518,0.14509962,0.32113625,0.26451285,0.01166931,0.32904237,0.05700756,0.0906235,-1.38134094,0.29461334,-0.45843727,-0.34537632,-0.36638619,0.38059207,0.27722034
P55735,0.19143283,-1.24662685,0.44904952,-0.03591191,0.55271815,0.18566005,0.5055247,0.04428055,-0.47812045,-0.27123173,-0.35226565,-0.23131808,0.10147654,-0.11852307,0.19033756,-1.23206408,-0.27894071,0.09770029,0.45974065,0.24544952,-0.50137641,-1.5473684
P55769,-0.3695841,-1.5775819,-0.4319339,-1.2379111,-1.6976142,-0.2468385,-0.4061736,-0.5233377,-1.904938,-1.3011579,-1.647957,-1.3347791,-0.8724268,-0.5357221,-1.1293505,-1.5630192,-1.8582559,-1.6916414,-1.2460527,-0.1107975,-0.9507394,-0.8157455
P55786,0.6215133,1.1294734,0.9896762,0.7410333,0.914316,0.9010766,1.0047168,1.2776827,1.6040505,0.9467601,1.1220375,0.8647604,0.7454511,0.9279203,1.344339,0.4852614,1.3713125,1.2497058,0.6156381,0.7216074,1.0617109,1.3572413
P55795,0.1836361,0.06749291,0.68142436,0.28817242,0.42814346,0.28057245,0.33531262,0.45574884,-0.09996591,0.16912245,-0.01487222,0.57497189,0.61827079,0.4289809,-0.00348555,0.53220778,0.31667948,0.6082424,-0.28840309,1.17658709,0.26657977,-0.21689741
P55809,-0.10556531,1.17075998,-0.95794862,0.23711022,-0.96549327,0.17040702,-0.38782405,1.17432655,0.81396522,1.30160794,1.13832077,0.72523422,0.66707395,0.99260645,0.89863446,0.74978714,0.09819759,0.58891124,-0.51392854,-0.04634219,0.36339624,0.72040986
P55884,0.3739606,-0.02569451,0.83213633,-0.80710876,0.84846546,0.60252688,0.68792429,0.41396275,0.64076056,-0.17138577,0.17642246,0.16134749,0.06080399,0.1489099,0.57894774,-0.30853336,0.8271924,0.18711769,0.81488351,0.09584107,0.57714005,0.1642385
P55899,0.056973425,-0.007113417,0.100523085,0.036136162,0.287839286,0.320348691,0.259066378,0.499674018,-0.077733578,-1.034996264,0.422835474,0.108789145,-0.010521589,-0.043695924,0.541127539,-0.011935117,0.31269772,-0.60866671,-0.979890989,-0.943232569,0.252479605,0.386002742
P56134,0.6464402,1.4648358,0.2173975,-0.9914845,0.2599612,0.619044,0.4080738,0.8349364,1.3519836,1.3796982,1.2565177,0.4625825,0.3336455,0.9992742,1.1780347,1.2580985,0.9967025,1.5149625,-0.3006563,0.282026,0.5343536,0.7603723
P56181,-1.143375,0.7551465,-0.9294716,-0.4773099,-0.9370163,-1.1281364,-1.0583169,-1.0549266,-1.1443461,0.8337328,-0.8873583,-0.5741781,-0.9027858,-0.6437602,-1.1637473,0.6320093,-1.0976621,-0.2320735,-0.4854515,-0.366954,-0.8891078,-1.1177252
P56192,0.66666657,-0.02829062,1.29065576,1.03994119,0.97587185,0.99666535,1.03660846,0.92441618,0.32443898,0.36525332,0.40663195,0.80321018,0.93502543,0.58144428,-0.05388675,0.06950511,0.74426178,0.63326241,1.30125335,0.8222386,0.98539341,1.10855691
P56377,-1.8388493,-0.16452851,-0.2253951,0.4661387,-0.20227081,0.20680034,0.1421371,0.056857,-1.83982041,-0.2365781,-1.58283758,0.23750175,-0.18386789,-0.16921403,-0.31882411,-0.79893105,-0.14024181,-0.36325333,-0.08135885,-1.84323701,-0.35801923,-0.17564491
P56378,-1.66050883,0.5377809,-1.44660736,-0.29547674,-1.45415198,-1.64527052,-1.57545169,-0.23316791,0.15563938,0.4379079,0.01490394,0.45576466,-1.41992167,-0.27186827,-0.12642363,-0.08044407,-1.61479651,0.35250562,-1.00258823,-0.9318047,-1.40624372,-0.32683452
P56385,1.0700826,2.2331507,0.7576364,1.5205263,0.5990189,1.2467533,0.972068,1.4508947,1.5685748,2.3215578,1.7252898,1.6813249,1.3885605,1.8040893,1.5647797,1.9511871,0.9011257,1.7298879,0.5784497,1.1864253,1.1120228,1.2627975
P56537,-0.23891817,-1.36174741,-1.47423614,-1.02207552,-1.48178075,-1.67289905,0.06056584,-1.59969015,-0.50141982,-1.08532241,-0.73315414,-1.11894362,-0.14253671,-1.18852562,-0.49597879,-1.34718467,-0.2973332,-0.29463818,0.06536894,-0.28039385,-1.43387252,-1.66248796
P56556,0.4895765,1.7291531,0.114304,0.9479464,0.4674281,0.8509723,0.6786622,1.0702098,0.9114397,1.8338271,0.9685057,1.1304769,1.1274951,1.3844351,1.0554381,1.7583662,0.3233415,1.4236706,-0.2559679,0.7681816,0.472331,0.6504618
P56557,-0.7062471,-1.9403598,-2.052841,-1.6006966,-2.060385,-2.2514763,-2.1816703,-2.1782806,-0.66826,-1.6639427,-0.823433,-1.6975634,-2.0261575,-1.767144,-1.1341431,-1.9257977,-1.0624416,-1.3554618,-1.6088381,-2.271098,-2.0124805,-2.2410674
P56589,0.454625,-0.5006208,-1.5321718,-1.0800116,-0.5370898,-1.7308341,-1.6610157,-1.6576255,-0.2398546,-0.4442887,0.3533236,-1.1768796,-0.2547496,-1.2464616,-0.4566772,0.2847954,-0.7815564,-0.6341436,-1.0881532,-1.75046,-1.4918083,-1.720423
P56937,-0.5245189,-0.4045029,-1.593116,-1.1409563,-1.6006606,-0.6367349,-0.4445341,-0.5165199,-0.4033995,-0.5052335,-1.5510031,-0.3762625,-1.5664305,-0.475607,-1.8273873,0.5997994,-1.7613038,-0.1666392,-1.1490979,-0.6223512,-1.5527526,-0.4652529
P57087,0.27095579,0.830633492,-0.002929428,0.559014906,0.397339945,-0.041172664,0.452065973,0.278705744,0.603721901,0.888807041,0.628041166,0.42455397,0.551743857,0.40036842,0.386334821,0.375802504,0.122834612,0.704884871,0.427743316,0.412132435,-0.132770355,0.380583229
P57088,1.4302822,1.4421749,1.1458796,1.1507577,1.0591631,1.1101675,1.0238499,0.9530203,1.3013199,1.607484,1.1501703,1.3209714,0.8258925,1.237538,0.9081435,1.6261134,0.9585405,1.1213943,1.1091222,1.3133072,1.122167,1.1243322
P57105,0.5159704,0.92741919,0.06249549,0.38192217,-0.40911646,0.34184096,0.21748431,0.26124637,0.58264118,0.55268451,0.89541413,0.41209891,0.34803103,0.4615731,0.7351137,1.22819934,0.04448842,0.61045214,-0.63937376,0.29937978,0.12230281,0.50433182
P57678,-0.38583711,-1.42682419,0.09043899,-1.08715252,-0.09010472,-0.4717216,-0.6304811,-1.66476636,-1.75418422,-1.1503994,-1.49719971,-0.12336558,-0.26120671,-1.25360255,-0.63402386,-1.41226146,-1.7075011,-1.54088446,-0.39632438,-0.30471681,-0.55213796,-0.52449436
P57737,0.12993638,-1.26043349,-0.42239903,0.20586562,0.10033319,-0.01409513,0.49459295,0.38737855,0.34940573,-0.98400827,-0.59937551,-0.09120488,-0.12248063,-0.38824174,0.18432354,-0.30505039,0.57541358,-0.32063952,0.0745669,0.48835867,-0.07174307,-0.24144076
P57740,-0.5330807,-0.9148807,-0.3284001,-0.5752082,-0.3016107,-1.2260346,-1.1562151,-1.1528249,-1.2422443,-0.6384552,-0.9852566,-0.6720764,-1.0006841,-0.7416585,-1.2616454,-0.9003179,-1.1955603,-1.0289417,-0.5833499,-1.245661,-0.9870061,-0.4401325
P58546,0.1796647,-0.1678938,0.5926003,0.2794819,0.42339,0.7016607,0.4397791,0.5246812,1.080077,0.1285583,0.4188995,0.505489,0.6639543,-0.2052278,1.0112249,0.2645757,0.7500421,0.3271301,0.6921041,0.3161625,0.4939852,0.5489032
P58549,-1.370480858,0.364299945,-1.156577884,0.367174976,-1.164122526,-1.355242381,-1.285422938,0.407106938,-0.009064444,0.484016902,0.16396574,0.010676722,-0.165403126,0.233228405,-0.065918321,-0.330556107,0.035900715,0.058816478,-0.712557969,0.013346524,0.092044568,-0.365083695
P59666,1.73638087,0.90452739,2.07146425,0.95783636,1.86026796,2.28271085,2.31135433,1.14164304,1.72381692,1.08581988,1.44657158,0.28277278,1.46269861,1.17959322,1.27410352,0.07174644,1.44138184,1.16025866,2.66391599,0.86226002,2.21376781,1.24262013
P59768,0.29415016,0.83111032,0.07277015,0.29340945,0.19360462,0.05673144,0.10179075,1.19841844,0.8140573,0.60119163,0.97815237,-0.08027393,0.60931577,0.32037522,0.50733455,0.30005977,0.56776903,0.6054866,-0.13120597,0.42176626,0.48771867,0.64454358
P59780,-1.5335032,-0.3596028,0.1491961,-0.8674396,-0.6281762,-1.5182648,-1.4484456,-1.4450554,-1.5344744,-0.9306866,-1.2774877,-0.9643078,-1.2929151,-0.3039755,-1.5538754,-1.1925491,-1.4877906,-1.3211726,-0.8755813,-0.2842715,-1.2792371,-1.5078537
P59998,0.8697434,0.6094768,1.07946,1.1661557,1.3793049,1.2847094,1.4309658,1.0679672,1.1656427,1.0154648,0.9439221,1.0802393,1.2180861,1.0998973,0.850371,0.6392003,1.0126314,0.8376665,1.7065005,0.1905525,1.3359638,1.0008392
P60033,-0.6434759,-1.4563559,-0.7730053,-1.1166844,-0.5521264,-0.1443999,-1.6976879,-1.6942978,0.3585679,-1.1799312,-0.8277631,-1.2135524,-1.5421588,-1.2831344,-0.7536478,-1.4417932,-0.7018861,-0.3503576,-1.124826,-1.787132,-1.5284808,-1.7570951
P60174,0.943292,1.4323292,1.4309468,1.3836924,1.1768107,1.3094192,1.2332717,1.4989813,1.9092021,1.5362456,1.5703033,1.1442709,1.2819729,1.2295481,1.6818131,0.6069419,1.6314795,1.374856,1.6620734,0.908072,1.2994793,1.4015887
P60201,0.3527946,2.3629568,1.7000381,2.3203123,1.0080176,1.9957438,0.3066503,2.2797393,2.2224584,2.1801686,2.0866587,0.7172539,1.5794714,1.9832292,2.0667049,1.1147755,2.4474729,2.3154633,1.9022114,1.3453354,1.9480953,2.1825258
P60228,0.16060351,0.14706209,0.07307522,0.44254288,0.21058793,0.0191896,0.0997026,0.24046422,0.25787263,-1.02268734,-0.06568357,-0.2449528,0.19790579,-0.42692084,0.14757792,-1.28454972,0.28391603,-0.17368573,0.68088013,0.33916322,-0.01442047,-0.30274524
P60468,0.6284161,0.6576105,0.5599647,0.7586844,0.7841173,0.4050321,0.3383774,-0.5997513,-0.6891708,0.8359417,0.4214407,0.7109215,0.6625303,0.8003242,0.3348089,1.0316893,0.4831627,-0.4758679,0.668694,0.4333547,0.3688348,0.3141113
P60520,-0.744816549,0.369467896,-0.209994741,0.1424041,-0.210170025,0.02941754,-0.115408788,0.295739084,0.311239626,0.461018673,0.184107175,-0.004738918,-0.253459578,-0.210244984,-0.23819723,0.100610369,0.194880165,0.292847346,-0.06147502,0.20104565,0.003656485,-0.198208188
P60602,-0.85771185,-0.10636821,-1.56492372,-1.11276373,-1.5724683,-1.76358556,-1.69376734,-1.69037718,-1.77979483,0.35819885,-1.52281076,-1.20963178,-0.46196356,-0.58024426,-1.79919554,0.81322547,-1.73311183,-0.05814606,-1.12090535,-1.78321146,-1.52456022,-1.75317455
P60660,1.9494384,0.8497484,1.260306,1.1418749,1.3386815,1.53851,1.6639282,1.362092,1.1821656,1.3900615,1.694651,1.1420682,1.5981002,1.3405841,1.4055788,2.0358776,1.4167062,1.6095937,1.6496261,0.7745311,1.3110298,1.7499465
P60709,2.84933,2.990469,3.227966,3.194171,3.331363,3.116421,3.149561,3.220327,3.043119,3.140897,2.999729,3.150303,2.980268,3.09596,2.996534,2.826042,3.131739,2.933173,3.488743,2.796828,3.124443,3.143882
P60842,1.565678,1.355279,1.421679,1.962946,1.461698,1.54348,1.458281,1.22762,1.377994,1.185551,1.186537,1.808176,1.302875,1.562404,1.314653,1.311793,1.60123,1.494914,1.650891,1.721946,1.22899,1.373442
P60866,1.410603,0.431732,1.4295704,1.1068335,1.1746381,1.3652484,1.2375681,1.0925981,0.7067503,0.6788477,0.7834739,1.2056783,1.1274431,1.2016413,0.8412873,0.8979758,1.2415098,0.8875087,1.2379604,1.1384921,1.0730544,0.7708781
P60880,0.3055667,1.6808568,0.7223983,1.2720516,0.2724486,0.8898519,-0.168382,1.6184982,1.4052879,1.6354024,1.5032074,1.4109749,1.1991866,1.3666987,1.227045,0.4753133,1.3697944,1.2393947,0.3788793,1.1793139,1.3343997,1.0591997
P60891,0.86240335,0.12145015,1.14352874,0.13262874,0.83483622,1.2570176,0.62393205,0.4620445,0.66582498,0.09527476,0.4852909,0.25205574,0.73557325,0.34769539,0.51810135,0.10968402,0.70628201,0.51957147,0.61539494,0.65661897,0.84369696,0.8719632
P60900,0.5098664,0.8036076,0.5239207,0.4309873,0.6430832,0.4952037,0.5314423,0.4226385,0.6656954,0.4286074,0.6393988,0.6913355,0.4742397,0.6984789,0.7229054,0.422037,0.3935236,0.7741397,1.4070272,0.2372648,0.6601251,0.5119741
P60903,0.6413519,-0.06486348,0.62214817,0.56835275,1.31331505,1.0483615,1.32612442,0.69751279,0.84542793,-0.84506423,1.13483711,-0.87868546,0.36219775,-0.24929764,0.9900458,-0.39095532,0.85852606,-1.23555047,1.40681277,-0.43503636,1.09937972,0.62984941
P60953,0.6192408,1.0539299,1.0947066,1.0395936,1.4876215,0.9569057,0.8700708,0.9971153,0.79585,0.9775409,0.7769387,1.1047428,0.1990764,0.803313,0.3874414,0.2970983,1.0473137,0.3133398,1.0840403,0.4845519,1.1908377,0.601677
P60981,0.3584427,0.5815651,0.8208026,0.5660875,0.7676441,0.9155634,0.6829791,0.6486037,0.4848099,0.3535619,0.4440566,0.7036284,0.5541752,0.6896654,0.6318211,0.2992661,0.7303155,0.6918851,0.7833182,0.5545294,0.6911384,0.2671186
P60983,-0.429838735,-1.20793434,-1.320423349,-0.007672558,-1.327967979,-0.162157663,-0.129469037,0.119765966,-0.037767649,-0.232539144,-0.186857322,-0.965130267,-0.278272127,-0.179537626,-0.021034394,-0.428377379,-0.031456348,-0.292536861,-0.876403748,-0.224769052,-0.207398168,-0.175613045
P61006,0.65166623,1.11438777,0.65821719,1.16616203,0.9720379,0.77604228,0.88541735,1.08990931,0.65378661,1.00025696,0.66616013,0.60507883,0.58353108,-0.02627431,0.64516986,0.43990948,0.66940112,0.05468632,0.83974355,0.48179255,0.52707749,0.80756004
P61009,0.92378741,0.69539358,0.46440572,1.18135085,0.68044931,-0.70857388,0.65782205,-1.33433332,0.22698851,0.9502869,0.74594386,1.02992952,-1.18219276,-0.92316731,0.6799786,0.05188713,-0.15820261,0.5859448,0.65976402,-0.0560092,0.26126681,0.74820322
P61011,-1.6449927,-1.3186023,-0.2129093,-0.9789303,-0.4751366,0.2592177,-0.2196558,-0.3634615,-0.8719571,-1.0421772,-1.388978,-1.0757984,-0.390427,-1.1453804,-0.7315499,-1.3040395,-0.3695728,-1.4326628,-0.9870719,-0.1246941,-0.6917583,-0.1675317
P61018,-1.6093386,-0.1608873,-0.4443303,-0.9432758,-0.2739413,-0.4858325,-0.3537281,-0.163736,-0.1980798,-0.1893316,-1.3533236,-1.0401439,-1.368751,-1.1097259,-1.6297108,-1.2683851,-0.26237,-0.3559149,-0.2524475,-0.3845935,-1.3550731,-0.5408941
P61019,0.8977958,1.3254496,0.8579299,1.3679323,1.0660847,1.0758187,1.1003804,1.413887,1.2176382,1.4161248,1.0985443,1.4479644,1.1033228,1.3702774,1.1801495,1.5130258,1.0629852,1.1657382,1.1324043,1.6772207,1.0730239,1.0495559
P61020,0.8419509,1.0925186,0.9181931,0.9276178,1.1101749,1.0191697,0.9666518,1.0752811,0.9243188,1.0381398,1.0990913,0.6908207,0.9147063,0.8822252,1.0703314,0.9570685,1.0759848,0.8203643,1.1524264,1.0145188,0.9614777,1.0237211
P61026,1.478436,1.750672,1.485364,1.7065,1.635471,1.640055,1.544087,1.631763,1.591348,1.789778,1.683664,1.604155,1.565677,1.651122,1.643091,1.484801,1.740594,1.622101,1.751449,1.635529,1.632696,1.556013
P61077,0.13928748,-0.49668149,-1.32561329,-0.17448215,-1.33315791,0.21816666,-0.05336479,0.21659764,-0.38473699,-0.18428069,-1.28350007,-0.20512622,-0.25844657,0.04133712,-0.40510942,-0.28137976,0.13747282,-0.05605846,-0.8815937,0.30230808,-1.28524955,-1.51386605
P61081,0.35462347,0.44722785,0.76665005,0.82517057,0.62477261,0.7296275,0.34622632,0.67069383,0.57190529,0.5501573,0.45058594,0.77597757,0.66571282,0.88520523,0.47686296,0.08001334,0.76257125,0.37008688,0.41792697,0.47418097,0.60914768,0.70600476
P61086,0.042312,0.19025217,0.31454602,0.77208031,-0.92234732,0.06807831,-1.0436479,-1.04025768,0.26631706,0.244669,-0.17371943,0.26504886,-0.88811685,-0.62909122,-0.02724203,0.08052484,0.3788059,0.08310212,0.31236174,0.48151761,-0.1427015,-0.12025379
P61088,0.9008793,0.9225088,0.9795138,1.0245432,0.6887799,1.0396376,1.0261059,1.1846482,1.1494172,1.0546264,0.8713284,1.2036179,0.9040874,0.9697648,0.6290573,0.5794134,1.1042658,1.1730627,1.0940243,1.0553196,0.7177182,0.7764289
P61106,1.0399963,1.3408821,0.8584619,1.3725276,1.3772134,1.2261582,1.2478444,1.4680328,1.078494,1.3207143,0.9832536,1.3710774,0.9938521,1.3647889,1.0847151,1.2569568,1.3716155,0.9479763,1.60206,1.5338189,0.886744,1.3115139
P61158,0.381670468,0.371207105,0.476957203,-0.128401236,1.101202339,0.99908552,1.149284561,1.115643181,0.8097393,0.29289786,0.422739897,0.196106051,0.425693941,0.213965314,0.587249664,-0.002421916,0.634254219,0.581289684,1.178241064,0.111163896,0.793401975,0.641534553
P61160,-0.01024303,0.28760626,0.28507654,0.36980008,0.87787841,0.68854812,0.86570799,0.82947576,0.59066106,0.13940247,0.45436044,-0.50316221,0.33335419,-0.14663944,0.39794192,-0.86601615,0.49073946,0.202786,1.03658699,-0.1033071,0.46450813,0.45820354
P61163,0.923405,0.7876037,1.141331,1.2832201,0.9790299,1.1715974,0.971938,1.3376764,0.8541059,0.8800659,0.9348207,1.0631281,0.9322618,1.3190709,1.0216304,0.5321174,1.0911054,1.2509364,1.2433102,1.220334,1.1414071,1.1931914
P61201,0.62106261,-0.07875812,0.78169057,0.06904758,0.78624795,0.9090849,0.82732109,0.73850675,0.57855389,-0.26743848,0.49512247,-0.35250787,0.24274892,-1.12105971,0.7153459,-0.0697851,0.73279486,0.32510934,0.69696833,0.37205684,0.82450951,0.70788383
P61221,0.40795484,0.05602706,0.93310241,1.02904207,1.15980995,1.029107,1.08216195,0.91062978,0.25298525,0.14144293,0.14698691,0.5731482,0.67894598,0.26724952,0.3299866,0.2876604,1.03446306,0.22838869,0.60648293,1.07117005,0.7184692,0.5522968
P61224,1.284898,1.847786,1.097598,1.774882,1.709021,1.358908,1.255182,1.250766,1.374909,1.718785,1.490439,1.601614,1.386889,1.692066,1.485747,1.025019,1.338169,1.42115,1.729335,1.065899,1.470714,1.425873
P61225,1.0010811,1.1523314,0.5537124,1.086646,1.0208653,0.9465811,0.7841685,1.1375805,1.1446985,1.1666066,1.3343118,0.9989207,1.1299072,0.9394668,1.2137693,0.9450206,0.9975769,0.8977624,0.9984378,0.9343346,0.8932322,0.9354284
P61247,1.2790858,0.5553475,1.1512387,1.0846397,1.4227937,1.2597888,1.3139419,1.207961,0.9436436,0.6305401,0.678064,0.6983898,1.1744136,1.0316007,0.9198019,0.8847572,1.4285141,0.7427659,1.2778191,1.1115478,1.0262273,1.1733357
P61254,0.7954428,0.1709894,0.8309373,0.8711115,0.8333861,0.8429394,0.8604948,0.8353674,0.7338252,0.2387807,0.705296,0.267023,0.2828468,0.7922248,0.6679028,0.4640009,1.1438201,0.5178389,-0.4050839,0.6854051,0.721043,0.572956
P61266,0.5156831,1.9323542,1.2134623,1.65393,0.1933981,1.3721241,0.1918733,2.0565766,1.7710904,1.9650471,1.8086679,1.6818046,1.4694849,1.6594978,1.5072691,0.8362472,1.6787686,1.6426735,0.7027923,1.5803003,1.8126031,1.3310974
P61289,-0.5350485,-1.4000267,-1.5125153,-1.0603549,-0.4753774,-0.3978829,-0.1880433,-0.3799135,-1.7273872,-1.1236018,-1.4704023,-1.157223,-0.7868611,-1.226805,-1.746788,-0.511601,-0.675507,-1.514087,-1.0684965,-0.4250898,-1.4721517,-1.7007667
P61313,1.6247549,0.4937299,1.4661811,0.8079198,1.8409191,1.451508,1.4892672,0.9526642,1.0564065,1.1047049,1.3476956,0.9963345,1.1074824,1.3109759,0.95881,1.0164712,1.5300769,0.9859829,1.669495,1.1259051,1.3946299,1.0363028
P61353,0.82707445,-0.02057068,0.39788096,0.16609865,0.76474447,0.09725037,0.60318623,0.51713487,0.37754123,-0.21735785,0.51434117,-0.48409804,0.41676746,-0.33119729,0.18798661,0.53969261,0.83403441,0.17742931,0.81180011,0.1047722,0.43055236,0.29425757
P61421,0.9612135,1.771822,1.1060315,1.5784516,0.9454166,1.1902259,0.8130081,1.764894,1.5093536,1.687527,1.5507267,1.6020228,1.5055858,1.6995555,1.4748936,1.4589279,1.2348435,1.5274146,1.2366827,1.6135262,1.6303834,0.9101561
P61513,-0.44770281,-1.35588244,-0.76940247,0.20895481,-1.47591579,-1.66703414,-1.5972154,-1.59382522,-0.41144352,-0.28626336,-0.6099787,0.06062673,-0.31153728,-0.25150716,-0.55594342,-0.44731144,-0.35538067,-0.6214507,-1.02435216,-0.13167832,-1.42800755,-1.65662305
P61586,-2.36137673,-0.51169,-2.1475247,0.133634,-2.15506827,-2.34614376,-0.05023304,-0.0657525,-2.3623475,-1.7586354,-0.38571609,0.41370773,-0.93165008,-1.16287353,-2.38174102,-2.02048621,-2.31567938,-2.14909623,-1.70353123,-2.36576291,-2.10716605,-2.33573609
P61604,1.2858537,1.532413,0.3884485,1.5582447,0.9835401,1.1547878,1.2251304,1.4934076,1.5925716,1.9673739,1.7178857,1.590687,1.9199388,1.9960586,1.8568019,1.9558149,0.6113526,1.6337944,0.924301,0.7544294,1.1496723,1.7111631
P61619,1.2680026,1.1612771,0.9636138,1.1501795,0.9919302,0.8942972,0.9002094,0.6145466,0.6798021,0.9126686,1.053829,0.7002319,1.1309406,1.0173112,0.9012835,1.5784399,1.0134095,0.6845476,0.9915935,0.8794904,0.8067837,0.6220908
P61626,-1.509189914,0.240272648,-1.29528742,-0.14415619,-1.302832053,0.232755888,0.136956234,0.194196336,-1.510161047,0.371034365,0.572088377,-0.939994279,0.004580331,0.242494389,-0.059290441,-1.168235603,0.014574017,0.388015226,0.694063706,-0.389577247,0.037698555,-1.483540306
P61764,0.856502,1.9982112,1.2997652,1.3848814,0.671331,1.3573422,0.5929309,2.2501446,1.9714289,2.0205585,1.8066417,1.7984594,1.5461362,1.4304408,1.5985166,0.8814898,1.8143731,1.6658858,0.7987358,1.7066607,1.7358228,1.3773665
P61769,1.2951165,0.8420331,1.1262653,1.5032013,1.6484038,1.4864734,1.7391452,1.3498362,1.1805717,1.0096513,1.6147756,1.7208031,1.0932247,1.1235701,1.4009384,1.3347168,1.478474,1.3123537,1.5769305,0.8965922,1.1028309,1.5216841
P61803,1.4467498,1.4611622,1.0777355,1.5005684,1.1834965,1.2339811,1.2405631,1.041654,0.908289,1.5170891,1.3231898,1.2796604,1.4379542,1.3635841,1.1461048,1.7651819,1.2177022,1.0916287,1.2078597,1.3985151,0.9024911,0.9832315
