proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21
Q14139,121710000,188620000,6149600,50863000,84533000,15292000,66039000,77908000,50368000,5229500,7531500,0,0,21003000,0,0,0,0,197850000,21014000,138450000
Q14141,298030000,294220000,335950000,797520000,154830000,830240000,250740000,569470000,181220000,12318000,95559000,319170000,110580000,42359000,10552000,28042000,1441100,41982000,1338100000,81647000,950490000
Q14149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13188000,0,0
Q14151,205770000,468910000,36179000,274710000,33827000,0,63997000,15923000,38765000,7127700,4185400,6348100,0,113780000,22328000,2288900,2594700,0,313910000,13584000,444710000
Q14152,984400000,1962100000,216020000,819310000,230260000,303370000,482770000,230800000,740440000,33367000,181710000,91793000,102610000,591560000,74191000,27543000,17121000,7208000,1435700000,47018000,1210900000
Q14155,369980000,455710000,137530000,69618000,24481000,126230000,82993000,169280000,119610000,0,7971400,55929000,0,203640000,0,5772400,0,14612000,893340000,8147300,241950000
Q14157,1076900000,904580000,104900000,229090000,269520000,59838000,500940000,58174000,174940000,8848600,92662000,249380000,32044000,142890000,31073000,1947600,8834100,0,407450000,26192000,1109300000
Q14160,568380000,456070000,75228000,160940000,173260000,82337000,181430000,32853000,118310000,1012900,11965000,33718000,14369000,86816000,22425000,28447000,2349600,0,204120000,1540600,323290000
Q14161,0,89438000,0,0,0,9464400,0,0,35841000,0,8605000,0,0,16000000,0,0,0,0,26160000,0,13283000
Q14165,1056900000,1566600000,295100000,591380000,121190000,110390000,558290000,448340000,565850000,19689000,299770000,67273000,122780000,411680000,10977000,4957600,3701300,0,987160000,58773000,467620000
Q14166,2193700000,1672900000,95133000,332530000,208480000,118220000,709430000,62413000,712440000,55903000,205570000,100880000,43159000,539360000,114760000,11365000,13908000,0,1398100000,52514000,1630200000
Q14168,537550000,98352000,688530000,15118000,755800000,738040000,94781000,586840000,43830000,4920100,1603900,8702700,15438000,40810000,496270000,2016200,28165000,0,613150000,27206000,166360000
Q14185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q14192,74984000,1579100000,0,67150000,10634000,0,49003000,4276600,281600000,6836300,6181200,5048900,0,149470000,0,1563400,127880,0,53048000,35301000,0
Q14194,14219000000,17278000000,8783200000,11669000000,1697800000,4448200000,2970300000,5185200000,4647600000,431320000,3043400000,6709100000,467210000,4489700000,755600000,1080700000,290430000,721060000,26280000000,1213100000,16680000000
Q14195,23550000000,23169000000,7974600000,47333000000,16313000000,2272500000,14504000000,3078700000,9943700000,441150000,7661100000,22321000000,6726900000,9535000000,2987700000,1573800000,592690000,858430000,41449000000,3233900000,69066000000
Q14197,91403000,59181000,0,0,0,0,41426000,0,10072000,0,9560400,0,0,0,0,0,0,0,33750000,0,23409000
Q14202,67234000,152650000,65809000,12669000,22585000,0,9805400,0,11462000,0,0,0,0,8052800,0,0,0,0,62912000,0,92934000
Q14203,2728300000,2807900000,2129400000,2418800000,473200000,1412000000,1555500000,1466200000,1510800000,42422000,207990000,1225200000,236430000,1254300000,88762000,142850000,34503000,0,3255600000,372520000,4452000000
Q14204,25965000000,24636000000,14345000000,23867000000,2870100000,12130000000,10686000000,14662000000,11012000000,816380000,2653600000,6940800000,2441000000,7341500000,1063900000,1121200000,443140000,436680000,39108000000,2448800000,39425000000
Q14232,97712000,21070000,5371800,0,0,0,0,0,0,2309300,5388400,0,0,6243400,7429000,0,0,0,182720000,0,19052000
Q14240,1527100000,1679900000,1373900000,1630900000,472310000,1052200000,645410000,1016000000,676320000,23949000,199890000,374140000,285300000,857280000,60094000,46711000,14156000,46929000,2107600000,246230000,2863200000
Q14241,0,28193000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42818000
Q14247,1339200000,1916000000,602350000,1377400000,174340000,885120000,801810000,556880000,664840000,8664100,99931000,326600000,33796000,500370000,41802000,53994000,8667400,50358000,977970000,205630000,1574600000
Q14249,0,0,0,4996300,0,0,2743700,0,0,0,0,5877200,0,0,0,0,0,0,0,0,0
Q14254,545490000,786610000,301510000,969000000,264970000,136360000,938960000,247470000,611960000,4029200,151070000,252670000,145020000,207110000,84533000,47427000,12502000,0,721980000,231070000,2162200000
Q14257,611400000,1278900000,186620000,947490000,222800000,52301000,326870000,107950000,914940000,52032000,69616000,691700000,0,463930000,64734000,72650000,29315000,12192000,793180000,62255000,1886900000
Q14258,167230000,34087000,47778000,22695000,43794000,27173000,96970000,56393000,140740000,2314900,4139000,13083000,27746000,61250000,27773000,2407700,1778500,0,64972000,159960000,0
Q14289,16360000,0,113680000,0,0,130810000,13882000,254700000,10299000,0,0,0,0,0,0,2543800,0,0,0,0,0
Q14314,0,52024000,0,0,21575000,0,0,159620000,100370000,707550,0,0,170660000,275860000,0,0,0,0,0,7920500,0
Q14315,1048900000,10678000000,981820000,163350000,502530000,276960000,896590000,290660000,5210500000,67322000,614300000,241780000,7078400000,2943800000,56761000,11169000,60874000,30160000,7177100000,345460000,1183200000
Q14318,24181000,270800000,61181000,29144000,0,96177000,117010000,71301000,92554000,4195500,0,0,0,56522000,24587000,0,0,0,133120000,0,0
Q14320,90985000,401010000,9912400,167340000,0,0,27136000,9130100,4619200,1140200,0,19849000,0,0,2880900,0,0,0,149010000,0,359590000
Q14344,693570000,648270000,730380000,726750000,74956000,165360000,592430000,218540000,374910000,28191000,45632000,268070000,175710000,115680000,61579000,44854000,7183600,0,683050000,14374000,1793500000
Q14353,318660000,19147000,0,27370000,0,0,0,0,0,5654100,0,0,0,0,12777000,0,0,0,127120000,4619000,0
Q14376,0,24376000,0,7659800,0,0,14670000,0,0,0,0,0,0,15656000,0,0,0,0,96168000,0,75898000
Q14416,0,0,36394000,0,0,41403000,0,0,0,0,0,0,0,0,0,0,0,0,10813000,0,0
Q14432,0,42069000,0,0,0,0,0,0,0,0,0,0,0,36961000,0,0,0,0,19243000,0,0
Q14444,1314300000,1229700000,10451000,605230000,198600000,153070000,560550000,175380000,264440000,9427700,29040000,257680000,0,343180000,41557000,11147000,4017800,0,1550800000,42945000,848960000
Q14493,0,0,0,76341000,0,0,12949000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q14498,934480000,2020100000,13498000,688960000,402150000,40030000,616840000,74137000,417040000,31911000,189840000,154470000,9007900,466770000,97603000,29437000,32418000,10521000,1622000000,21950000,1174900000
Q14515,202350000,19259000,66155000,34688000,0,11454000,129380000,23516000,11912000,0,32464000,0,33544000,0,3810600,0,0,0,0,24049000,86727000
Q14554,45279000,27240000,0,0,16490000,0,37042000,4328100,26930000,0,0,0,7215700,10996000,11275000,3242400,2189300,0,0,0,19965000
Q14558,144430000,644400000,123530000,52507000,16715000,60009000,43886000,53262000,21854000,6925000,0,23867000,13285000,120110000,7313400,6177400,3055400,0,200530000,2335500,250740000
Q14562,0,0,0,68577000,0,0,7338900,0,0,0,24612000,800450,0,0,0,1230400,0,0,0,95735000,8347900
Q14566,2916600000,1342700000,51851000,1294900000,37340000,91121000,416480000,62682000,974800000,61076000,73824000,195050000,58712000,714380000,37684000,0,7160900,55806000,2480800000,8198300,902250000
Q14571,1601400,1353900,1921500,0,0,0,0,0,5216400,0,0,0,1038900,2571400,0,0,0,0,0,0,831660
Q14573,44893000,0,16199000,0,0,74020000,0,44465000,2642000,0,0,0,0,0,0,0,0,0,24771000,0,0
Q14574,0,0,0,0,0,12012000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q14576,404150000,1485700000,241400000,228990000,0,485940000,0,391850000,419220000,7863700,80470000,174030000,0,501550000,0,21018000,6804500,0,735810000,4759800,396680000
Q14624,25615000,76756000,106080000,630750000,1034500000,57803000,445710000,9034400,123720000,18193000,351130000,131030000,290990000,324720000,37485000,2615700,5160900,25152000,29338000,557510000,87085000
Q14642,27648000,12257000,55920000,0,5827500,224400000,8716600,183880000,0,0,0,0,0,2280300,0,0,0,0,29583000,0,0
Q14643,11439000000,304800000,11955000000,16697000,45853000,10658000000,27857000,16745000000,35533000,7358400,3372800,41018000,40011000,72826000,19117000,3771500,4424400,30184000,9533200000,5750700,54948000
Q14651,0,0,0,0,0,0,8573700,3856800,0,0,2564100,0,0,7359000,0,0,0,0,0,0,0
Q14657,0,9717900,0,123310000,0,0,2871100,17293000,24724000,0,0,0,0,42154000,0,0,0,0,61133000,0,0
Q14669,7216900,40975000,0,0,0,0,0,0,17764000,0,0,0,0,36435000,0,0,0,0,14910000,0,7224500
Q14671,128530000,190780000,0,79931000,0,27604000,77389000,1955500,65934000,0,0,10729000,2190100,39887000,0,2287200,0,0,63564000,0,217180000
Q14676,76714000,974810000,18882000,84030000,106420000,0,129660000,7802500,134470000,8981300,0,27180000,2355400,113800000,8192600,0,1046000,0,369020000,108820000,186220000
Q14677,183370000,92214000,0,314640000,42579000,14310000,455520000,0,116430000,3645100,51608000,56841000,49176000,91208000,6024300,2131500,247930,0,266060000,36195000,246960000
Q14683,2334600000,4667300000,190270000,3771800000,446910000,206860000,845780000,257070000,976620000,24950000,71909000,727130000,98997000,706220000,92345000,64959000,22114000,27841000,3613900000,41672000,4292700000
Q14687,161320000,500740000,0,75569000,9429200,0,42670000,9446800,105480000,4782200,0,23276000,5112100,244930000,5872100,0,0,0,712980000,0,164680000
Q14689,0,43014000,21787000,0,0,0,0,22744000,0,0,52873000,0,0,0,0,0,0,0,0,0,87592000
Q14690,90228000,63233000,0,0,0,0,6604400,0,17340000,843110,1381100,0,0,25847000,0,0,0,0,91843000,6824600,0
Q14692,0,972650000,1057100000,1521800000,261220000,488450000,1026600000,639240000,903140000,0,0,236540000,0,576540000,0,0,0,0,0,257000000,574770000
Q14694,484400000,218390000,53554000,341580000,42342000,15392000,158820000,55668000,93383000,7081800,21796000,179680000,0,222870000,3728700,6878500,0,0,212510000,19316000,386490000
Q14696,124160000,37296000,66275000,12941000,0,0,20694000,18115000,41396000,0,0,0,0,87512000,0,0,0,0,114980000,0,38537000
Q14697,13351000000,16016000000,6857000000,8871300000,3410300000,2289800000,11694000000,2872100000,7223700000,343620000,7410600000,2272600000,1893600000,4911700000,815670000,349540000,225530000,131750000,18643000000,1877000000,10790000000
Q14699,209540000,703670000,0,0,0,0,0,0,18700000,0,32384000,0,0,0,2778000,0,0,0,100720000,0,585300000
Q14728,12908000,50524000,5187600,5644300,7764500,9189000,7004100,5140900,33137000,0,6748400,7192800,10849000,19747000,0,0,0,0,17436000,2692300,6691200
Q14738,1149900000,712580000,460020000,461160000,170070000,371810000,383670000,385800000,405880000,10869000,35152000,110100000,49006000,304690000,26130000,15932000,16584000,0,1273000000,2342800,426810000
Q14739,123350000,479980000,0,91330000,0,0,33841000,4009200,110400000,14859000,0,18200000,0,70529000,11223000,4176500,4860500,0,197230000,3689700,223450000
Q14746,0,0,0,15421000,0,0,67147000,0,33392000,0,0,0,0,19427000,0,0,0,0,30369000,2538500,0
Q14764,91110000,673940000,288310000,178830000,43603000,119720000,383180000,293930000,612400000,14366000,63617000,10913000,729570000,858070000,18236000,0,7824000,0,296600000,114310000,237390000
Q14766,0,36096000,0,0,0,0,20342000,0,32179000,0,0,0,13698000,15603000,0,0,0,0,0,28865000,0
Q14767,0,357260000,0,0,129610000,18410000,51197000,908330000,209250000,0,18241000,17395000,43073000,56366000,0,0,438310,0,0,135950000,0
Q14781,0,45848000,0,0,0,0,0,0,0,0,0,0,0,4164900,0,0,0,0,0,0,31840000
Q14789,0,274590000,16480000,43077000,137860,44276000,13752000,18232000,42042000,0,8867200,6289800,3078600,138270000,810440,0,0,0,23762000,0,81106000
Q147X3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q14832,0,0,0,0,0,17100000,0,17897000,0,0,0,0,0,0,0,0,0,0,0,0,0
Q14833,0,0,163690000,0,0,188340000,0,190770000,0,0,0,0,0,0,0,0,0,0,11376000,0,0
Q14839,1081000000,1978700000,108640000,934180000,52523000,126300000,491110000,71741000,1172900000,45837000,74830000,107370000,4734000,877980000,70561000,16941000,2965300,0,2059400000,0,756760000
Q14847,743420000,2315500000,812900000,2605200000,705950000,169670000,997970000,380740000,1462100000,8195900,413160000,765050000,316000000,475260000,190410000,89765000,4378300,0,903490000,271990000,4924400000
Q14894,1218700000,23846000,1295800000,10434000,15972000,1787300000,9856600,2089100000,0,0,0,47344000,0,0,0,2482400,0,0,2075900000,32197000,0
Q14914,28692000,1132900000,233730000,307220000,130310000,280210000,136920000,91487000,152630000,4859600,0,223030000,158130000,100890000,63562000,7239700,0,0,2118000000,99573000,874290000
Q14919,170700000,154750000,32384000,33272000,0,73212000,22695000,21497000,36634000,8040300,9499300,18133000,0,51325000,15168000,8468200,3375200,0,182430000,22260000,185890000
Q14938,843960000,2691600000,65144000,1336700000,19410000,125190000,180260000,121230000,225710000,7708700,2652600,248130000,0,812170000,6084800,54076000,1960000,0,3001900000,75917000,3299200000
Q14956,0,89630000,165120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104030000,0,200780000
Q14964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q14966,173440000,563350000,0,248430000,20974000,0,52730000,26396000,51218000,0,0,80429000,17312000,77990000,6201300,0,0,0,76248000,38262000,456040000
Q14974,4710700000,6828200000,2016100000,3722700000,1003700000,856340000,2728600000,1021000000,2250700000,123620000,1176500000,603210000,330090000,1624000000,263670000,155680000,46145000,61531000,7010500000,496180000,4812000000
Q14978,1611800000,432160000,8308400,399560000,39888000,17127000,317410000,9442600,1601700000,529290,13557000,74386000,726140000,357090000,2403800,2444000,0,0,493690000,33966000,403240000
Q14980,12207000000,27203000000,619160000,10777000000,1918200000,655710000,4189700000,630630000,5497600000,221330000,573120000,3774700000,676160000,5162100000,735440000,209760000,179290000,235570000,20535000000,360350000,14580000000
Q14982,246330000,13430000,349200000,12333000,0,338870000,21956000,86610000,0,0,0,0,4687800,0,0,0,0,0,492910000,0,153720000
Q14BN4,0,54480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34256000
Q14C86,116710000,61797000,0,62389000,0,16962000,47309000,0,15878000,0,0,0,0,21684000,9007400,939840,0,0,40598000,0,126650000
Q14CX7,0,0,0,0,39629000,0,0,0,0,0,0,0,0,10754000,0,0,0,0,0,0,9901100
Q14CZ8,1603300000,0,1092400000,0,0,818340000,166210000,1104000000,0,0,0,51739000,660430000,0,5486700,0,0,0,2111300000,255220000,730480000
Q15003,0,0,0,52352000,0,0,0,0,26035000,0,0,0,0,0,0,0,0,0,0,0,0
Q15005,29770000,42690000,0,0,0,0,2365100,0,2342800,1962000,41293000,0,0,0,14128000,0,0,0,99414000,52276000,46588000
Q15006,45894000,88911000,0,26594000,28517000,15088000,82398000,40054000,0,0,0,0,0,28721000,0,4163900,0,0,133410000,0,0
Q15007,167160000,144600000,4252800,97250000,23926000,11194000,54161000,43106000,62021000,0,0,26899000,0,81775000,0,0,0,0,122420000,0,285360000
Q15008,1155700000,1416400000,267420000,1144000000,487590000,258770000,822290000,205870000,780430000,20237000,82715000,311640000,92688000,485110000,55520000,18746000,5566700,0,1638000000,27907000,1006600000
Q15018,261970000,169730000,0,0,4120700,0,0,22028000,21383000,0,3474100,8748200,49381000,37377000,0,0,736900,0,340370000,0,144600000
Q15019,4710400000,5879000000,3627100000,2457500000,1224600000,1414700000,3615100000,1389600000,3686800000,204830000,607520000,836500000,2345700000,1482200000,296070000,161470000,168430000,82865000,6619800000,1949600000,5217100000
Q15020,1040300000,1470000000,73866000,386410000,271690000,67130000,512110000,65433000,323450000,30769000,35731000,353090000,33899000,429160000,90689000,67346000,25232000,0,1312000000,66596000,1690100000
Q15021,0,0,0,17424000,0,21552000,0,0,41205000,0,0,0,0,11218000,0,0,0,0,6058500,0,0
Q15022,0,0,0,145140000,7473300,0,0,0,18131000,0,0,0,0,0,0,0,0,0,0,0,0
Q15024,237900000,248930000,40114000,87878000,95207000,0,102770000,15736000,82521000,0,13724000,25112000,0,77818000,0,0,0,33476000,227400000,8258600,117830000
Q15027,0,0,0,0,9313700,0,0,0,0,0,0,136580000,0,0,0,0,0,0,0,0,0
Q15029,2991500000,4637300000,779720000,2151900000,596780000,477380000,1675000000,487840000,1600000000,59050000,272280000,708200000,256150000,1604600000,217920000,47235000,28712000,24165000,3179300000,53059000,4036700000
Q15031,128070000,185910000,28450000,54252000,0,17837000,64716000,45225000,0,0,0,0,0,0,3000300,0,0,0,166900000,0,81769000
Q15036,0,22293000,48631000,0,0,14550000,0,13549000,25736000,0,0,6447700,0,13735000,0,0,0,0,38512000,0,24946000
Q15041,420080000,581350000,476190000,351490000,82679000,191710000,299760000,307330000,207050000,3726600,50437000,126830000,0,198630000,18447000,9320100,633620,0,863640000,6039500,672660000
Q15042,2434600,99329000,52830000,3121800,19423000,33226000,26917000,30876000,27919000,0,0,17324000,0,24725000,0,0,0,0,15178000,5261800,86740000
Q15043,16914000,32714000,30360000,0,14065000,40938000,0,41041000,14885000,0,0,0,0,21729000,0,0,0,0,0,0,28613000
Q15046,1527700000,1139400000,219840000,431680000,47533000,366070000,259550000,353790000,326360000,11904000,0,93266000,70094000,350330000,10126000,0,1045600,18990000,996510000,96581000,655940000
Q15047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10243000,0,0
Q15048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15049,555150000,0,318970000,0,0,57182000,0,153670000,0,0,0,0,142890000,0,0,0,0,0,80920000,119990000,97575000
Q15050,0,0,0,0,0,0,15651000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15056,1640300000,2086200000,405950000,1173200000,252010000,563180000,788470000,522810000,536780000,52904000,112650000,81872000,80391000,155150000,146450000,46478000,57490000,0,1255600000,163700000,1203400000
Q15057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15059,401030000,188490000,34208000,427100000,73451000,14969000,140950000,69357000,139550000,0,4647300,86246000,0,196640000,12322000,8116200,5336700,0,547990000,11720000,181570000
Q15061,90487000,36468000,4959600,16758000,0,0,39197000,0,1845400,0,0,0,0,4006500,0,0,0,0,16002000,0,0
