SwissProt_Accessions,geneName,DISGENET_Score,Harmonizome_Score,Pubpular_Score,CTD_Score,D2_Score,DH_Score,DP_Score,DC_Score,HP_Score,HC_Score,PC_Score,D2D_Score,D2H_Score,D2P_Score,D2C_Score,BDMC_Score,Frequency,CTD_Marker,eDGAR_Marker,BIONDA_Marker,Dis_2_Marker
O43502,RAD51C,,,0.391,0.434,,,,,,,0.876,,,,,0.0,2,0.0,0,0,0
O43482,OIP5,,,,0.545,,,,,,,,,,,,0.0,1,0.0,0,0,0
O43463,SUV39H1,,,,0.516,0.177,,,,,,,,,,0.501,0.0,2,0.0,0,0,0
O43447,PPIH,,,,0.288,0.063,,,,,,,,,,0.223,0.0,2,0.0,0,0,0
O43435,TBX1,,,,0.472,0.114,,,,,,,,,,0.361,0.0,2,0.0,0,0,0
O43432,EIF4G3,,,,0.502,,,,,,,,,,,,0.0,1,0.0,0,0,0
O43424,GRID2,,,,0.397,0.266,,,,,,,,,,0.692,0.0,2,0.0,0,0,0
O43422,THAP12,,,,0.073,,,,,,,,,,,,0.0,1,0.0,0,0,0
O43405,COCH,,,,0.598,0.038,,,,,,,,,,0.195,0.0,2,0.0,0,0,0
O43402,EMC8,,,0.57,0.435,,,,,,,0.907,,,,,0.0,2,0.0,0,0,0
O43399,TPD52L2,,,,0.505,,,,,,,,,,,,0.0,1,0.0,0,0,0
O43395,PRPF3,,,,0.289,0.013,,,,,,,,,,0.003,0.0,2,0.0,0,0,0
O43390,HNRNPR,,,,0.49,0.139,,,,,,,,,,0.42,0.0,2,0.0,0,0,0
O43379,WDR62,,,,0.359,0.038,,,,,,,,,,0.127,0.0,2,0.0,0,0,0
O43374,RASA4,,,,0.287,,,,,,,,,,,,0.0,1,0.0,0,0,0
O43365,HOXA3,,,,0.38,0.114,,,,,,,,,,0.366,0.0,2,0.0,0,0,0
O43364,HOXA2,,,,0.087,0.076,,,,,,,,,,0.534,0.0,2,0.0,0,0,0
O43324,EEF1E1,,,,0.494,0.013,,,,,,,,,,0.081,0.0,2,0.0,0,0,0
O43508,TNFSF12,,,,0.529,0.139,,,,,,,,,,0.422,0.0,2,0.0,0,0,0
O43513,MED7,,,,0.569,,,,,,,,,,,,0.0,1,0.0,0,0,0
O43653,PSCA,0.56,,,0.414,,,,0.881,,,,,,,,0.0,2,0.0,0,0,0
O43516,WIPF1,,,,0.397,0.013,,,,,,,,,,0.041,0.0,2,0.0,0,0,0
O43633,CHMP2A,,,,0.022,0.19,,,,,,,,,,0.045,0.0,2,0.0,0,0,0
O43615,TIMM44,,,,0.544,0.127,,,,,,,,,,0.395,0.0,2,0.0,0,0,0
O43610,SPRY3,,,,0.261,,,,,,,,,,,,0.0,1,0.0,0,0,0
O43609,SPRY1,,,,0.572,0.089,,,,,,,,,,0.313,0.0,2,0.0,0,0,0
O43598,DNPH1,,,,0.229,,,,,,,,,,,,0.0,1,0.0,0,0,0
O43597,SPRY2,,,,0.423,0.063,,,,,,,,,,0.22,0.0,2,0.0,0,0,0
O43593,HR,,,,0.489,0.025,,,,,,,,,,0.12,0.0,2,0.0,0,0,0
O43592,XPOT,,,,0.273,0.0,,,,,,,,,,-0.07,0.0,2,0.0,0,0,0
O43586,PSTPIP1,,,,0.466,,,,,,,,,,,,0.0,1,0.0,0,0,0
O43581,SYT7,,,,0.562,0.316,,,,,,,,,,0.742,0.0,2,0.0,0,0,0
O43572,AKAP10,,,,0.486,0.076,,,,,,,,,,0.265,0.0,2,0.0,0,0,0
O43567,RNF13,,,,0.591,0.025,,,,,,,,,,0.159,0.0,2,0.0,0,0,0
O43561,LAT,,,,0.496,0.025,,,,,,,,,,0.122,0.0,2,0.0,0,0,0
O43559,FRS3,,,0.533,0.228,,,,,,,0.597,,,,,0.0,2,0.0,0,0,0
O43556,SGCE,,,,0.389,0.025,,,,,,,,,,0.087,0.0,2,0.0,0,0,0
O43548,TGM5,,,,0.054,0.051,,,,,,,,,,0.529,0.0,2,0.0,0,0,0
O43543,XRCC2,,,,0.446,,,,,,,,,,,,0.0,1,0.0,0,0,0
O43542,XRCC3,,,,0.487,,,,,,,,,,,,0.0,1,0.0,0,0,0
O43529,CHST10,,,0.524,0.396,,,,,,,0.862,,,,,0.0,2,0.0,0,0,0
O43520,ATP8B1,,,,0.491,0.051,,,,,,,,,,0.196,0.0,2,0.0,0,0,0
O15212,PFDN6,,,,0.383,0.076,,,,,,,,,,0.256,0.0,2,0.0,0,0,0
O15211,RGL2,,,,0.44,,,,,,,,,,,,0.0,1,0.0,0,0,0
O15209,ZBTB22,,,,0.496,0.0,,,,,,,,,,0.041,0.0,2,0.0,0,0,0
O14494,PLPP1,,,,0.53,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14492,SH2B2,,,,0.386,,,,,,,,,,,,0.0,1,0.0,0,0,0
O00764,PDXK,,,,0.375,0.152,,,,,,,,,,0.464,0.0,2,0.0,0,0,0
O00763,ACACB,,,,0.588,0.114,,,,,,,,,,0.373,0.0,2,0.0,0,0,0
O00762,UBE2C,,,,0.65,0.076,,,,,,,,,,0.304,0.0,2,0.0,0,0,0
O00757,FBP2,,,,0.479,,,,,,,,,,,,0.0,1,0.0,0,0,0
O00754,MAN2B1,,,,0.278,0.025,,,,,,,,,,0.063,0.0,2,0.0,0,0,0
O00746,NME4,,,,0.45,0.127,,,,,,,,,,0.392,0.0,2,0.0,0,0,0
O00744,WNT10B,,,,0.493,0.228,,,,,,,,,,0.6,0.0,2,0.0,0,0,0
O00635,TRIM38,,,,0.55,0.025,,,,,,,,,,0.143,0.0,2,0.0,0,0,0
O00628,PEX7,,,,0.433,0.177,,,,,,,,,,0.509,0.0,2,0.0,0,0,0
O00625,PIR,,,,0.495,0.253,,,,,,,,,,0.646,0.0,2,0.0,0,0,0
O00623,PEX12,,,,0.025,0.063,,,,,,,,,,0.239,0.0,2,0.0,0,0,0
O00622,CCN1,,,0.335,0.562,,,,,,,0.77,,,,,0.0,2,0.0,0,0,0
O00602,FCN1,,,,0.407,0.038,,,,,,,,,,0.136,0.0,2,0.0,0,0,0
O00592,PODXL,,,,0.618,0.101,,,,,,,,,,0.352,0.0,2,0.0,0,0,0
O00591,GABRP,,,,0.506,,,,,,,,,,,,0.0,1,0.0,0,0,0
O00587,MFNG,,,,0.368,,,,,,,,,,,,0.0,1,0.0,0,0,0
O00584,RNASET2,,,,0.456,0.051,,,,,,,,,,0.188,0.0,2,0.0,0,0,0
O00571,DDX3X,,,,0.586,0.215,,,,,,,,,,0.573,0.0,2,0.0,0,0,0
O00566,MPHOSPH10,,,,0.306,,,,,,,,,,,,0.0,1,0.0,0,0,0
O00562,PITPNM1,,,,0.409,0.101,,,,,,,,,,0.329,0.0,2,0.0,0,0,0
O14493,CLDN4,,,,0.623,0.101,,,,,,,,,,0.353,0.0,2,0.0,0,0,0
O14495,PLPP3,,,0.482,0.626,,,,,,,0.962,,,,,0.0,2,0.0,0,0,0
O00559,EBAG9,,,,0.499,0.063,,,,,,,,,,0.233,0.0,2,0.0,0,0,0
O14497,ARID1A,,,,0.506,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14617,AP3D1,,,,0.461,0.076,,,,,,,,,,0.261,0.0,2,0.0,0,0,0
O14613,CDC42EP2,,,,0.56,0.0,,,,,,,,,,0.073,0.0,2,0.0,0,0,0
O14610,GNGT2,,,,0.443,0.101,,,,,,,,,,0.328,0.0,2,0.0,0,0,0
O14607,UTY,,,,0.246,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14595,CTDSP2,0.394,,,0.186,,,,0.536,,,,,,,,0.0,2,0.0,0,0,0
O14593,RFXANK,,,,0.31,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14579,COPE,,,0.422,0.566,,,,,,,0.892,,,,,0.0,2,0.0,0,0,0
O14578,CIT,0.598,,,0.444,,,,0.917,,,,,,,,0.0,2,0.0,0,0,0
O14576,DYNC1I1,,,,0.357,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14569,CYB561D2,,,0.565,0.384,,,,,,,0.84,,,,,0.0,2,0.0,0,0,0
O14559,ARHGAP33,,,,0.54,0.114,,,,,,,,,,0.366,0.0,2,0.0,0,0,0
O14531,DPYSL4,,,,0.336,0.139,,,,,,,,,,0.445,0.0,2,0.0,0,0,0
O14529,CUX2,,,,0.344,0.215,,,,,,,,,,0.617,0.0,2,0.0,0,0,0
O14525,ASTN1,,,,0.082,0.114,,,,,,,,,,0.483,0.0,2,0.0,0,0,0
O14524,NEMP1,,,,0.31,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14523,C2CD2L,,,,0.17,0.038,,,,,,,,,,0.155,0.0,2,0.0,0,0,0
O14521,SDHD,,,,0.509,0.114,,,,,,,,,,0.363,0.0,2,0.0,0,0,0
O14519,CDK2AP1,,,,0.193,0.025,,,,,,,,,,0.066,0.0,2,0.0,0,0,0
O14514,ADGRB1,,,,0.381,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14511,NRG2,,,,0.236,0.139,,,,,,,,,,0.505,0.0,2,0.0,0,0,0
O00560,SDCBP,,,,0.541,0.278,,,,,,,,,,0.683,0.0,2,0.0,0,0,0
O00541,PES1,,,,0.548,0.013,,,,,,,,,,0.105,0.0,2,0.0,0,0,0
O14628,ZNF195,,,,0.418,,,,,,,,,,,,0.0,1,0.0,0,0,0
O00526,UPK2,,,0.421,0.483,,,,,,,0.903,,,,,0.0,2,0.0,0,0,0
O00391,QSOX1,,,,0.564,,,,,,,,,,,,0.0,1,0.0,0,0,0
O00512,BCL9,,,,0.458,,,,,,,,,,,,0.0,1,0.0,0,0,0
O00507,USP9Y,,,0.459,,,,,,,,,,,,,0.0,1,0.0,0,0,0
O00505,KPNA3,,,,0.276,0.076,,,,,,,,,,0.274,0.0,2,0.0,0,0,0
O00488,ZNF593,,,,0.226,,,,,,,,,,,,0.0,1,0.0,0,0,0
O00482,NR5A2,,,,0.45,0.089,,,,,,,,,,0.295,0.0,2,0.0,0,0,0
O00481,BTN3A1,,,,0.069,,,,,,,,,,,,0.0,1,0.0,0,0,0
O00478,BTN3A3,,,,,,,,,,,,,,,,0.0,0,0.0,0,0,0
O00472,ELL2,,,,0.567,,,,,,,,,,,,0.0,1,0.0,0,0,0
O00471,EXOC5,,,,0.381,0.013,,,,,,,,,,0.035,0.0,2,0.0,0,0,0
O00470,MEIS1,,,,0.582,0.101,,,,,,,,,,0.344,0.0,2,0.0,0,0,0
O00469,PLOD2,,,,0.542,0.038,,,,,,,,,,0.176,0.0,2,0.0,0,0,0
O00463,TRAF5,,,,0.526,0.139,,,,,,,,,,0.422,0.0,2,0.0,0,0,0
O00453,LST1,,,,0.432,,,,,,,,,,,,0.0,1,0.0,0,0,0
O00445,SYT5,,,,0.375,0.291,,,,,,,,,,0.744,0.0,2,0.0,0,0,0
O00444,PLK4,,,,0.458,0.076,,,,,,,,,,0.261,0.0,2,0.0,0,0,0
O00442,RTCA,,,,0.438,,,,,,,,,,,,0.0,1,0.0,0,0,0
O00425,IGF2BP3,,,,0.258,0.051,,,,,,,,,,0.179,0.0,2,0.0,0,0,0
O00423,EML1,,,,0.535,0.025,,,,,,,,,,0.137,0.0,2,0.0,0,0,0
O00422,SAP18,,,,0.405,0.025,,,,,,,,,,0.091,0.0,2,0.0,0,0,0
O00411,POLRMT,,,,0.302,0.177,,,,,,,,,,0.555,0.0,2,0.0,0,0,0
O00409,FOXN3,,,,0.48,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14627,CDX4,,,,,,,,,,,,,,,,0.0,0,0.0,0,0,0
O14633,LCE2B,,,,0.378,,,,,,,,,,,,0.0,1,0.0,0,0,0
O15205,UBD,,,,0.408,0.152,,,,,,,,,,0.456,0.0,2,0.0,0,0,0
O15084,ANKRD28,,,,0.365,,,,,,,,,,,,0.0,1,0.0,0,0,0
O15078,CEP290,,,,0.479,0.089,,,,,,,,,,0.297,0.0,2,0.0,0,0,0
O15067,PFAS,,,,0.399,0.051,,,,,,,,,,0.177,0.0,2,0.0,0,0,0
O15062,ZBTB5,,,,0.377,,,,,,,,,,,,0.0,1,0.0,0,0,0
O15060,ZBTB39,,,,0.214,,,,,,,,,,,,0.0,1,0.0,0,0,0
O15049,N4BP3,,,,0.49,,,,,,,,,,,,0.0,1,0.0,0,0,0
O15042,U2SURP,,,,0.369,,,,,,,,,,,,0.0,1,0.0,0,0,0
O15041,SEMA3E,,,,0.338,0.304,,,,,,,,,,0.783,0.0,2,0.0,0,0,0
O15033,AREL1,,,,0.462,,,,,,,,,,,,0.0,1,0.0,0,0,0
O15020,SPTBN2,,,,0.481,0.165,,,,,,,,,,0.476,0.0,2,0.0,0,0,0
O15015,ZNF646,,,,,0.038,,,,,,,,,,,0.0,1,0.0,0,0,0
O15014,ZNF609,,,,,0.127,,,,,,,,,,,0.0,1,0.0,0,0,0
O15013,ARHGEF10,,,,0.424,0.063,,,,,,,,,,0.22,0.0,2,0.0,0,0,0
O14986,PIP5K1B,,,,0.473,0.038,,,,,,,,,,0.154,0.0,2,0.0,0,0,0
O14983,ATP2A1,,,,0.428,0.215,,,,,,,,,,0.588,0.0,2,0.0,0,0,0
O14981,BTAF1,,,0.491,0.43,,,,,,,0.914,,,,,0.0,2,0.0,0,0,0
O14978,ZNF263,,,,0.523,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14977,AZIN1,,,,0.515,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14972,VPS26C,,,,0.411,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14967,CLGN,,,,0.39,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14960,LECT2,,,,0.015,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14958,CASQ2,,,,0.364,,,,,,,,,,,,0.0,1,0.0,0,0,0
O15083,ERC2,,,,0.427,0.139,,,,,,,,,,0.424,0.0,2,0.0,0,0,0
O15085,ARHGEF11,,,,0.21,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14949,UQCRQ,,,,0.531,0.177,,,,,,,,,,0.501,0.0,2,0.0,0,0,0
O15091,PRORP,,,0.518,0.402,,,,,,,0.871,,,,,0.0,2,0.0,0,0,0
O15204,ADAMDEC1,,,,0.315,,,,,,,,,,,,0.0,1,0.0,0,0,0
O15198,SMAD9,,,,0.556,0.203,,,,,,,,,,0.55,0.0,2,0.0,0,0,0
O15197,EPHB6,,,,0.5,0.063,,,,,,,,,,0.234,0.0,2,0.0,0,0,0
O15195,VILL,,,,0.516,,,,,,,,,,,,0.0,1,0.0,0,0,0
O15194,CTDSPL,,,,0.406,,,,,,,,,,,,0.0,1,0.0,0,0,0
O15182,CETN3,,,,0.592,,,,,,,,,,,,0.0,1,0.0,0,0,0
O15178,TBXT,,,,0.273,,,,,,,,,,,,0.0,1,0.0,0,0,0
O15173,PGRMC2,,,,0.452,0.114,,,,,,,,,,0.361,0.0,2,0.0,0,0,0
O15165,LDLRAD4,,,,0.351,,,,,,,,,,,,0.0,1,0.0,0,0,0
O15160,POLR1C,,,,0.535,0.013,,,,,,,,,,0.099,0.0,2,0.0,0,0,0
O15156,ZBTB7B,,,0.462,0.432,,,,,,,0.924,,,,,0.0,2,0.0,0,0,0
O15155,BET1,,,,0.511,0.114,,,,,,,,,,0.363,0.0,2,0.0,0,0,0
O15145,ARPC3,,,,0.365,0.114,,,,,,,,,,0.369,0.0,2,0.0,0,0,0
O15144,ARPC2,,,,0.4,0.038,,,,,,,,,,0.135,0.0,2,0.0,0,0,0
O15143,ARPC1B,,,0.501,0.613,,,,,,,0.985,,,,,0.0,2,0.0,0,0,0
O15131,KPNA5,,,,0.569,,,,,,,,,,,,0.0,1,0.0,0,0,0
O15130,NPFF,,,,0.438,0.0,,,,,,,,,,0.012,0.0,2,0.0,0,0,0
O15127,SCAMP2,,,,0.588,,,,,,,,,,,,0.0,1,0.0,0,0,0
O15120,AGPAT2,,,,0.478,,,,,,,,,,,,0.0,1,0.0,0,0,0
O15117,FYB1,,,0.511,0.221,,,,,,,0.586,,,,,0.0,2,0.0,0,0,0
O15116,LSM1,,,,0.571,0.051,,,,,,,,,,0.219,0.0,2,0.0,0,0,0
O14950,MYL12B,,,,0.548,0.076,,,,,,,,,,0.277,0.0,2,0.0,0,0,0
O14948,TFEC,,,,0.458,0.114,,,,,,,,,,0.361,0.0,2,0.0,0,0,0
O14795,UNC13B,,,,0.42,0.278,,,,,,,,,,0.706,0.0,2,0.0,0,0,0
O14791,APOL1,,,,0.524,0.127,,,,,,,,,,0.393,0.0,2,0.0,0,0,0
O14787,TNPO2,,,,0.197,0.013,,,,,,,,,,-0.017,0.0,2,0.0,0,0,0
O14782,KIF3C,,,,0.363,0.013,,,,,,,,,,0.029,0.0,2,0.0,0,0,0
O14777,NDC80,,,,0.589,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14776,TCERG1,,,,0.533,0.165,,,,,,,,,,0.475,0.0,2,0.0,0,0,0
O14772,FPGT,,,,0.319,0.051,,,,,,,,,,0.171,0.0,2,0.0,0,0,0
O14771,ZNF213,,,,,,,,,,,,,,,,0.0,0,0.0,0,0,0
O14764,GABRD,,,,0.282,0.215,,,,,,,,,,0.654,0.0,2,0.0,0,0,0
O14745,NHERF1,,,,0.518,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14737,PDCD5,,,,0.46,0.063,,,,,,,,,,0.226,0.0,2,0.0,0,0,0
O14732,IMPA2,,,,0.507,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14730,RIOK3,,,,0.546,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14713,ITGB1BP1,,,0.51,0.369,,,,,,,0.826,,,,,0.0,2,0.0,0,0,0
O14686,KMT2D,,,,0.497,0.051,,,,,,,,,,0.198,0.0,2,0.0,0,0,0
O14681,EI24,,,,0.482,0.013,,,,,,,,,,0.076,0.0,2,0.0,0,0,0
O14669,PRRG2,,,,0.323,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14662,STX16,,,,0.515,0.114,,,,,,,,,,0.364,0.0,2,0.0,0,0,0
O14657,TOR1B,,,,0.512,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14647,CHD2,,,0.439,0.642,,,,,,,0.908,,,,,0.0,2,0.0,0,0,0
O14645,DNALI1,,,0.594,0.443,,,,,,,0.916,,,,,0.0,2,0.0,0,0,0
O14638,ENPP3,,,0.308,0.392,,,,,,,0.765,,,,,0.0,2,0.0,0,0,0
O14802,POLR3A,,,,0.41,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14944,EREG,,,,0.212,0.101,,,,,,,,,,0.407,0.0,2,0.0,0,0,0
O14807,MRAS,,,,0.489,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14933,UBE2L6,,,,0.434,0.139,,,,,,,,,,0.423,0.0,2,0.0,0,0,0
O14931,NCR3,,,,0.35,0.025,,,,,,,,,,0.076,0.0,2,0.0,0,0,0
O14929,HAT1,,,,0.472,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14926,FSCN2,,,,0.101,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14924,RGS12,,,,0.56,0.025,,,,,,,,,,0.147,0.0,2,0.0,0,0,0
O14917,PCDH17,,,,0.487,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14907,TAX1BP3,,,,0.327,0.025,,,,,,,,,,0.071,0.0,2,0.0,0,0,0
O14905,WNT9B,,,,0.395,0.228,,,,,,,,,,0.622,0.0,2,0.0,0,0,0
O14904,WNT9A,,,,0.475,0.215,,,,,,,,,,0.579,0.0,2,0.0,0,0,0
O14901,KLF11,,,,0.544,0.013,,,,,,,,,,0.103,0.0,2,0.0,0,0,0
O14894,TM4SF5,,,,0.394,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14893,GEMIN2,,,,0.316,0.089,,,,,,,,,,0.305,0.0,2,0.0,0,0,0
O14843,FFAR3,,,,0.265,0.241,,,,,,,,,,0.718,0.0,2,0.0,0,0,0
O14841,OPLAH,,,,0.443,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14836,TNFRSF13B,,,,0.389,0.013,,,,,,,,,,0.038,0.0,2,0.0,0,0,0
O14830,PPEF2,,,,,0.013,,,,,,,,,,,0.0,1,0.0,0,0,0
O14828,SCAMP3,,,0.519,0.231,,,,,,,0.604,,,,,0.0,2,0.0,0,0,0
O14827,RASGRF2,,,,0.409,0.114,,,,,,,,,,0.362,0.0,2,0.0,0,0,0
O14817,TSPAN4,,,,0.341,,,,,,,,,,,,0.0,1,0.0,0,0,0
O14813,PHOX2A,,,,0.331,0.051,,,,,,,,,,0.171,0.0,2,0.0,0,0,0
O43915,VEGFD,,,0.347,0.584,,,,,,,0.786,,,,,0.0,2,0.0,0,0,0
O43825,B3GALT2,,,,0.307,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75409,H2AP,,,,0.126,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75679,RFPL3,,,,,,,,,,,,,,,,0.0,0,0.0,0,0,0
O75752,B3GALNT1,,,,0.497,0.063,,,,,,,,,,0.233,0.0,2,0.0,0,0,0
O75751,SLC22A3,,,,0.468,0.139,,,,,,,,,,0.421,0.0,2,0.0,0,0,0
O75747,PIK3C2G,,,,0.357,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75746,SLC25A12,,,,0.4,0.228,,,,,,,,,,0.62,0.0,2,0.0,0,0,0
O75718,CRTAP,,,,0.446,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75712,GJB3,,,,0.359,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75695,RP2,,,,0.426,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75694,NUP155,,,,0.458,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75691,UTP20,,,0.534,0.501,,,,,,,0.995,,,,,0.0,2,0.0,0,0,0
O75688,PPM1B,,,,0.666,0.038,,,,,,,,,,0.221,0.0,2,0.0,0,0,0
O75678,RFPL2,,,,,,,,,,,,,,,,0.0,0,0.0,0,0,0
O75900,MMP23B,,,,0.265,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75677,RFPL1,,,,0.149,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75676,RPS6KA4,,,,0.483,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75674,TOM1L1,,,,0.311,0.051,,,,,,,,,,0.172,0.0,2,0.0,0,0,0
O75665,OFD1,,,,0.322,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75648,TRMU,,,,0.389,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75643,SNRNP200,,,,0.362,0.013,,,,,,,,,,0.028,0.0,2,0.0,0,0,0
O75638,CTAG2,,,,0.157,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75636,FCN3,,,,0.488,0.089,,,,,,,,,,0.298,0.0,2,0.0,0,0,0
O75631,UPK3A,,,,0.224,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75629,CREG1,,,,0.425,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75771,RAD51D,,,,0.32,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75781,PALM,,,,0.296,0.063,,,,,,,,,,0.222,0.0,2,0.0,0,0,0
O75783,RHBDL1,,,,0.216,0.253,,,,,,,,,,0.679,0.0,2,0.0,0,0,0
O75787,ATP6AP2,,,,0.551,0.228,,,,,,,,,,0.596,0.0,2,0.0,0,0,0
O75896,TUSC2,,,,0.463,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75888,TNFSF13,,,,0.351,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75886,STAM2,0.515,,,0.517,,,,1.014,,,,,,,,0.0,2,0.0,0,0,0
O75884,RBBP9,,,,0.474,0.038,,,,,,,,,,0.154,0.0,2,0.0,0,0,0
O75880,SCO1,,,,0.49,0.089,,,,,,,,,,0.299,0.0,2,0.0,0,0,0
O75879,GATB,,,,0.39,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75871,CEACAM4,,,,,,,,,,,,,,,,0.0,0,0.0,0,0,0
O75845,SC5D,,,,0.584,0.139,,,,,,,,,,0.427,0.0,2,0.0,0,0,0
O75843,AP1G2,,,,0.207,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75841,UPK1B,,,,0.438,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75838,CIB2,,,,0.366,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75832,PSMD10,,,,0.444,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75829,CNMD,,,,0.294,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75822,EIF3J,,,,0.366,0.051,,,,,,,,,,0.173,0.0,2,0.0,0,0,0
O75821,EIF3G,,,0.487,0.302,,,,,,,0.729,,,,,0.0,2,0.0,0,0,0
O75818,RPP40,,,,0.371,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75817,POP7,,,0.544,0.314,,,,,,,0.739,,,,,0.0,2,0.0,0,0,0
O75815,BCAR3,,,0.497,0.525,,,,,,,0.992,,,,,0.0,2,0.0,0,0,0
O75808,CAPN15,,,,0.485,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75800,ZMYND10,,,,0.378,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75795,UGT2B17,,,,0.194,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75626,PRDM1,,,,0.462,0.101,,,,,,,,,,0.329,0.0,2,0.0,0,0,0
O75618,DEDD,,,0.546,0.3,,,,,,,0.717,,,,,0.0,2,0.0,0,0,0
O75610,LEFTY1,,,,0.38,0.063,,,,,,,,,,0.216,0.0,2,0.0,0,0,0
O75478,TADA2A,,,,0.316,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75452,RDH16,,,,,,,,,,,,,,,,0.0,0,0.0,0,0,0
O75449,KATNA1,,,,0.316,0.101,,,,,,,,,,0.345,0.0,2,0.0,0,0,0
O75448,MED24,,,0.489,0.492,,,,,,,0.989,,,,,0.0,2,0.0,0,0,0
O75446,SAP30,,,,0.479,0.038,,,,,,,,,,0.155,0.0,2,0.0,0,0,0
O75443,TECTA,,,,0.406,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75439,PMPCB,,,,0.417,0.076,,,,,,,,,,0.257,0.0,2,0.0,0,0,0
O75431,MTX2,,,,0.39,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75427,LRCH4,,,,0.047,0.177,,,,,,,,,,0.199,0.0,2,0.0,0,0,0
O75425,MOSPD3,,,,0.443,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75420,GIGYF1,,,,0.383,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75417,POLQ,,,,0.445,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75414,NME6,,,0.561,0.561,,,,,,,1.061,,,,,0.0,2,0.0,0,0,0
O75410,TACC1,,,,0.517,,,,,,,,,,,,0.0,1,0.0,0,0,0
O43921,EFNA2,,,,0.372,0.127,,,,,,,,,,0.401,0.0,2,0.0,0,0,0
O75400,PRPF40A,,,,0.286,0.101,,,,,,,,,,0.356,0.0,2,0.0,0,0,0
O75398,DEAF1,,,,0.38,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75387,SLC43A1,,,,0.338,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75386,TULP3,,,,0.385,,,,,,,,,,,,0.0,1,0.0,0,0,0
O75381,PEX14,,,,0.298,0.051,,,,,,,,,,0.173,0.0,2,0.0,0,0,0
O75379,VAMP4,,,,0.549,0.215,,,,,,,,,,0.573,0.0,2,0.0,0,0,0
O75376,NCOR1,,,,0.511,0.266,,,,,,,,,,0.665,0.0,2,0.0,0,0,0
O75477,ERLIN1,,,,0.294,0.051,,,,,,,,,,0.173,0.0,2,0.0,0,0,0
O75486,SUPT3H,,,,0.492,,,,,,,,,,,,0.0,1,0.0,0,0,0
