proteinid,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
O43665,0,0,0,0,0,0,90849,187820,0,0,51520,0,732590,985420,91294,148940,0,121020,0,0,0,113990,215050,0
O43670,711640,3253600,132470,259530,199860,52258,1642000,1787900,2022200,795670,1169500,1465400,793980,185870,1043900,1319500,1391200,719500,1509600,1899600,2939300,1847700,322800,378810
O43676,203250,310510,0,0,0,0,282210,383930,134780,0,382940,243300,797810,0,0,0,0,699750,415380,801640,0,0,0,0
O43681,6499900,5722700,1154300,855290,1109700,1560100,2404700,2762600,3562200,3007000,1598900,2654700,3638900,3871600,3473300,4586300,4007800,3265100,1484700,1212800,6046000,4090500,3289100,3905900
O43684,4652900,4515700,402430,462660,1969100,979410,2179200,2473600,5034100,1796000,5600300,5736500,2586800,1566600,1153100,1772200,993560,966860,668420,231100,5704500,3468200,2423400,1416100
O43704,0,0,0,0,0,0,0,0,3190800,3712600,0,0,125900,0,315440,201980,0,311720,0,0,0,0,0,79995
O43707,70232000,72222000,150460000,138670000,36090000,39284000,38754000,38634000,150770000,142250000,69023000,67155000,61125000,58928000,83132000,87793000,96880000,79112000,39758000,40168000,116250000,105520000,137580000,140540000
O43708,0,0,0,0,0,0,0,0,629350,444550,630990,0,0,0,0,313830,0,0,0,0,730870,812470,174180,0
O43719,328660,493640,215510,265060,1077500,256900,378400,514800,1109700,1065700,590020,1014200,621140,462810,726110,540790,208000,290060,199080,0,384130,181520,1747600,769200
O43741,0,0,0,0,202930,0,87033,0,336780,282420,0,65964,0,0,85277,0,0,0,0,0,515630,0,253190,0
O43747,2452000,2591300,2280700,1218500,578100,116600,1046100,784530,2500300,2705400,899750,1365200,138560,880800,2585000,2974900,532250,111310,191710,120380,2126900,1275800,769900,977860
O43759,306200,315380,799760,1279000,886150,535550,88376,0,2142200,476780,1712100,1949500,380190,0,2801000,2053500,430340,139440,598640,1091000,1507000,803970,1653900,1233200
O43760,1788200,2171800,2020100,993220,928280,0,0,0,1930200,1398300,0,0,2333300,1756900,0,0,2219700,3921800,1159700,965510,0,0,3787100,1855900
O43761,0,0,1050300,925060,0,0,0,0,0,0,0,0,0,0,1010000,719900,0,0,0,0,0,0,0,0
O43765,5015100,4561700,322960,282040,1441900,813860,1000500,1266700,3103300,3038700,2681900,2137700,2207300,1862400,2148500,1623400,1083800,942600,331240,0,3201300,1984800,1719800,1078300
O43768,785160,664960,356340,0,187720,0,578430,54321,2472600,1505800,553240,982460,2057500,318580,1025000,486680,364380,353680,3041100,3032700,7718100,3822200,430030,221060
O43776,8863200,8946900,1938100,829110,2069500,1909700,4627100,3070800,10352000,9972300,6837500,7068400,5261600,4101300,5736900,5672000,4340900,3119100,1434300,1126800,5347300,5142400,5414600,5935600
O43790,987280,0,0,0,0,0,3348200,0,0,0,0,0,568400,497850,1758600,1773100,0,802610,0,0,0,0,1916000,922780
O43809,2426900,2770400,337920,261000,1386200,161030,3509800,1002200,1669200,1216500,1761400,1955600,1553400,1983600,0,519610,1704600,975690,1121500,567900,921730,620510,258920,1007600
O43813,4340500,3505000,1373300,1990800,2294200,4202700,2414100,4479700,7578900,3485100,7168300,5729600,2194400,3249900,5245400,6482500,2087300,3415500,2067400,2033100,11814000,12647000,5953200,5831800
O43837,2025700,1389300,248610,428700,224570,696800,571690,415830,3714800,5728600,1967700,2040800,506340,495430,1611700,1203200,1446500,859870,79980,0,733570,603900,1439900,233080
O43847,240200,214520,324950,0,0,0,93514,137870,0,0,125890,366480,150680,174640,360440,269680,0,33102,0,0,0,0,184350,380710
O43852,11119000,8348200,3041100,3547300,5060200,2509200,7000200,8146600,15009000,14010000,5696400,8210600,11635000,10928000,13727000,11541000,6441200,7451600,27229000,27155000,14311000,9928100,8430800,7056200
O43865,1045300,1096600,148060,0,331230,288410,0,0,141800,174040,1014900,715270,786600,133810,619080,531440,0,0,0,0,725190,1301800,0,125910
O43866,0,80988,3079100,2734800,3074400,1109700,179850,0,0,0,0,54167,0,58551,258420,275950,0,0,1619200,3785600,0,0,0,0
O43895,1110700,48309,483080,8839500,731700,0,353520,360790,0,0,21131,0,275550,738820,889670,1458300,0,0,2538900,2091600,0,182840,2673900,2370800
O43924,257260,56997,0,0,134080,0,0,0,0,0,0,0,29627,0,381930,480620,120160,150990,175010,128260,0,0,0,0
O60216,0,68560,115960,0,0,0,363640,31151,488700,0,684230,318540,0,0,0,0,0,341370,312050,304180,0,145540,0,0
O60218,0,172310,0,0,3395400,1528900,0,0,192470,690020,92383,0,0,0,0,0,239380,235760,23906000,25732000,0,0,443000,186330
O60220,1743600,1862700,280050,286910,194910,0,1746600,2250600,796120,649610,460670,482620,377230,100880,340500,266110,265210,191690,1326400,992540,723830,607630,0,0
O60234,0,469660,0,0,0,0,0,0,0,0,0,0,0,0,0,218210,0,0,0,0,99223,0,0,0
O60237,268940,245140,126150,121620,0,0,0,0,1896200,1403300,448860,656990,0,263910,66045,0,0,0,0,0,1794300,535820,165940,0
O60238,312220,307200,0,0,286410,124220,0,137910,571360,407410,198270,0,460000,477360,252820,277920,0,0,1102200,580320,677870,457690,0,0
O60239,421930,216280,0,0,0,0,0,0,996440,952860,304760,461150,0,273740,293870,293580,119650,0,108550,0,667560,345850,645540,0
O60256,338120,1253200,302510,228760,381680,157530,0,0,616200,514870,258950,245000,367190,258230,202720,208190,219600,127310,0,0,923450,641600,492910,424790
O60262,449540,164950,0,0,439220,434260,225260,200210,657520,1079200,913400,129330,468780,402390,776100,464450,1766400,968650,1086500,678660,894080,1457000,1034800,471000
O60264,0,0,231040,0,0,0,0,0,538470,489410,382630,336220,0,56838,0,125540,180030,0,0,0,137400,0,863090,302450
O60271,3576400,3172600,444200,701700,3405600,1500800,1883300,1914300,16189000,13241000,3563000,3753000,2337400,2219100,3904400,4465500,1405400,1072100,566220,474680,11528000,6235000,2577100,1758900
O60306,0,44343,155120,0,95012,0,86722,177890,291330,179490,437110,71435,55937,0,0,0,0,0,0,0,0,0,0,82168
O60313,607470,688050,765520,1197900,3736600,4045000,408130,846510,5057400,5141300,2567300,2648700,824130,886790,2286000,2931900,1014000,391250,255460,107180,508840,625240,1429700,1069500
O60361,1173100,72009,0,0,0,360080,1136600,1146000,1924800,769410,532550,179730,325850,738050,1282500,0,369470,178780,1483500,485810,782480,0,470580,265440
O60437,354490,47338,1488700,1028700,2108300,1209900,1561500,1191000,5120100,4146900,3888300,2893000,2105200,1265600,1746900,1436700,4413200,864740,86446,63741,1092700,404300,92679000,65852000
O60486,631500,544040,0,483410,0,80012,75862,0,1491900,1351000,269000,156050,0,59004,0,0,1390600,904310,0,0,3314700,1633400,3240600,2899200
O60493,1950200,2187700,2710000,3129600,5074800,2009500,1585900,2385400,4164500,7022300,3001600,2133000,2844000,1699600,4574800,5042100,1402600,2102800,4004300,3641800,1796000,560650,5463800,4931400
O60502,814230,1498800,0,0,736430,580320,519610,833140,3519200,2175300,2801300,4596800,1075600,1289200,1824800,1314500,716600,559330,293380,0,2795600,1953000,264810,358710
O60504,348940,584170,1447200,1713100,602910,166400,62939,0,6126100,7607800,1227100,812040,510800,2007500,2561400,2156500,585710,626400,0,108920,281170,176880,3594900,3194300
O60506,5403200,4252900,3246900,2215900,24240000,2735200,4255400,19259000,14402000,11152000,6130700,7891200,3635400,3234700,4873600,4757500,4219400,3536200,899420,1844300,2140600,3499900,4867300,6361500
O60513,0,0,0,0,0,0,0,0,0,642140,239830,0,0,0,0,0,308920,89494,0,0,102890,0,0,0
O60547,9037300,8635800,186250,2004500,11986000,15789000,247650,0,30082000,22840000,15023000,16327000,5131300,3564700,16513000,15446000,9483100,7800200,41038000,28295000,56991000,51320000,3193200,1789400
O60573,430460,260320,0,0,462540,163830,0,0,592780,492170,549140,470850,291910,172300,374830,380020,133960,0,0,0,391390,176300,757790,272050
O60610,129440,203110,0,0,0,0,665230,0,1511000,4645900,913520,575950,360380,269490,749000,1037300,465750,224360,150810,79321,480110,176430,402820,81686
O60613,2542200,2209600,1302300,483480,0,0,0,165140,3879700,3405600,1855600,2131600,1651100,1061000,2079200,1287900,1821000,1744900,2053800,1513300,4188600,2296200,1694600,539580
O60641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1239300,1270800,0,0,0,0,0,0,528810,236340
O60645,75698,0,126010,213610,0,410300,0,0,443620,243880,410760,308630,298860,238310,773790,908260,242480,0,0,0,398350,254720,1161100,767160
O60664,14419000,16364000,2357000,1866500,9942600,8988600,2112300,3696800,17439000,15311000,7052500,7252800,10237000,13207000,12786000,12936000,4698400,4258600,14449000,17528000,22904000,18018000,7867200,9486600
O60684,192460,479660,271900,138580,0,0,255270,0,886050,648960,1291400,583960,120470,572760,843040,1423800,1250600,0,0,0,122550,0,922930,1690500
O60701,6469700,6563200,1418700,1630600,3970800,1932400,3926800,4265100,12739000,13804000,3630300,4409800,4680300,5283900,11581000,12995000,4599200,3599000,988010,2159100,11540000,8735900,30397000,27953000
O60716,1464400,1620000,894150,901610,2092400,1473600,972060,1182200,16557000,13869000,2800200,2003800,2091300,1725500,2452100,2895400,3250000,2403700,810390,321950,3620300,2025700,4652900,3829700
O60749,5735700,7594100,6234300,4476100,5521400,6610800,1197400,2274700,21477000,23630000,17842000,17390000,7842000,7150700,12897000,15635000,8730100,7736900,1483700,2155700,10848000,11110000,7468300,10288000
O60762,0,0,1540100,0,0,42477,812670,766230,180750,305390,0,0,0,38210,6159300,7564200,5044400,8118000,0,0,0,0,0,79594
O60763,11254000,11027000,2214700,2171100,9454500,5252000,4454900,4107500,19755000,18331000,11958000,12919000,8125400,8705500,12261000,9845600,4902000,4482400,978610,686310,8901500,6623500,11741000,5742100
O60784,575760,693070,0,0,372290,112710,1024200,953920,863710,880330,939620,305270,299110,310500,942640,691680,295250,462920,0,92708,618480,540340,275420,505950
O60826,308280,0,0,198520,243490,172250,134630,0,712130,831330,298040,403770,0,259940,702920,229560,166280,362790,0,0,387290,0,344930,246340
O60831,645220,585730,0,540410,779650,170920,658920,89608,0,1214400,0,761080,1282700,1414400,2337600,2035800,2159100,1709200,978830,1140600,0,628400,0,0
O60832,3135300,2063100,1034200,580940,2009000,527220,2494100,3328100,3134600,2945100,3208400,3765800,1661800,1950700,1190600,1085100,1701200,921520,1165500,1960100,3568600,1468500,2719300,1800700
O60841,1369100,1482100,0,0,159850,230260,387540,818690,351600,343040,902710,1803500,985300,744430,1203100,1456100,404710,189920,723600,823430,267810,387620,0,0
O60869,1697300,1967800,0,0,287040,247090,0,0,0,2231500,1598600,1873000,529450,1646000,550940,1096800,341310,578510,1855600,718270,2175900,2712800,372310,426270
O60884,1726700,1796200,534680,364250,723240,374610,103480,938380,2644700,2680300,2218800,1743100,808200,521890,1284200,1541600,917030,1474600,205860,322590,3211200,1198200,1050300,1112900
O60888,5154500,7005200,1182100,913380,2028400,2228800,1083900,1221900,4152500,3891200,2954900,6160100,2935000,2972900,2729600,1628100,1255000,1798200,3223100,3246100,6146800,5565500,2310900,2025300
O60925,1478000,1342700,0,0,570050,559960,256740,417780,1752800,1924200,675070,696100,1241800,942770,971230,816760,89885,0,0,447410,1442100,1125500,892030,531420
O60927,0,0,0,0,0,0,158260,293690,1413200,1562700,335730,471510,204620,0,0,0,34349,0,0,0,0,0,0,0
O60938,0,0,0,0,0,0,413120,470770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O75051,0,0,0,0,0,0,0,0,333740,391620,0,0,0,0,0,0,0,0,0,0,0,0,1459500,489000
O75083,31820000,28890000,18986000,20983000,15087000,14013000,9639700,10801000,21131000,19501000,24072000,19463000,22941000,24231000,30716000,25412000,13337000,8397800,5114400,6714400,15422000,11133000,26002000,19879000
O75116,5204500,6505000,1062500,947890,5142200,2509400,692100,551540,3712100,4748400,5000200,5079400,6417900,7059300,4936500,4567400,2428500,3006700,335960,590130,3424500,2366200,4724800,2643100
O75122,0,0,1906500,328940,1280500,183550,0,0,491140,358120,216560,366140,79422,57167,258730,191090,0,96513,2436800,1331500,0,0,154410,89406
O75131,775350,1686800,735960,868260,909630,1577600,450190,948980,8114600,4837400,2630600,2186200,1309300,1496500,1902600,1896800,2561200,3174100,0,65543,4025300,2006300,2571700,4055800
O75143,0,310090,0,0,212380,0,0,0,388510,310350,388860,219340,231400,111050,177730,116040,0,0,0,0,384480,190050,0,0
O75157,2006500,2513800,0,0,606020,0,383450,320690,1349600,2231000,4790000,4201900,1965100,1759100,1082100,997980,631120,848810,981510,816310,6461100,3827500,112910,345300
O75165,1275500,1065800,202710,240210,119820,484270,914610,1972600,4184000,4574400,4315500,5141100,1182800,1484800,4087500,3750700,2898700,1978000,0,0,1621800,804650,948750,1072000
O75167,1305700,506170,0,0,1157600,657580,0,0,3235300,2858400,3571400,3105100,1580700,532430,319340,544440,113140,0,1106700,446640,595240,628010,0,65502
O75223,125710,1026300,0,0,544610,618410,1449500,1650800,1134700,687770,629410,0,446990,596740,754240,112220,725550,449610,0,0,1356300,863750,425450,0
O75306,571310,875410,679610,1066200,486570,111890,1285200,662030,2756900,1520500,610500,532090,1361800,923630,985930,815660,1067600,673090,1287500,1232600,1372500,626570,818390,499940
O75312,277900,416790,0,0,0,0,0,0,845710,1393300,384130,278070,674370,0,420150,379860,0,293470,0,217720,387890,304840,0,0
O75323,1751800,1135300,1114300,0,0,0,0,0,7864400,6753400,2141300,1468700,2229700,1401300,2544600,1492300,1574200,1815000,0,0,4132300,3866900,690550,723850
O75334,0,0,964900,0,0,0,0,0,354490,146200,0,0,0,0,598340,507190,0,0,0,0,0,0,0,0
O75340,1042600,1088900,864320,1114400,304100,793290,1255600,1705500,3979900,2791000,4799700,4077000,975960,1100800,3262500,2124000,1226700,1076200,126760,382830,1410400,869880,1430900,2236200
O75347,13388000,12892000,1959400,2200500,6451400,5369600,4942900,7583800,11230000,14664000,12366000,12142000,6280900,7067300,7632400,7690300,4122400,2833300,9935100,9439500,26177000,17792000,5830000,3581800
O75348,943480,1437100,1199900,614830,1143600,456550,0,268770,2006000,2634200,873820,1127000,0,580670,2056800,2372900,903380,1039500,2356300,1839000,445250,1090500,1595600,1780500
O75351,1022500,852180,466520,781120,655950,676070,290110,377640,2816900,3147300,1120200,995610,1290800,1124800,872920,1212400,863740,551220,0,55690,1385200,1162200,965670,1358600
O75352,206570,155250,368470,324380,244130,431990,732980,837600,212530,278400,225750,378960,172690,165330,330710,475170,0,0,320470,322530,253930,174580,121930,141050
O75367,898680,1475100,8349300,7612500,1065100,542340,7293100,9432500,10596000,6923200,6437600,4161000,563880,1025800,583160,164060,371680,596170,8744600,8961400,2129800,1669800,18710000,15169000
O75368,7843300,8579300,1791100,1686400,2956900,3430800,20080000,12997000,28921000,28291000,19509000,21653000,22387000,18331000,8373200,7278000,10225000,8084300,30669000,33210000,12746000,25136000,15993000,12463000
O75369,310030000,351660000,33661000,30419000,238920000,185950000,25137000,23548000,1200400000,1111000000,589540000,547330000,224840000,234760000,385920000,392460000,283300000,259040000,92690000,84823000,535230000,351470000,279180000,242770000
O75380,2288300,2816900,1915900,1626600,2173600,610350,513380,690570,1601200,729290,681450,412650,600530,598220,500090,572270,1256900,1050300,3196900,1935100,3560600,2034700,1573200,1009400
O75390,5705400,8424400,2944100,2750600,2570600,1368100,2289300,2966900,22360000,18942000,12195000,13075000,3749500,3878300,7444500,9821400,3685700,3422000,1214700,976210,9723000,9116200,7942900,4528500
O75396,2067800,2467700,3662200,3276100,3648600,2848500,2622100,8004500,9184500,5125000,4619100,5000500,2238500,2370900,5156600,6043500,4497100,2932200,508050,596040,5429000,2688300,4907200,3945900
O75410,403210,0,1215300,1555400,0,0,0,0,1687900,885760,486860,654470,214070,0,520700,588560,0,0,1924500,2738200,333710,314750,312330,0
O75436,1815200,2148000,108820,0,669610,526350,884260,675240,6528900,5531100,1781400,1344900,769130,1299200,2550300,2477600,1794900,1027900,204020,0,2446600,1092400,874320,2540900
O75439,867040,1322900,0,219150,123490,140940,428030,603740,753650,1037600,872520,1108800,260740,935310,1157900,1258200,0,195480,0,0,1686200,1092800,226280,210350
O75475,263430,0,159590,140240,309120,126730,234810,194570,3271800,3040300,2702300,1919600,313550,305510,594030,357230,0,221540,0,0,901710,309920,1594900,0
O75477,0,0,195510,192930,533530,119720,665910,503460,758750,760550,0,0,434910,358470,354170,0,584790,738790,365430,269530,0,0,802980,959990
O75489,1624700,1966700,2356800,1910000,888560,937210,2331800,1818700,4637500,3170200,1255100,1432400,1544300,1126800,1453100,922030,1516600,1313500,2302700,2350400,1259200,1892300,3612100,4293800
O75494,316000,322780,252540,91405,0,0,1052200,537350,193570,347320,534470,0,489270,678750,379110,517300,464670,363250,1270000,1069200,0,143300,907130,407750
O75506,2296600,2483100,0,65747,0,0,599950,635940,4191400,2970300,619270,414630,296100,1233500,634170,1143100,214150,262700,2055300,2031500,2720300,2340900,1171900,554960
O75508,0,0,1397100,2084000,0,0,0,0,6056300,7706100,1789600,1819700,93338,63868,0,0,0,0,0,0,1943400,1634600,4114300,3553900
O75521,1363400,1906500,1100000,778510,1355600,958020,1199900,1727600,9437400,10897000,4107200,4303200,1436600,1705900,1394100,1585100,1521500,986210,941130,846410,6505400,3956800,3015700,2542500
O75525,0,0,0,0,0,0,1885600,1906900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O75531,2426000,2116500,286120,138610,408440,105830,2421900,3136100,3145800,926200,706060,480570,1235400,677580,364280,803400,265330,256970,5530100,3685600,365430,2707700,2087100,1965600
O75533,1696700,2920600,591600,415030,3814300,1820900,2244400,3745300,6887500,7556300,8745900,7070900,2214500,2523500,3349900,3973600,1459100,2800100,975890,1432200,4282300,1563700,5170000,3498200
O75534,2301400,2005600,199330,263160,809740,318380,487480,398430,1972100,2143000,1131700,1482700,1015500,1070800,2870500,4674000,1986700,1782400,364900,265970,0,0,2162600,452730
O75569,490250,617260,0,130130,473810,417830,575890,0,625250,849050,1642400,1566100,585440,382800,426510,541660,0,193040,0,0,1091500,0,159660,349340
O75608,4496700,2978800,705670,533080,877700,447480,1058000,1717000,1284100,1184400,1827300,3206100,1575400,2121400,929780,1134800,783740,887250,1671900,571260,3967800,4365700,133980,659840
O75629,512810,522690,947910,47316,0,0,0,0,0,0,0,0,139590,68845,586930,0,0,0,0,0,0,0,0,0
