proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48
A6NCS6,19998000,0,9671300,0,0,7768900,17671000,13483000,2758200,0,0,14072000,837670000,791420000,490890000,163020000,100390000,158390000,89824000,107370000,165490000,65423000,149890000,121480000,7697300,0,0,11228000,8233500,7900500,0,7595700,2703400,0,0,5651200,101520000,73678000,105550000,74576000,79720000,45737000,0,19702000,27172000,52701000,177770000,21392000
A6NDB9,0,0,0,0,0,0,0,0,0,0,0,0,148720000,142160000,115520000,0,13840000,2982700,483030,0,5466900,7448100,0,0,32571000,11326000,6899400,6183900,6874100,7521600,0,0,0,0,0,7807700,32244000,44659000,20896000,35160000,20937000,7590500,0,1652300,4593800,21230000,17125000,18463000
A6NDG6,45317000,55880000,25617000,51405000,45799000,15388000,44916000,42262000,46336000,114490000,88611000,71055000,406480000,566190000,492640000,724510000,918130000,777020000,192210000,194720000,189690000,519710000,190520000,671540000,127570000,93123000,195690000,85808000,91256000,71862000,72904000,40511000,105290000,161970000,159740000,148670000,844190000,416790000,735660000,515540000,428140000,347960000,462590000,549980000,314810000,831750000,458800000,998670000
A6NDU8,179730000,156260000,157190000,654060000,482320000,534690000,70156000,82637000,56162000,402600000,455690000,216140000,848210000,1225100000,1020800000,300660000,409870000,390500000,161500000,268960000,267050000,630320000,697650000,507670000,40049000,99571000,93528000,194140000,170230000,172110000,48609000,39827000,41401000,161510000,130620000,62679000,303750000,226350000,214480000,292010000,376160000,316090000,87467000,103730000,87143000,258300000,253520000,228390000
A6NE02,0,0,0,0,0,0,478950,0,0,0,0,0,11081000,0,0,429770000,215930000,357460000,61668000,52927000,48570000,2076200000,2659100000,2644500000,0,0,4765900,0,0,0,0,0,76471000,0,0,0,178160000,121060000,119280000,130150000,118510000,144150000,23752000,26779000,15016000,53782000,20299000,49919000
A6NED2,0,0,0,1947800,0,836340,0,0,0,6359900,5797400,5803700,126150000,82092000,28761000,14348000,20923000,0,0,0,0,0,12011000,0,5308600,0,0,1156200,7418700,2507300,0,0,0,0,0,0,12923000,14055000,13811000,17891000,12868000,21238000,0,0,0,0,0,0
A6NEQ2,0,0,0,0,0,35817000,0,0,0,0,0,0,0,0,0,0,3676500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A6NFC5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32445000,41309000,26726000,22965000,28453000,36178000,0,0,0,16092000,18605000,14503000
A6NFI3,11348000,10309000,14487000,11410000,31148000,8314000,0,0,0,0,0,0,39568000,18351000,130430000,39849000,21915000,37341000,5423900,6976200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A6NFQ2,0,1184300,19893000,2827200,2022900,4385700,0,0,0,14282000,0,0,50326000,37279000,43710000,13795000,24391000,12988000,15674000,50234000,24117000,3569100,0,0,47813000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89335000,0,0
A6NGB9,41918000,42345000,49934000,9646800,54180000,0,4263000,36436000,0,18777000,24873000,9041300,57947000,142800000,35732000,6905700,8475600,41538000,7670600,16207000,0,6306700,11563000,28151000,186570000,119720000,115480000,120370000,268230000,74521000,88354000,66679000,75243000,139750000,257380000,234810000,113900000,121630000,174520000,174750000,226440000,173930000,88847000,130310000,35413000,207160000,219700000,192860000
A6NGN9,17285000,22570000,29976000,0,101940000,82621000,0,0,0,0,0,0,0,0,18405000,0,0,32017000,0,5356700,9658500,124790000,130210000,74955000,0,0,30798000,209960000,141070000,182580000,0,0,0,72444000,101530000,87619000,65761000,104310000,9575000,30562000,25322000,75813000,0,37726000,0,9618200,7147700,91251000
A6NHL2,0,0,0,0,0,0,0,0,0,0,0,0,1696900000,1791900000,1720800000,1000200000,589430000,802360000,639710000,582180000,826830000,4097800000,4669200000,3984100000,0,0,0,0,602280,0,0,0,0,0,0,0,2162700000,2162300000,2597200000,1464900000,1672400000,1480600000,718270000,755240000,756640000,1400600000,1502400000,1681100000
A6NHQ2,48819000,74420000,25795000,173200000,166530000,170680000,0,0,0,39233000,35175000,34276000,307550000,472290000,363650000,227410000,168360000,97020000,83405000,157420000,79696000,815280000,783390000,658530000,13648000,7537800,13443000,35809000,58314000,26060000,0,4837700,0,0,27293000,22582000,58049000,133060000,77026000,101050000,144530000,83010000,0,11025000,0,15791000,20650000,67992000
A6NHR9,660390000,571560000,541740000,3660900000,3793300000,2985500000,21216000,61541000,31537000,91811000,96945000,68367000,2446000000,2400800000,1461400000,438920000,414890000,405490000,400710000,554720000,451370000,170650000,266110000,165690000,22126000,14227000,53728000,18738000,25338000,40931000,6635700,2926300,4160600,10948000,65465000,24823000,166370000,189960000,146160000,116130000,71952000,183530000,2812500,5349400,1142700,24535000,60005000,17806000
A6NHX0,170580000,119270000,174540000,8129100,0,0,22985000,0,0,4542000,46365000,0,147080000,135200000,57890000,267500000,214060000,257420000,89660000,47712000,81852000,480840000,463830000,480110000,104100000,118290000,132320000,64749000,49632000,52432000,53872000,0,4057800,0,75011000,0,475340000,650880000,470190000,133410000,574350000,656160000,58171000,49537000,7263400,50160000,336650000,82920000
A6NI28,0,15174000,0,59780000,60364000,17686000,0,8310800,0,186380000,29302000,131110000,0,0,0,6716600,0,7922700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52708000,0,0,0,0,0,0,0,14088000,0,0,0,0,45052000,40249000
A6NI56,35885000,0,103010000,0,20132000,216850000,29010000,29636000,1638800,11960000,11652000,15326000,0,0,0,31176000,0,0,0,0,49907000,6094900,74192000,77153000,0,0,3164000,0,0,48694000,4309800,0,0,0,0,67671000,3572700,0,0,0,12384000,3014300,0,0,0,0,53803000,69792000
A6NIH7,90899000,88470000,88289000,176550000,142500000,141690000,21806000,18311000,22723000,46614000,64918000,37105000,1230400000,546190000,591760000,325200000,360390000,359910000,175040000,161750000,218180000,289810000,431310000,331000000,8688200,16105000,0,25767000,25748000,4190800,0,6286000,9920800,34018000,0,19470000,153760000,185120000,125510000,107360000,93510000,68383000,17671000,60027000,0,79289000,60767000,0
A6NJ78,0,0,0,18190000,20714000,0,0,0,0,0,0,0,0,0,29848000,0,0,0,3573900,5255400,7535800,4867400,4450600,13293000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A6NKD9,0,0,1603800,4753500,8434200,4037900,0,0,0,0,15016000,7032900,144320000,137720000,122820000,6500000,26396000,15642000,22049000,23306000,20384000,55763000,42642000,34625000,0,0,0,0,0,0,0,0,0,13117000,18925000,10403000,7362000,0,17426000,5995700,5822500,0,61652000,42889000,18534000,9964200,0,9754700
A6NKN8,19342000,1002800,28667000,4168800,4318200,3467100,19482000,15779000,15578000,11620000,8494100,13881000,11056000,17017000,9052500,179530000,182780000,188140000,34228000,32412000,34100000,87941000,97526000,72587000,125840000,85545000,107620000,196280000,207980000,191240000,84285000,78120000,80829000,165260000,160550000,148020000,161910000,125930000,203200000,131970000,116420000,177550000,82201000,114680000,83080000,140260000,134680000,106450000
A6NKT7,65373000,73395000,1514500000,130720000,129030000,168940000,36605000,30426000,23357000,39476000,48299000,39306000,0,33587000,27976000,76274000,58698000,85019000,73731000,63279000,89920000,0,1337900,89013000,5945000,56782000,5116600,0,10282000,1786300,0,848400,1310600,0,0,0,34054000,29297000,30177000,26662000,27493000,23873000,0,0,1396700,35410000,31912000,24664000
A6NL88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7992000,9731800,8960300,0,0,0,13806000,29206000,5748200,25887000,0,0,24601000,24000000,0,6474300,0,6709400,33002000,0,0,226160000,325940000,407000000,296050000,394850000,205900000,162380000,158880000,124750000,215590000,197130000,128390000
A6NLU5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12381000,45236000,14751000,2162200,1157900,1670900,19531000,14423000,34867000,0,0,0,0,0,0,0,0,0,0,0,0,37256000,37668000,39760000,3374400,34104000,59107000,4465600,5477700,14988000,15355000,10398000,5799100
A6NNW6,0,0,0,0,2581300,0,0,0,0,0,0,0,0,0,0,0,0,0,5864600,0,0,0,0,0,0,74501000,125020000,0,74983000,0,0,0,21668000,80480000,63767000,0,0,0,0,0,0,0,16895000,18027000,11954000,0,0,0
A6QL63,969570,1469400,0,0,0,0,0,0,0,18686000,0,14501000,8614100,8650400,859640,0,3694000,8956700,40697000,24006000,36369000,0,1037800,854670,11316000,19181000,12301000,0,1847500,0,0,0,1108500,6003300,0,0,824690,12172000,22241000,2826500,13393000,3240400,0,2424100,46630000,0,0,11862000
A6XGL0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3311300,0,0,0,0,0,0,0,0,0,0,0,0,0,98713000,85702000,102000000,67852000,120760000,56232000,9143300,32223000,75919000,58782000,43645000,63773000
A6ZKI3,40595000,3651100,0,127210000,185800000,172740000,0,0,0,36135000,0,2283300,104750000,146750000,245170000,23654000,81525000,162460000,0,0,2844400,18431000,129050000,81683000,673280,0,0,0,0,6920600,0,0,469900,0,0,0,23191000,126350000,27056000,9486300,10049000,14644000,6929000,4902900,6132600,9528800,9873600,10681000
A7E2V4,0,6374700,7392000,47920000,38142000,31630000,0,0,0,0,3660400,0,51252000,62773000,42488000,19077000,18182000,8284800,4570900,2507000,0,0,0,0,0,4639300,0,29076000,21849000,0,0,0,0,0,3636800,0,2785300,7929400,34853000,12340000,24838000,19490000,1403700,7311800,1611800,0,3578400,0
A7KAX9,1804300,29104000,21357000,34606000,22447000,54416000,16976000,13459000,1092100,112610000,57254000,101480000,101780000,111880000,56565000,19903000,194870000,36319000,30762000,22059000,23297000,213500000,108610000,193890000,183270000,178050000,115910000,198770000,236120000,225250000,41317000,71574000,80908000,258790000,240780000,258980000,656080000,621380000,737290000,553420000,354890000,609320000,140990000,100910000,158360000,486210000,373140000,343760000
A7MBM2,0,0,0,0,0,0,0,0,0,0,0,0,94712000,90726000,117310000,0,0,6824900,16817000,15663000,9853300,40229000,94896000,50438000,0,0,0,0,0,0,0,0,0,4028100,0,4564200,16168000,15294000,21754000,3429000,7512300,19485000,2262100,7136200,4609200,0,11740000,0
A7XYQ1,0,0,0,86964000,67842000,132110000,2962000,0,0,0,2099300,0,0,0,9539000,0,0,0,0,0,2240800,0,6028900,0,0,0,0,0,0,0,0,0,0,2423600,2823600,0,0,48014000,0,0,0,0,0,0,0,0,0,0
A8CG34,128070000,113020000,91295000,233550000,191570000,262520000,5759600,7104100,0,46038000,5556500,37070000,159550000,145200000,155030000,21273000,22848000,21733000,73919000,60371000,50710000,8274700,0,5986400,4771000,440970000,20391000,3879700,8026100,12687000,1436900,1919200,6596200,11061000,13076000,2125700,9588900,6036200,39988000,2248600,13428000,20439000,0,0,0,1452300,0,996730
A8K0Z3,0,0,0,0,0,0,0,0,0,0,0,0,0,54220000,26168000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3448700,0,0,0,0,0,0,611220000,264170000,0,0,0,123290000,250780000,166570000,63559000,783890000,0
A8K855,6562200,8679500,13171000,0,2459300,1271400,0,0,0,0,0,0,35196000,10279000,12888000,0,0,0,0,0,4821700,0,0,0,0,10021000,0,0,0,0,0,0,0,0,0,0,0,0,2899800,0,0,0,0,0,0,0,0,0
A8MSI8,31608000,32584000,33801000,0,0,0,0,5131200,0,19532000,13711000,23125000,20146000,0,29993000,14415000,17250000,20061000,0,0,0,54967000,30473000,22179000,73843000,72896000,110360000,190750000,195750000,149210000,30643000,33651000,69837000,175660000,94316000,67297000,49166000,45089000,55335000,55522000,78938000,30650000,47126000,33962000,32668000,32100000,79917000,81497000
A8MTL9,0,0,5880900,1423500,831800,422380,0,0,0,5097200,5630600,5964700,0,0,0,8989000,12172000,7701600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573570,0,0,0,0,0,0,0,0,0,0,0,0,0
A8MTZ0,13840000,14127000,13556000,5533900,0,19677000,4011700,4067100,0,29850000,27032000,16149000,23177000,19093000,14548000,0,3360800,5016900,0,0,735770,0,3447000,0,7715900,5982400,6941900,0,0,4917000,0,0,4008700,4542200,0,0,3011500,4343000,4865500,4098100,2975800,2088000,0,0,1235000,3045100,3330200,5097800
A8MU93,0,0,0,0,0,0,0,1170100,0,0,0,0,0,0,0,0,0,0,2187900,0,4564500,0,0,9834300,0,4510900,0,0,0,0,0,1653000,2094900,0,0,4562800,36482000,47284000,47946000,64443000,78362000,69567000,8313100,0,3528800,0,23908000,61574000
A8MVW0,4711700,0,0,15495000,12312000000,0,0,0,0,0,0,0,5354200,0,0,75675000,81376000,75274000,0,0,7179900,54030000,89202000,50956000,28185000,25673000,24339000,41882000,43110000,26092000,23663000,0,21582000,13298000,53934000,39761000,216310000,251620000,320360000,169580000,143670000,191720000,64026000,81794000,68705000,178830000,127810000,201680000
A8MW92,70603000,51311000,37316000,171650000,216130000,192370000,0,0,0,0,0,7757500,9009800,7498900,18246000,40402000,14120000,34907000,6622500,18246000,0,15122000,27506000,10079000,6043900,9186200,0,6535400,9492100,5175700,0,1653200,1764500,0,9083700,0,19346000,9156100,31786000,0,0,0,0,10947000,8820200,0,0,0
A8MWX3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409620,0,0,0,0,0,0,0,0,0,0
A8MWY0,67484000,13482000,0,0,120500000,0,0,40532000,0,0,0,0,0,213370000,0,9094600,10362000,4466300,0,0,0,5835700,6193400,15983000,33199000,65160000,38310000,59375000,874100000,108070000,32254000,0,18458000,20518000,103910000,90778000,64775000,91208000,93566000,84696000,58383000,101950000,11991000,22304000,8275900,9105700,46646000,39803000
A8MXV4,0,0,0,9011800,0,0,0,0,0,0,0,51990000,225890000,234470000,332640000,157570000,299320000,350200000,12260000,94032000,50435000,0,0,0,0,0,8461400,6419500,0,8216100,0,0,0,14943000,11289000,0,23798000,16831000,23605000,28237000,37214000,41829000,13935000,11544000,28396000,5855100,91187000,32013000
A8MYZ6,8213700,0,14164000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A9UHW6,68298000,74424000,140550000,194710000,155420000,131850000,28777000,16362000,0,198530000,159680000,27674000,107080000,67629000,122190000,24155000,0,6070900,67003000,1871000,42231000,133780000,61809000,51228000,4181800,3143400,2518400,0,0,0,717670,0,0,0,0,3373400,33842000,22864000,6451000,39218000,2890700,9156000,7036800,2613000,3558400,18036000,11394000,13672000
A9YTQ3,0,0,0,16707000,0,0,43007000,0,36732000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22653000,30221000,25923000,0,45931000,3545200,0,0,0,0,59239000,0,0,0,0,0,0,0,0,0,0
B0I1T2,0,0,0,0,0,0,0,0,0,0,0,0,0,44734000,7371500,15155000,13808000,19378000,5732500,3589000,5806400,80154000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3707200,48264000,7084600,0,0,0,0,0,0,0
B1AJZ9,1220700000,58998000,2305100000,80154000,28105000,46132000,76146000,39577000,0,0,18525000,80575000,52873000,0,99985000,21194000,292870000,337050000,15900000,12625000,0,0,71956000,0,0,2830500,17504000,4470200,9148300,0,0,0,10164000,57756000,0,0,0,0,0,0,16188000,0,0,0,0,0,14132000,0
B1AL88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864920,0,0,0,0,184190,0,0,0,0,0,1146300,0,0,0,0,0,0,0,0,0,0,0,0
B2RTY4,5380100,4719900,10132000,7301400,2943300,3715500,5138500,0,0,38867000,7807500,0,174560000,162220000,0,0,0,2704300,70823000,40371000,70182000,32534000,13073000,127990000,21058000,28280000,2782000,13486000,17991000,21108000,0,0,2902500,8949900,76404000,94621000,111610000,15194000,94672000,163670000,148180000,47236000,8470600,6543100,10653000,17209000,285650000,64030000
B2RUZ4,0,0,0,0,0,0,0,0,0,0,0,0,9542400,0,0,16532000,28440000,17385000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6304600,5037000,5345900
B2RXF0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2501000,0,0,0,0,0,0,0
B3KU38,18136000,16249000,0,0,6993700,12949000,0,4433500,0,0,0,0,0,14090000,0,10937000,9737000,9017500,0,5745900,6010400,0,0,6829400,10212000,0,0,8010700,17709000,9223800,8841600,0,0,0,0,0,25902000,0,12700000,7939700,0,0,0,0,0,0,0,7395400
B4DS77,0,5488300,7491100,0,0,0,0,0,0,0,0,0,0,0,68286000,0,0,24017000,0,3220900,0,0,0,0,15661000,16952000,17304000,44893000,50477000,36515000,6697400,7773500,30298000,0,9613400,0,55621000,76068000,57882000,88693000,165400000,105240000,53703000,71807000,9403900,0,54767000,61724000
B7ZAP0,112960000,291880000,109640000,400170000,155990000,141040000,10290000,32178000,51754000,68448000,76757000,69589000,452300000,486610000,427870000,484260000,350390000,552190000,22746000,16190000,12699000,10022000,62074000,84064000,162690000,149440000,185650000,143380000,73291000,190090000,69057000,71451000,25080000,56571000,187300000,96279000,180250000,198150000,225900000,89084000,171150000,185510000,18880000,55169000,21436000,84982000,251440000,38196000
B7ZBB8,0,0,0,0,0,0,0,0,0,0,0,0,6486000,0,0,0,22744000,14709000,7118000,9727400,10594000,11223000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15877000,0,0,0,0,0,0
C4AMC7,163340000,151600000,153560000,171990000,164890000,174830000,46167000,29840000,55949000,188090000,272050000,58783000,613020000,574960000,481310000,171580000,144790000,208480000,76795000,160690000,109130000,150990000,179350000,187870000,100330000,34095000,95009000,16848000,56947000,43012000,8554900,0,39408000,87380000,75097000,145220000,202160000,163600000,111580000,174160000,160590000,143260000,61929000,103710000,96522000,235460000,144340000,120470000
C9J069,0,0,0,0,0,0,0,0,0,0,0,3875000,12830000,27686000,0,48183000,27813000,17461000,9168000,12339000,7573500,64543000,146130000,128800000,0,0,0,4275400,2698800,0,0,0,0,1215500,0,0,275780000,287830000,391150000,464380000,398510000,562830000,76717000,76070000,92376000,377280000,408590000,201710000
C9J798,13528000,14486000,0,20957000,65216000,9599800,31444000,34616000,6503400,712110000,484580000,388290000,308870000,524830000,542660000,10634000,2516000,0,170660000,157790000,258710000,374050000,271620000,289190000,13755000,0,10174000,0,17737000,37228000,0,0,5522000,0,19664000,19566000,99779000,58597000,193630000,0,4346600,179350000,10116000,0,0,24288000,30515000,7632400
C9J7I0,40282000,9675600,6497700,0,38521000,2617100,13844000,15478000,8774600,0,33327000,42365000,0,0,128970000,0,121750000,0,13157000,16952000,18940000,15462000,19857000,22015000,23319000,37356000,27621000,35962000,37074000,28914000,0,0,9597700,6589600,41970000,26241000,0,0,0,0,0,0,0,17659000,0,0,0,0
C9JLW8,85698000,105040000,108450000,102640000,117610000,137570000,20096000,15608000,20379000,72869000,72149000,0,505110000,558500000,246330000,297660000,354570000,360950000,177600000,139340000,86158000,155680000,189030000,150570000,65859000,58132000,60742000,62845000,64435000,76017000,16541000,21159000,16029000,59162000,130920000,58245000,342340000,373260000,258590000,187060000,191870000,459720000,51765000,71652000,115610000,198270000,237280000,251720000
C9JRZ8,0,0,0,35437000,12329000,14473000,0,0,0,0,0,0,1350700,1229500,0,0,0,0,0,0,0,0,0,0,0,0,0,13749000,8776300,17835000,0,0,0,0,0,0,0,0,0,0,69768000,0,0,0,0,0,0,0
E9PAV3,3566000000,2861800000,2771800000,4419400000,6021900000,5330800000,510320000,251190000,328100000,1359900000,1287200000,1340400000,5667900000,5094200000,4602800000,2826800000,2724700000,2913300000,1880000000,2260300000,2290400000,2038800000,1932600000,2456600000,1025300000,1023300000,795230000,1855300000,1791300000,1570800000,413040000,576920000,505620000,1114400000,1217900000,1054700000,1519000000,927450000,1036200000,1370100000,796570000,1114400000,644050000,674790000,230550000,1079100000,952950000,1074100000
