proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58
P0DJI9,0,52495000,0,0,0,0,0,0,0,12161000,0,0,4930900,0,0,0,0,0,0,0,0,3407200,5634000,444540,0,0,9761800,0,0,8740400,5367600,12493000,14235000,0,0,0,0,84208000,7221900,0,32244000,10796000,18073000,0,0,23298000,2834300,0,0,0,0,0,841520,0,0,0,0,0
P0DOX2,9295300,55656000,0,482630,6427900,17228000,2948900,4454500,5167400,7550200,8548800,1777400,0,13025000,3468400,3277100,33885000,8346100,0,9942700,1778600,3828000,76580000,9368000,12516000,5208700,9825500,0,47682000,9876700,21477000,43125000,14489000,6894800,7643400,11822000,2560000,153840000,42568000,8484300,0,0,0,5881100,0,0,10239000,6537700,18371000,6341800,3157500,2246100,13300000,5599400,3965300,18251000,17309000,0
P0DP01,0,37399000,0,0,0,5941900,848180,0,0,0,0,0,0,5532700,1776300,0,16072000,4083000,1873000,7944800,0,1784100,18571000,3799400,5572600,955630,7488600,0,17550000,4467400,9080800,8496500,7192500,1510300,0,5951400,2514500,48633000,12489000,2315500,0,8910800,2632100,3591400,11301000,11721000,3893300,0,6568500,4774100,3133200,540660,7832200,3461800,1184500,5136200,0,0
P0DP25,3832400,61018000,16760000,1319900,18644000,27749000,6170400,216400000,10339000,20201000,55612000,8205500,2027600,31186000,22327000,33625000,94821000,64399000,14450000,6140300,5806600,0,36059000,15672000,10674000,85593000,20442000,30438000,13629000,53860000,2039200,31170000,8144700,5229900,1954900,0,92671000,3308000,14133000,20534000,28141000,32219000,33524000,16585000,39838000,23034000,17343000,32905000,19617000,44022000,9963300,58335000,20894000,234630000,60337000,29861000,17578000,19154000
P0DP58,466420000,0,363360000,3475500,129480000,219380000,17015000,158960000,201200000,250450000,264820000,71758000,310010000,144810000,23708000,155630000,250580000,203190000,282000000,185050000,79668000,131470000,210720000,25499000,164510000,29696000,170740000,178470000,197890000,216890000,213660000,258260000,349930000,203840000,227100000,14179000,186110000,174520000,195320000,194030000,307970000,233570000,305920000,178710000,410010000,471640000,273750000,98071000,305110000,110670000,165940000,34352000,210640000,59651000,25399000,278700000,200560000,169600000
P0DPI2,490560000,1334600000,340150000,0,190160000,230050000,20368000,97181000,247520000,160560000,192130000,90472000,276540000,174210000,26831000,166850000,333910000,238890000,291630000,300510000,145940000,147570000,203550000,14298000,225410000,61271000,289210000,99693000,367880000,204730000,227530000,398700000,327580000,195930000,274850000,44355000,169650000,283210000,21787000,161580000,317780000,374850000,342670000,178300000,760280000,301040000,412040000,148510000,0,180080000,185630000,38355000,232050000,72514000,25961000,277400000,167330000,1310700
P10155,42517000,146180000,63116000,0,0,15204000,220600,4956200,20579000,21857000,4002800,4874500,50075000,13068000,2985900,5516700,8479500,22255000,43562000,33760000,12471000,0,17134000,5161900,34546000,2964500,19072000,13030000,26987000,0,28636000,24659000,54895000,20802000,24015000,44715000,16846000,47149000,47988000,18157000,23740000,35237000,47612000,9706600,29774000,35386000,31514000,13817000,41890000,23028000,6788900,1198600,4586100,0,0,18030000,0,26355000
P10243,12120000000,41527000000,12006000000,208580,10035000000,3353700000,657130000,926470000,4073300000,16319000000,7271500000,992880000,2586600000,5521600000,747010000,1268900000,10273000000,7772900000,3669300000,1153800000,11041000000,4549300000,7921000000,1176800000,4950700000,801790000,7898700000,3218500000,6003700000,1576900000,10940000000,17540000000,5937300000,3652200000,4053700000,34363000000,3378000000,13811000000,22542000000,3054200000,8876500000,21764000000,12348000000,3923000000,15047000000,277010000,14703000000,8442200000,12137000000,4888600000,789630000,6095500,4075600000,416380000,1133400000,19500000,9022900000,9053300000
P10253,161710000,350960000,126040000,268360,77516000,52689000,9157600,50934000,51278000,140600000,66847000,12905000,90108000,67776000,11986000,69461000,106720000,61778000,82358000,44560000,19180000,71981000,99499000,17611000,51029000,19849000,64793000,64648000,106540000,118110000,105340000,187740000,103370000,82329000,67030000,99067000,87821000,500460000,309650000,36757000,154240000,109010000,158130000,104450000,261860000,165090000,235980000,63244000,124330000,96719000,27586000,26455000,116180000,53250000,19949000,94227000,95247000,50589000
P10276,0,0,1720300,0,0,0,0,0,2685400,0,0,1281500,1426700,8539300,1036500,531670,968330,0,1341900,1715500,0,0,1355600,0,1372500,118330,3544200,0,4655500,0,1105500,0,4762000,2474900,2813900,0,0,0,0,1197400,0,0,0,936650,1858500,0,0,146560,5124700,642910,0,0,0,0,0,0,0,0
P10301,0,35513000,18628000,0,23464000,31942000,3809200,0,0,29760000,26357000,14735000,0,0,6322700,17194000,22671000,35727000,0,0,12570000,22103000,24081000,8607500,0,10852000,0,21946000,0,23607000,0,44916000,17055000,0,0,0,26014000,32602000,43423000,18591000,32355000,42890000,41601000,0,44101000,45168000,29492000,18398000,12740000,19589000,7345500,6249300,20201000,14569000,10505000,23304000,24963000,15311000
P10321,5650600,12547000,16893000,0,10467000,8224600,3992100,8856200,0,20613000,0,0,12434000,11754000,1919800,3567600,19344000,0,2874800,11612000,0,0,9162700,1383900,10923000,0,15016000,3705600,25990000,17779000,38227000,10065000,22222000,15969000,10241000,3152700,0,59506000,23992000,0,21263000,0,0,10878000,28142000,24672000,15763000,7176800,7010200,0,0,0,5104700,0,1689800,22735000,67141000,14287000
P10451,17582000,191640000,23416000,0,11575000,34901000,927140,15419000,0,135120000,18244000,79177000,141990000,44086000,1372000,10321000,104450000,8695700,16774000,22309000,101280000,21976000,913910000,4913200,38982000,2686000,0,8299900,0,13646000,68996000,27195000,65868000,11658000,0,3898900,137940000,369650000,190510000,12555000,23455000,43975000,26575000,11703000,105900000,177830000,15330000,127600000,198290000,8390800,3410200,0,0,0,9231000,0,109950000,245030000
P10515,8863200,49529000,8001600,0,50678000,58861000,13223000,72410000,12917000,30239000,48890000,62634000,5112000,54914000,14793000,55764000,83595000,74658000,22304000,31694000,0,33982000,49495000,7586200,4275500,25298000,19372000,37568000,14941000,66098000,3836800,62405000,16667000,12964000,12452000,4075800,68410000,0,80311000,68352000,88804000,57405000,116470000,85496000,161020000,75981000,75899000,82477000,19565000,57347000,12594000,32803000,76477000,91411000,54375000,106040000,86529000,4404000
P10586,58570000,149550000,31745000,0,34057000,38429000,5303800,18842000,43250000,23466000,35572000,5109200,36195000,32719000,9245500,24810000,42893000,41589000,39410000,41879000,6277700,21233000,27544000,6144100,38857000,9485700,45775000,24531000,47942000,36935000,30968000,18394000,34323000,19030000,28524000,20761000,41313000,22720000,16349000,41903000,82262000,18135000,53869000,29602000,45541000,58570000,46714000,27366000,35738000,31461000,16158000,4629400,22406000,9683200,1562700,52377000,41810000,14085000
P10599,0,0,0,0,0,0,0,0,1633100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8880300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P10606,43083000,83343000,17245000,27612,14955000,13214000,447910,8951000,22426000,10936000,23211000,9547200,16368000,17706000,172800,14732000,24286000,7862900,25757000,20506000,5275600,9824300,12121000,0,13657000,2897200,18127000,7223700,23267000,13067000,14184000,31650000,12248000,19807000,19523000,0,15426000,8833500,22288000,17322000,33582000,11899000,28642000,13449000,50386000,28702000,24005000,15547000,14040000,9807500,14378000,1164800,24244000,7832400,1858700,15362000,11648000,11576000
P10620,38040000,205440000,56658000,7287600,20363000,24966000,2778300,7384900,17460000,29673000,27673000,5748400,37233000,28065000,1547000,16182000,69976000,11741000,25967000,23141000,16753000,12896000,30587000,20230000,30254000,11923000,26772000,24284000,48759000,31157000,39333000,70254000,45539000,40772000,36713000,64867000,23170000,81262000,5534000,18970000,0,27026000,37794000,25676000,157820000,86255000,66166000,21436000,28041000,26810000,11486000,0,21981000,8616800,0,37568000,19166000,36511000
P10636,3785200000,7281300000,4127000000,972110,1653900000,1734500000,300790000,1312900000,2326500000,1361200000,1902900000,1312100000,3279400000,1842400000,160670000,1798200000,2103400000,1687000000,2851400000,2511900000,846270000,1321400000,1836300000,303600000,1964200000,531590000,2076200000,1693400000,1681000000,2076300000,1983300000,2707300000,2999600000,1444100000,1915600000,194710000,1799500000,1457500000,1975200000,2187000000,3819200000,1370800000,2708400000,1663300000,3190000000,3034000000,2846400000,1952900000,2063500000,1223500000,1004300000,532120000,1612700000,709550000,345740000,2215900000,1573500000,1745600000
P10643,0,26985000,0,0,0,1670200,0,2121600,0,1816100,0,0,0,3411100,0,0,2302400,0,0,2887400,2597700,0,11724000,0,3539800,999160,0,0,0,0,4601200,5131500,11792000,0,0,12801000,3194500,22033000,10770000,0,0,11511000,0,0,0,9710600,0,0,3923600,423330,0,0,0,0,0,4193100,3982700,0
P10644,367430000,1125900000,304500000,0,129670000,92170000,12736000,136200000,78534000,223290000,103820000,46502000,214300000,100240000,21396000,130390000,312710000,124630000,214680000,122380000,126220000,80690000,199490000,27919000,139830000,29772000,47403000,150440000,149430000,134240000,176240000,343130000,181120000,112120000,111260000,267610000,278940000,162080000,286450000,182160000,261920000,237080000,285660000,151990000,386540000,400570000,271460000,114670000,290700000,172540000,70384000,23046000,203320000,73882000,38960000,189270000,223180000,194380000
P10645,0,0,0,0,0,0,0,0,1671900,0,0,0,0,0,0,0,0,0,0,1259800,0,0,0,0,1429300,0,2289200,0,1540400,0,1159900,0,0,963920,0,0,0,0,0,0,0,0,0,0,10600000,0,0,0,0,0,0,2343200,1077200,2671800,0,0,0,0
P10721,9674800,116070000,14633000,889650,3594500,21837000,4500100,76886000,6944900,25538000,13526000,1192400,0,4713600,4547400,31055000,73115000,54723000,24491000,3346300,9477600,0,75571000,0,9547000,1164500,4393600,60229000,0,7307900,0,69747000,0,8091600,3779300,7760700,109370000,2437500,71855000,11841000,0,39093000,72870000,13712000,12189000,9329400,59590000,5677700,55695000,23699000,2015600,0,30305000,0,9559100,26921000,37944000,5043600
P10746,10927000,32942000,10340000,0,0,14805000,12610000,0,11977000,24733000,9395200,70694000,9387700,22616000,19492000,0,137780000,0,7717600,13344000,4689200,0,19216000,13945000,4787400,15976000,5054500,21018000,9685400,12204000,5953000,18620000,14380000,7750000,14417000,5998300,502600000,6474800,19326000,0,305860000,109560000,0,20682000,33823000,0,0,20128000,5950700,18804000,5693500,13270000,0,0,0,21429000,0,5800300
P10768,243400000,323770000,239990000,2414800,269130000,205150000,77629000,184510000,139320000,1448500,175700000,151150000,204300000,186180000,158190000,212770000,273940000,333200000,187960000,152300000,51971000,14069000,287660000,137650000,155620000,159930000,137710000,155770000,210670000,211400000,207900000,287300000,232040000,35497000,187600000,228570000,278810000,52925000,281470000,239360000,248300000,322750000,215190000,235020000,333250000,260770000,316170000,260950000,241610000,196580000,79743000,118170000,167990000,222740000,107270000,180870000,229810000,101920000
P10809,1934000000,3180300000,1342900000,1024300,772680000,633270000,119660000,637670000,856220000,631690000,565360000,463360000,1074700000,192420000,57913000,988490000,1375800000,1148500000,1239300000,897810000,635400000,468340000,1006200000,172200000,775180000,211940000,743640000,746060000,1183400000,839090000,725600000,1644000000,1029800000,910280000,901640000,30337000,827550000,141780000,876260000,832980000,1231200000,885980000,481500000,1054900000,3009600000,1695400000,1396100000,599920000,154030000,824310000,62893000,82211000,979980000,315330000,84857000,1149200000,947970000,89757000
P10909,368140000,1063200000,527380000,0,378440000,391510000,49877000,341290000,332420000,580250000,446040000,280930000,685960000,599830000,120400000,384420000,479530000,400380000,378740000,490580000,294470000,336900000,779880000,167770000,441760000,181740000,691190000,202230000,587820000,424960000,498530000,609240000,545810000,400830000,429770000,224160000,478800000,4667700000,1030700000,223810000,827760000,430340000,476940000,271690000,1031900000,645670000,530780000,340850000,460970000,407350000,231050000,150750000,443620000,265020000,125750000,344730000,191450000,260140000
P10915,502980000,1593800000,213780000,0,378350000,170330000,13690000,149350000,232860000,138400000,225970000,96517000,188400000,259080000,43190000,92949000,363720000,465870000,263090000,172310000,241010000,131210000,120920000,26433000,309870000,38040000,385330000,39030000,249980000,228500000,118620000,480340000,153880000,96023000,214430000,70425000,199100000,242660000,302700000,282760000,266830000,122940000,627280000,256480000,0,476440000,320690000,604580000,215770000,237190000,151820000,30948000,272310000,139380000,55462000,275120000,322280000,260580000
P11021,270380000,891590000,260030000,258280,185430000,189140000,39819000,243520000,252970000,160420000,206120000,126120000,367870000,222850000,30252000,179570000,307010000,147860000,188580000,330050000,129460000,178870000,300790000,58077000,262250000,97781000,227620000,190330000,357160000,236270000,277270000,300560000,232140000,275750000,298920000,113580000,267370000,234680000,401300000,138740000,267170000,268900000,81759000,226590000,71807000,46548000,374690000,130770000,250300000,224450000,119090000,19720000,168250000,127780000,46617000,264480000,197860000,132540000
P11047,289080000,744720000,118130000,1683600,120860000,95953000,9279100,59564000,232150000,149770000,126420000,65912000,123090000,134950000,22879000,57966000,281310000,160200000,84383000,175760000,146910000,68739000,175440000,38030000,150760000,40007000,276040000,62691000,269670000,107570000,100430000,319720000,161240000,83770000,186680000,192060000,120390000,490670000,470470000,87839000,195990000,144600000,151520000,79690000,285660000,360990000,172800000,173560000,171360000,102520000,92968000,21435000,139200000,80469000,29471000,97932000,194190000,210890000
P11117,10108000,36601000,42131000,0,10706000,11410000,3909500,17627000,20836000,6354400,14013000,3862200,25126000,6482600,7837600,13825000,28307000,13260000,28198000,20517000,14184000,9613700,21215000,4097100,25882000,4326100,17565000,23684000,21336000,18750000,18136000,27932000,28581000,23721000,19082000,7016000,23036000,76535000,49912000,17815000,33282000,17487000,34442000,9967500,31777000,37596000,53040000,16025000,22304000,21024000,16547000,4521200,17029000,2284600,3271800,26533000,18007000,15813000
P11137,13262000000,18088000000,8522400000,3912900,1669900000,2087700000,249260000,1070400000,6573500000,673950000,1367800000,2837600000,7929000000,2142800000,296790000,4530100000,6751200000,2721400000,8365800000,8360700000,2526100000,1276400000,4629900000,901300000,6836600000,1517200000,6561000000,4645300000,8567300000,6181900000,5064200000,9425000000,8011600000,8280800000,7216100000,2491100000,7718500000,4504200000,9299100000,5696400000,9935300000,4072400000,8095000000,4722200000,7452800000,8114200000,8116100000,4360600000,7271000000,4696900000,3543600000,1303800000,2490100000,1159000000,382840000,3435700000,6182000000,5290300000
P11142,5815700000,15213000000,5246600000,12437000,2939600000,3520700000,645180000,2687500000,3166200000,3673000000,3354200000,1654100000,4813000000,3059800000,824120000,4467000000,5128800000,4291600000,4352200000,3681600000,1978300000,2520100000,4791500000,860830000,3144100000,1224100000,3290300000,3671800000,4183600000,3557000000,3623200000,5960000000,3760700000,3631000000,3565000000,2950700000,4460100000,3511800000,5433300000,3597000000,4143700000,4492000000,5006700000,3238300000,6867900000,5313000000,5241600000,3048600000,4400200000,3385900000,2106700000,962860000,3820900000,1936900000,837450000,4122900000,3494900000,2785500000
P11166,4963900,117380000,0,104170,20643000,22144000,3034600,13816000,43690000,22966000,33715000,26742000,42929000,22933000,0,0,42981000,36676000,49486000,57214000,31418000,11961000,20827000,49027000,37532000,8952600,41852000,20973000,46758000,31721000,0,34137000,44738000,2679600,47525000,24901000,44435000,38549000,47365000,31654000,45963000,64224000,48359000,20041000,64575000,55979000,43568000,31874000,45749000,25891000,34715000,7350200,37791000,16009000,9951200,38555000,26875000,40405000
