proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29
P50479,0,0,719530,0,0,272860000,10446000,58558000,9224600,67446000,0,236510000,247690000,215500000,337900000,41518000,0,394430000,102500000,25141000,0,0,0,0,9468700,162050000,45319000,32928000,10740000
P50502,69356000,85566000,81682000,77630000,719820000,874640000,281980000,896670000,340580000,527580000,64014000,1320200000,987990000,1515900000,880410000,707650000,806370000,2063400000,364950000,523080000,0,195340000,3343200,156810000,349990000,206560000,403900000,235840000,88399000
P50542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20914000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P50552,6995700,7919500,0,1489500,40345000,273740000,21094000,271700000,5574100,245690000,294310000,231330000,327590000,261270000,365020000,289970000,63645000,538860000,62760000,114470000,2133500,0,0,18408000,18399000,27815000,30927000,19910000,17794000
P50570,26384000,64280000,452750000,34696000,124650000,746350000,51464000,710580000,137180000,617410000,67464000,769550000,887150000,342700000,1038100000,325500000,174750000,738090000,505760000,231740000,0,53871000,2308500,104060000,79836000,31090000,34053000,59002000,18602000
P50579,2694000,3123700,0,0,70587000,1183400000,0,504570000,128060000,248120000,0,653850000,171090000,651190000,917000000,205790000,11581000,882940000,128250000,79644000,0,22280000,0,5650800,9938700,31066000,131370000,62503000,60244000
P50583,0,0,0,0,10825000,30625000,0,0,0,18116000,2322500,0,0,13838000,63328000,0,0,0,20725000,9329600,0,0,0,0,0,0,0,10958000,0
P50749,3994500,0,0,0,13195000,122210000,0,0,18515000,0,6589200,0,0,7839900,149270000,0,0,21993000,0,19573000,0,0,0,0,0,6526300,0,0,0
P50851,0,0,0,0,20744000,62393000,0,43669000,0,7266700,6105400,15868000,41801000,68042000,15156000,8614100,8964700,28588000,10557000,0,0,0,0,0,0,0,0,0,0
P50895,0,29989000,59985000,13777000,250040000,132190000,99869000,89624000,11760000,172150000,17592000,18337000,96486000,90783000,373050000,21785000,109160000,536690000,7405700,90491000,0,2820500,0,3683800,0,24212000,30782000,7055000,5710900
P50897,0,1596400,35176000,0,159210000,657160000,14252000,283100000,65046000,154010000,68589000,323230000,115400000,267430000,560720000,319690000,81035000,375980000,169060000,22067000,0,10102000,0,3598200,1893300,34305000,0,50744000,15439000
P50914,22319000,46741000,0,5504900,352790000,680800000,0,53680000,26456000,306520000,240140000,112140000,164400000,234310000,200590000,444580000,21182000,278980000,107500000,150830000,61253000,189070000,1732500,77467000,138480000,118710000,0,59867000,189740000
P50990,87034000,185410000,160530000,103640000,623510000,1444700000,314170000,1321100000,170870000,696140000,470430000,773770000,620730000,1292500000,1365800000,826750000,810900000,2408400000,640470000,590530000,93747000,373360000,1864400,148950000,205940000,398810000,341490000,248190000,138480000
P50991,79832000,221100000,168930000,76307000,453490000,985170000,250760000,1063600000,263860000,684370000,362730000,921590000,713390000,1546700000,1212200000,509460000,297710000,1931000000,438300000,578480000,47604000,293820000,4331700,114850000,185370000,240700000,221370000,212160000,237660000
P50993,419120000,1388200000,554660000,878280000,82385000,59586000,0,2118000000,11458000,713960000,37455000,202480000,1369300000,149010000,68300000,82511000,884790000,165240000,28388000,18806000,2162100,53844000,0,0,40985000,60105000,6242300,210590000,1031000
P50995,11099000,13126000,3868000,40790000,771740000,1125500000,217580000,1232100000,370150000,1332100000,446300000,2281800000,949990000,1677700000,2194800000,622330000,589800000,2990300000,2315700000,564100000,62417000,97409000,3000300,110920000,141740000,543890000,73016000,200690000,9761100
P51114,0,0,5652700,0,20187000,91966000,7431300,78673000,68479000,23657000,0,57280000,54980000,78657000,347990000,84824000,37061000,134020000,71380000,8759300,6166300,24710000,0,0,30715000,0,4825500,0,0
P51116,0,0,0,0,0,73769000,0,9924500,0,20521000,0,29256000,0,231950000,133640000,11368000,0,87246000,0,0,0,0,0,0,0,0,0,0,0
P51148,40538000,74856000,132170000,68384000,259140000,857660000,9616300,558460000,95226000,350930000,380020000,277830000,472040000,354740000,787750000,400470000,86146000,603960000,40947000,139240000,61696000,179850000,762770,69448000,160960000,105670000,64038000,54006000,29753000
P51149,44426000,108190000,63132000,85879000,595710000,1079600000,217410000,1625100000,327720000,619220000,762540000,1182300000,774150000,584450000,1451300000,774630000,284220000,1590200000,670700000,233450000,43082000,267590000,10822000,97623000,214910000,282620000,36814000,254100000,20588000
P51151,0,0,0,0,9093700,0,0,0,5211100,0,0,0,0,15322000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P51153,0,0,0,0,28256000,39936000,5798800,0,6747700,0,4276300,129040000,67022000,49028000,45218000,85931000,21906000,21185000,798690,40983000,0,0,6716900,2553400,0,0,0,0,1374900
P51178,0,2339100,14169000,0,728200000,285920000,41612000,443920000,17936000,96503000,17148000,942410000,400990000,385250000,1236300000,348930000,57216000,523420000,365660000,209340000,11518000,0,0,1225700,0,78472000,90323000,53397000,45372000
P51397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104730000,0,53230000,0,0,0,0,0,0,0,0,0
P51398,0,0,0,0,0,9465100,0,10861000,16119000,0,0,0,0,0,11970000,5880800,0,21563000,9684900,0,0,0,0,0,0,0,0,0,0
P51452,6704200,22055000,58890000,44800000,2242900,119400000,15000000,53575000,24664000,56084000,0,22146000,38674000,66153000,69738000,67883000,40944000,144840000,10719000,7276300,7384900,7757900,0,48865000,21016000,29220000,0,20729000,0
P51531,3475800,5617800,0,0,0,65501000,0,110060000,37803000,26923000,4811400,78647000,14334000,10506000,139320000,48226000,40598000,112270000,27422000,13935000,0,8107500,0,8414100,20111000,0,0,0,0
P51553,12323000,19493000,103800000,0,73461000,99278000,4866100,27442000,10888000,25604000,32035000,43039000,89825000,69012000,314760000,67696000,0,70725000,9588400,5461300,0,7499500,0,14760000,17192000,7138600,9696400,0,0
P51570,4494600,9920000,4297600,0,56912000,127190000,0,208870000,13638000,88488000,10364000,242170000,6586800,91394000,829170000,44475000,86102000,616750000,0,0,0,5430800,544290,25712000,38935000,27194000,0,21319000,0
P51571,3802300,12804000,2762100,0,288090000,793170000,15319000,264430000,96741000,346040000,40610000,551320000,368300000,523880000,407760000,367970000,289310000,550430000,207840000,112130000,0,42438000,0,7574200,10200000,4248700,66700000,0,44879000
P51572,0,0,0,0,0,1199100000,4582800,323320000,7947300,157380000,0,100100000,185710000,265610000,442780000,91192000,27606000,167150000,4689400,11369000,26147000,111290000,0,0,13431000,0,0,0,37187000
P51580,0,764600,0,0,13304000,9355100,0,15247000,5818000,6488200,0,46847000,20746000,15494000,11333000,0,4219200,29146000,25230000,4804500,1405100,4074900,0,0,9548700,0,0,0,0
P51608,11572000,4169400,0,0,194250000,1266300000,8831100,171310000,102420000,225420000,4692500,146660000,241920000,173510000,796140000,191780000,95656000,1274500000,80478000,91103000,0,92154000,401860,32893000,3828800,52420000,0,10755000,0
P51610,0,0,0,0,108280000,315170000,0,166030000,118860000,132800000,47074000,154250000,56087000,152200000,332640000,127740000,57514000,281190000,71116000,21231000,0,0,0,4349900,5135900,30897000,7993400,5428500,0
P51648,81436000,47958000,1947100,60270000,405710000,3871200000,47139000,2546400000,114210000,1630100000,69697000,819690000,395480000,822130000,525900000,952690000,395570000,2196400000,1273900000,526900000,275320000,128110000,270020000,58941000,504950000,384590000,17253000,195870000,50024000
P51649,11861000,36133000,126910000,12950000,68980000,140710000,0,85704000,133300000,62089000,11214000,34364000,68969000,197710000,38120000,86105000,49831000,419200000,28309000,19315000,0,22223000,0,13134000,72360000,7231700,0,24439000,15837000
P51659,17171000,83496000,49446000,104100000,492510000,5610300000,101800000,1899500000,145210000,478240000,756280000,1194400000,761570000,886130000,1352900000,1091200000,234580000,1821800000,1084800000,140350000,9068200,157370000,2795300,86496000,303020000,246090000,42016000,228350000,69146000
P51665,37399000,61227000,14518000,10778000,372090000,358850000,0,273850000,125240000,291160000,79733000,283170000,289660000,412410000,553370000,251130000,225640000,796320000,143200000,285280000,0,178220000,7417000,102540000,61137000,80201000,14027000,70464000,20577000
P51668,0,0,0,0,0,0,0,0,0,0,0,0,5129100,0,18935000,0,0,45471000,0,11019000,0,0,0,0,0,0,0,0,0
P51674,23398000,220020000,374940000,50343000,0,0,0,58282000,4701400,24537000,0,14802000,1569200,0,0,14953000,0,0,0,6594100,0,0,0,0,15387000,11856000,0,50493000,0
P51692,0,0,0,0,18415000,182750000,0,161430000,3618700,87104000,56391000,87892000,66005000,28316000,115330000,85380000,15155000,183760000,49387000,25072000,0,0,0,0,0,0,0,0,0
P51693,0,0,0,13901000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62163000,0,0,0
P51784,0,0,0,0,0,17403000,0,20965000,0,0,0,21356000,6991300,0,23046000,24984000,0,0,0,0,0,0,0,0,0,0,0,0,0
P51808,0,0,0,0,95227000,224630000,0,17691000,0,67353000,0,39304000,64973000,53342000,323070000,5980000,56029000,0,90331000,0,0,0,0,0,0,0,16455000,24083000,0
P51809,0,0,0,4521700,20587000,43921000,0,22375000,8321700,0,2114000,144240000,4539000,46950000,50399000,16631000,4726000,47476000,10138000,5476500,0,0,0,0,0,0,0,0,0
P51812,0,0,0,0,48680000,126950000,0,125330000,10919000,32747000,41251000,83118000,59587000,111170000,194180000,118430000,90469000,209570000,0,14231000,0,0,0,0,0,36227000,0,0,0
P51857,26707000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80400000,0,0,88411000,0,0,0,0
P51858,0,11743000,9835200,0,419090000,745960000,0,873520000,682700000,508220000,350290000,883740000,467110000,821410000,1791000000,982870000,386130000,3232600000,232450000,67314000,8485800,58665000,1866900,65174000,29057000,284420000,257260000,201660000,45511000
P51884,1696500000,282740000,1037600000,972880000,5514200000,2894400000,49382000000,407430000,1485400000,12537000000,8122600000,1415300000,6423600000,856990000,16161000000,7536900000,3073700000,3780700000,3039200000,5055500000,296580000,645330000,9135800,5890300000,44008000,56773000000,96958000000,44660000000,35623000000
P51888,11629000000,1410700000,3861400000,5333200000,7209300000,6018000000,25677000000,691960000,1270200000,5872500000,2772900000,1470200000,1166700000,1002100000,23313000000,2113900000,8022100000,4359500000,2332200000,14120000000,152850000,1413700000,18315000,5817000000,260850000,53558000000,55609000000,39059000000,37399000000
P51911,11930000,244280000,1028300000,665470000,6129700,29003000,81342000,0,4220700,42372000,4349600,9600300,21556000,0,0,15021000,43334000,19850000,7318700,0,2307500,0,0,0,0,827410000,381300000,53637000,29701000
P51965,0,0,0,0,0,0,0,0,0,0,0,0,0,4869000,0,0,13597000,0,0,0,0,0,0,0,0,0,0,0,0
P51970,16603000,41568000,53189000,16277000,401110000,551980000,0,275890000,144670000,203710000,272190000,248490000,414800000,195450000,1507600000,379350000,61949000,746890000,109260000,179580000,3283300,25269000,0,7381500,177720000,47309000,25019000,47481000,0
P51991,58574000,273760000,36000000,34328000,4787300000,10608000000,336650000,4648200000,1870200000,3586700000,1222100000,4372600000,3217300000,6923800000,11192000000,5132300000,1154300000,10428000000,1484700000,1609700000,39822000,138070000,558490,384640000,140830000,2449800000,1034900000,801950000,284160000
P52209,17975000,33734000,0,7271500,742330000,1220400000,229690000,2729600000,138680000,768110000,2306800000,1827600000,844980000,1115900000,891890000,542610000,995110000,3262900000,1128200000,815380000,2447100,74560000,0,45725000,67316000,203440000,276090000,287520000,120110000
P52272,48197000,102000000,13978000,78868000,1468000000,3128000000,88400000,1412700000,503340000,1263100000,398960000,1289400000,1267500000,1297700000,5960200000,1165200000,628780000,2893000000,805560000,495260000,69515000,345670000,4598100,211800000,234640000,569800000,202670000,182350000,159190000
P52292,0,0,0,0,0,4093900,0,0,3573000,0,0,5179000,0,22003000,5263300,5493800,0,0,4200700,0,0,0,0,0,0,0,0,0,0
P52294,0,7235400,489460,0,92690000,272270000,0,327280000,76286000,47617000,19462000,117690000,107000000,173010000,338290000,88915000,8202400,261630000,190130000,38743000,0,12487000,843270,4518200,13894000,26025000,26445000,21140000,3978600
P52298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20335000,0,0,0,0,0,0,0,0,0,9441600,0,0
P52306,4423400,32219000,55738000,1975600,64543000,75376000,0,70303000,9235800,11912000,72256000,85847000,48698000,139700000,359490000,95596000,34729000,157850000,53448000,11504000,0,14471000,1195200,39963000,4810300,197530,0,15028000,0
P52434,0,0,0,0,31997000,103750000,0,0,0,0,0,0,0,67364000,0,0,0,0,0,0,0,0,1118000,0,0,0,0,0,0
P52565,26004000,57591000,29725000,50791000,1691200000,3884300000,609890000,2510700000,1115500000,2231300000,1238400000,3513500000,3032500000,1646200000,6494200000,2428800000,1966300000,6053800000,1910100000,1688000000,163740000,177660000,25738000,486890000,241350000,915140000,733970000,803490000,466190000
P52566,5798500,14850000,0,0,164190000,1217600000,415100000,391600000,390540000,370430000,295560000,466520000,178690000,1324600000,4006800000,1227100000,322910000,895960000,315720000,342320000,29655000,64769000,0,73940000,31342000,73349000,64229000,173860000,54705000
P52594,0,0,3199600,3880000,54350000,164760000,0,109490000,7340300,49419000,51005000,134810000,30828000,93860000,275240000,170730000,0,199600000,87790000,20188000,0,3400200,0,6502500,7589500,0,2476600,9530200,0
P52597,0,0,0,0,110760000,333590000,32010000,209230000,27907000,95310000,113860000,118610000,127340000,251890000,1165700000,228990000,18345000,330570000,98138000,97604000,23706000,154200000,0,33529000,55860000,204860000,93805000,55512000,19004000
P52630,0,0,0,0,37497000,272900000,0,58589000,122110000,34455000,1655100,230150000,25757000,18069000,452420000,56975000,5554800,387390000,97967000,30489000,0,0,0,0,0,4228000,0,5879700,0
P52735,0,0,0,0,3666800,3322200,0,16107000,6771700,51991000,1382500,6551000,12596000,15946000,104350000,13586000,0,57946000,7716400,8069300,0,0,0,0,0,0,0,0,0
P52758,0,0,5746600,6737600,0,26775000,0,16305000,0,0,0,0,0,0,0,0,0,26624000,0,0,0,0,0,0,0,0,0,0,0
P52788,0,0,0,0,0,18644000,0,26492000,0,0,44459000,0,0,0,0,0,0,0,0,13017000,0,0,0,0,0,0,0,0,0
P52790,0,0,0,0,0,0,0,19283000,0,0,62591000,0,0,0,15729000,0,0,0,0,0,1090000,0,0,0,0,0,0,0,0
P52815,5367000,17706000,4473000,8108300,98514000,310860000,0,101330000,65538000,185180000,28075000,103990000,190620000,157320000,187550000,181110000,75521000,284110000,67058000,14589000,0,0,0,33083000,34830000,25143000,63150000,211640,376480
P52888,0,0,0,0,22361000,3582900,6588300,0,10063000,0,48409000,0,0,21332000,0,3326600,258080000,0,0,0,0,0,0,0,0,0,0,0,0
P52895,0,8211700,5404900,15541000,14446000,193760000,0,12484000,2429300,58927000,49715000,48549000,40188000,74025000,63983000,56595000,0,111370000,62452000,0,0,27035000,0,11695000,0,0,0,0,0
P52907,0,71953000,73101000,74587000,608320000,2243800000,224060000,1929200000,161510000,226660000,1109500000,2642100000,1006800000,1270600000,2164900000,1597400000,505160000,1801100000,794580000,1002000000,3393600,347240000,0,362000000,283830000,620840000,369230000,138270000,59957000
P52943,11049000,7884500,234520000,102030000,612150000,1577000000,36598000,2956700000,230890000,745680000,47231000,1164700000,178340000,457670000,3018500000,794830000,83948000,1946100000,975790000,124880000,6509300,37615000,0,3910400,52554000,897510000,792510000,554300000,54578000
P52948,0,6849100,5643800,0,0,97877000,0,9510300,0,15518000,0,51804000,35113000,13589000,19583000,54004000,21766000,90026000,25219000,0,0,5761200,0,6169400,8775600,0,0,0,1289500000
P53004,31362000,7526500,30896000,28339000,258270000,609690000,122730000,330620000,321940000,300120000,163570000,488430000,401660000,437320000,751670000,245200000,219220000,1137400000,227740000,251030000,4085200,118500000,725950,63797000,142020000,129020000,125110000,132330000,134290000
P53007,29689000,37384000,14076000,29423000,72560000,429730000,0,612140000,161800000,254710000,21507000,452980000,639690000,223350000,284170000,299080000,172500000,902100000,252770000,80029000,82881000,78455000,4992200,33366000,79414000,23322000,8657900,20204000,0
P53041,0,3353400,0,0,3870800,152010000,0,63451000,17743000,102540000,0,102280000,64875000,40635000,70725000,50814000,1885000,149360000,17046000,20287000,1727500,5045000,0,5595100,16981000,7297000,0,6540700,0
P53367,0,0,0,0,16588000,54307000,0,77107000,8441800,46834000,3657500,107040000,69776000,24860000,249850000,124110000,0,82006000,58254000,3430600,0,0,0,0,0,0,0,0,0
P53384,0,0,0,0,0,27677000,0,14550000,0,13336000,0,15062000,0,0,61943000,43639000,0,15015000,0,16003000,0,0,0,0,0,0,0,0,0
P53396,59063000,82063000,67692000,38750000,559340000,1181800000,106950000,638950000,264670000,427630000,261380000,878930000,504690000,1258300000,2833300000,558230000,202540000,1228400000,632200000,444870000,14202000,208240000,729720,110190000,104760000,224040000,60871000,86106000,87893000
