proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65
Q04637,62580000,33176000,14605000,0,0,0,0,32675000,36829000,12011000,3099400,13009000,0,6266100,0,17063000,0,35636000,13138000,4338400,3269200,32490000,0,13714000,8908900,15188000,23109000,9350700,0,0,0,0,0,3653000,32148000,0,10342000,27032000,41455000,29441000,3971700,20161000,11380000,0,38454000,56035000,8595100,4093800,30486000,75993000,5529600,8846500,6671200,15009000,19105000,25976000,21800000,38846000,6060900,0,4734500,20776000,0,175360,8055600
Q04726,0,0,2911700,0,0,0,6336800,2301500,3048000,0,0,950110,0,3427000,0,0,0,2282100,0,0,466470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5346700,2795000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q04760,41322000,129060000,17053000,941130,22547000,130330000,57478000,9369400,55337000,9672400,12200000,68761000,0,14614000,16612000,157540000,0,14957000,35420000,17435000,16674000,57027000,37782000,0,13789000,6708900,49419000,6972500,32215000,10007000,48490000,62513000,31989000,73835000,49697000,44492000,29144000,48360000,97185000,103850000,18748000,60883000,40026000,51618000,72257000,200860000,78487000,34056000,254530000,79631000,32255000,36247000,47368000,35871000,106170000,53194000,23562000,24258000,19021000,77940000,57665000,19511000,4678600,31135000,51992000
Q04837,5730800,5137000,0,0,0,6124700,0,0,8479800,0,2285100,0,0,0,0,6699900,0,2786500,1867200,0,0,1939500,0,0,0,0,0,0,0,0,0,0,0,0,13039000,0,0,11740000,0,3971300,0,0,0,0,3683900,10476000,965800,0,11329000,7259500,0,0,0,2206700,0,0,0,0,0,4771500,0,0,0,0,0
Q04917,124840000,57971000,177420000,0,403830000,23468000,496340000,48125000,228320000,105020000,21641000,120090000,0,0,0,215620000,26465000,92360000,32903000,0,43753000,207630000,38407000,0,71421000,17228000,143510000,27100000,289570000,0,0,89722000,0,66262000,315520000,124870000,149530000,40434000,160980000,23671000,0,27668000,0,77513000,307100000,23206000,87028000,0,31878000,28510000,0,0,0,57362000,36050000,0,43190000,69534000,76456000,0,50924000,33603000,12111000,44869000,126730000
Q05209,0,0,0,0,0,4515100,3757400,2066400,0,0,0,0,0,0,0,0,0,1845500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2268900,0,0,0,0,0,0,0,0,0,0,4594900,0,2765100,0,0,0,0,2903400,0,0,0,0,0,0,0,0
Q05397,0,0,0,10448000,0,0,0,0,0,0,0,0,0,0,0,8190500,0,0,0,0,0,0,0,0,0,0,4117300,0,0,0,0,0,0,0,4216800,0,0,0,0,1872500,0,0,4101100,0,0,0,0,0,0,0,0,0,1866600,0,0,0,0,0,0,0,0,0,0,0,0
Q05519,95927000,1682900,0,0,0,9482800,5107100,0,2545700,1118100,0,0,0,0,25419000,45469000,0,7409400,6438400,13522000,0,0,0,0,1364900,5304900,77924000,1034200,0,3583400,31396000,9487800,78594000,2399000,5186800,0,8672400,5076600,8259900,8785800,1311300,2357700,16306000,7169500,4442400,10304000,3380700,2191900,22562000,3561600,10915000,3290100,4176600,442860,2659700,4108400,0,7920600,692130,0,5622600,18217000,0,3362800,0
Q05682,836190000,370690000,200340000,31181000,292530000,635330000,228460000,123280000,239610000,255640000,15633000,121420000,19035000,479390000,76307000,547140000,34264000,136070000,161860000,8125900,15834000,314940000,221990000,224470000,73111000,78168000,104710000,49663000,60618000,11757000,24402000,268720000,107690000,172670000,273360000,15518000,37919000,155270000,188020000,663050000,20044000,81301000,149550000,45015000,552400000,757080000,202880000,66014000,565860000,443810000,195200000,213640000,200120000,35562000,445400000,286100000,397040000,315190000,68846000,94105000,364660000,247110000,0,337640000,434530000
Q05707,188690000,698390000,0,0,199540000,377770000,249680000,0,48500000,0,1927400,8492800,0,340510000,417580000,444870000,48591000,33823000,5182300,24469000,2961900,270760000,157600000,387460000,224570000,132940000,219440000,61786000,442700000,64335000,345270000,56439000,73314000,11179000,151000000,139490000,95255000,25573000,45870000,74281000,11833000,23229000,366840000,757730000,176640000,115480000,0,391040000,72596000,103620000,73934000,290080000,62076000,34027000,1011300000,315700000,30828000,260830000,140750000,17177000,748480000,158510000,0,19634000,68183000
Q06124,6665900,0,0,0,0,0,0,0,3840300,0,0,0,0,0,0,0,0,0,0,0,0,1033400,0,0,0,0,3077400,0,0,0,0,10029000,0,0,0,0,0,6090200,9583200,9867200,241150,10635000,0,10988000,14584000,8707500,5354900,2394300,8680700,10810000,3778000,8220600,1870000,0,3708900,11030000,10538000,11021000,7581100,669100,10553000,0,0,0,0
Q06278,0,0,0,0,0,0,0,3797200,0,0,0,0,0,0,3271700,28237000,0,2347800,21168000,0,0,0,36368000,2663300,22115000,0,45720000,0,34566000,57451000,24301000,2583700,0,0,1686100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46163000,0,0,0,0,0,0,1773500
Q06323,31128000,106350000,15461000,8166300,0,36140000,12678000,15424000,0,15396000,2480400,11353000,0,18116000,7033800,171350000,1808600,11341000,24109000,4346400,15777000,42349000,47721000,7857400,7506500,9504200,21198000,15352000,2360300,15065000,682560,14988000,18334000,33909000,73695000,7878700,0,72226000,10128000,12609000,2249700,18621000,10381000,6902300,51569000,36576000,19351000,47067000,11487000,23833000,9923400,34370000,18483000,2742500,26466000,23320000,17156000,33399000,10038000,14684000,45787000,16349000,0,67426000,12774000
Q06418,0,0,0,0,2684200,0,0,0,0,0,0,779180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6136800,0,0,0,0,0,0,1947600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q06587,7185800,6756900,0,0,0,0,5243300,0,0,4209800,1807400,2838200,0,3010100,4388600,13841000,0,4168800,7910900,2166700,0,14058000,4794600,0,2297400,5888500,28663000,9758200,5366900,5346200,10186000,3566400,7695900,0,2990100,0,16319000,3347200,10538000,7465800,5072000,5195700,12341000,4136900,1993500,4838000,550800,0,0,1407600,6472700,1336700,1703300,769550,0,5313500,0,2416900,0,0,3713200,0,0,0,1879000
Q06828,18568000,542370000,17929000,0,400270000,144550000,111890000,0,0,1366800,65438000,25416000,0,178460000,51125000,228830000,314710000,17328000,85165000,47223000,18563000,250550000,41030000,32940000,59503000,50042000,153210000,61360000,36982000,169000000,70326000,216160000,160370000,0,46292000,16138000,0,45454000,95850000,37148000,10411000,94901000,99375000,589350000,84219000,19524000,16883000,55362000,156210000,8949000,3946000,96678000,70647000,15213000,188080000,393410000,49348000,308860000,4589000,4836000,128950000,23391000,0,145460000,90632000
Q06830,171460000,349560000,183140000,10971000,170630000,184100000,400330000,85041000,425880000,226110000,52780000,147800000,55159000,142650000,55675000,602320000,76371000,122200000,96059000,45289000,60636000,361000000,391380000,33820000,99835000,271500000,207470000,56313000,242240000,251750000,236270000,218250000,286380000,106490000,714380000,276580000,136960000,174260000,250820000,143090000,83535000,120770000,179010000,243010000,132000000,194470000,113970000,136270000,127580000,247590000,103080000,130230000,72174000,24131000,342020000,167470000,142310000,285330000,78539000,72859000,113610000,103050000,3645900,631540000,77988000
Q07020,0,7007500,0,0,0,5788800,4349900,17042000,0,26056000,0,0,0,4145200,0,0,12078000,0,0,0,0,0,33569000,18867000,0,0,0,0,19766000,9787900,9971300,0,3383500,0,0,0,0,3848000,2154400,1789500,0,2579400,4117300,0,3343400,5747700,1289700,1688700,0,2278400,0,2525400,0,10859000,0,0,0,0,0,2035300,0,0,0,0,0
Q07021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10320000,0
Q07065,149110000,68261000,59482000,32332000,0,134360000,67761000,54122000,187850000,68987000,2285000,4166100,0,48817000,16778000,325160000,32727000,31879000,14283000,1310800,9324600,160670000,25699000,30650000,0,0,0,17353000,48257000,65651000,10042000,12978000,13627000,44112000,97684000,0,0,83392000,140970000,172850000,3820800,51954000,19949000,2249400,323310000,131250000,112430000,17888000,251130000,257530000,42019000,139560000,32446000,70831000,128670000,152430000,135880000,75240000,37877000,23074000,225460000,183330000,18110000,25560000,21105000
Q07075,3242000,0,0,0,0,0,0,0,0,0,0,0,296310,0,0,5154000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327500,345890,1076300,0,717770,795010,693120,6232300,5387300,0,770710,13200000,0,0,0,3779000,0,21880000,27055000,0,0,0,0,3875800,9475500,0,0,0
Q07092,0,27741000,0,0,0,0,0,0,0,0,0,0,0,0,0,21757000,29341000,0,0,0,0,0,0,0,0,0,0,0,17222000,0,0,0,0,0,0,13201000,0,0,0,34408000,0,0,0,41775000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q07157,261900000,80932000,17249000,0,202930000,140970000,52738000,194050000,0,42278000,13569000,140490000,0,200990000,973070,124500000,0,13788000,32999000,15822000,14654000,106120000,95292000,90151000,8587900,30616000,142030000,37889000,29727000,85971000,39651000,72028000,30726000,35741000,40816000,70953000,42679000,63831000,90393000,280270000,58134000,136390000,162180000,391900000,66458000,343460000,45583000,13328000,206690000,17235000,59166000,57335000,165040000,61416000,341510000,38911000,183230000,386930000,17658000,19343000,197930000,111200000,0,306890000,58968000
Q07507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3748700,14334000,12951000,0,0,0,0,0,2752000,0,0,0,0,0,0,0,0,0,0,7879300,0,0,0,5685500,0,0,6697400,10192000,0,0,0,0,0,0,0,11224000,0
Q07666,97596000,34909000,25715000,12905000,56598000,31596000,45006000,28024000,33401000,36525000,1737300,11661000,0,50098000,91905,33558000,0,42269000,27871000,6241800,8523700,28277000,51800000,34061000,8303300,31029000,58530000,959850,14738000,58455000,27909000,38464000,5713400,9602200,86477000,8464700,3518500,38947000,48656000,37897000,1261400,29411000,26464000,44462000,26275000,78082000,26412000,1326500,61587000,80731000,36519000,21707000,11092000,10449000,13145000,61173000,40641000,77760000,19115000,4471700,65675000,2261800,0,17078000,37794000
Q07812,177150000,44419000,1985900,0,117390000,50530000,95736000,2824200,52879000,95832000,26502000,43006000,0,160500000,20568000,159490000,0,104850000,109490000,51487000,0,154070000,62999000,0,48374000,33312000,52220000,69915000,38548000,36685000,19658000,142260000,51277000,41228000,108370000,0,81431000,39677000,148100000,77277000,14031000,96653000,123510000,117320000,122740000,77468000,46767000,12356000,199900000,55051000,31557000,63214000,21978000,31002000,111820000,159830000,16800000,119870000,2281400,41025000,82034000,134850000,0,0,22166000
Q07817,12085000,4118000,0,0,0,10387000,3043000,0,1672800,0,5745300,0,0,0,0,3656400,0,8613400,0,2339900,0,3833400,0,0,0,0,5519000,2978200,0,0,1627800,4163400,3251000,0,0,0,0,5161600,5889200,4850000,0,3683000,7559700,6463600,5067200,3940500,1870200,0,8402900,1845700,4806500,2167800,2196000,1105500,0,0,173500,6872700,2033200,0,4449900,0,0,0,602580
Q07820,0,0,0,0,5800600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466300,0,1093300,0,787840,913520,2932000,0,0,0,0,0,0,0,220240,0,0,0,0,0,0,0,497380
Q07954,1346300000,1074800000,511980000,26505000,736970000,1215400000,1192900000,201990000,201570000,511850000,152630000,348070000,0,310750000,94817000,1566600000,333890000,605500000,387960000,92313000,229350000,863620000,414630000,346330000,193520000,595640000,746460000,214050000,518060000,571490000,377070000,560990000,534710000,513370000,684530000,278140000,477360000,1124900000,1046100000,863870000,79181000,363230000,691590000,905650000,727790000,828120000,766730000,140090000,1156000000,219140000,567960000,429720000,104550000,162700000,1482100000,691760000,524700000,794080000,354000000,326120000,804950000,653900000,31742000,1244900000,371050000
Q07955,635050000,609920000,136920000,6324300,148920000,481120000,240830000,127970000,148630000,264890000,93415000,145350000,0,249130000,117460000,995630000,64029000,283290000,229780000,56211000,93878000,556990000,109250000,151500000,88325000,364960000,450230000,112360000,83534000,216630000,90830000,159420000,201710000,328240000,356790000,162770000,150330000,446890000,456830000,331430000,12488000,309690000,449060000,417410000,361450000,639840000,309520000,141230000,593570000,450570000,137650000,231400000,101040000,90324000,390940000,392040000,164000000,467700000,205680000,216260000,245490000,400280000,0,407110000,189640000
Q07960,19217000,10956000,0,0,0,6443100,0,0,3055300,0,0,0,0,0,2302100,34700000,0,4256900,0,0,0,6313400,2986300,0,0,0,0,0,2262500,0,0,9032600,8851300,0,9953600,0,0,0,5601600,0,0,0,2262200,10022000,5188600,1546500,0,0,1889000,646750,0,452240,1975600,0,11902000,3036700,0,1063000,0,0,0,20911000,0,0,0
Q08170,1131600,0,2936900,0,0,0,0,3537500,567860,1074700,0,227610,0,1523400,0,90582,0,361850,0,91968,191640,0,0,883540,270120,410890,0,209540,1325800,663570,0,100800,0,0,2272300,0,0,0,0,82264,0,0,0,0,229240,0,0,0,0,0,0,0,256020,117990,70001,123660,6260600,1265200,467370,0,377910,0,0,0,2800800
Q08211,101420000,24566000,17995000,3197400,16407000,29991000,0,7196900,35621000,17276000,0,4633600,0,36554000,0,47640000,16148000,34235000,2039900,0,0,40227000,13935000,16356000,0,44170000,23193000,17034000,18171000,18166000,28925000,7953700,3109700,24238000,31025000,8687000,11742000,79075000,82146000,85552000,8385500,66872000,82743000,70738000,71522000,88151000,43676000,26927000,131510000,102160000,10491000,48222000,38524000,24199000,100150000,98473000,24801000,117330000,49347000,81929000,54419000,58963000,0,83995000,10809000
Q08257,27124000,92548000,10910000,0,39205000,34018000,52195000,9649800,40768000,0,11405000,15206000,0,19440000,18581000,42861000,0,16824000,23815000,10943000,16458000,49233000,18104000,0,23495000,17365000,60261000,13842000,30512000,14141000,25767000,33625000,46436000,30764000,71757000,122110000,48635000,17909000,21921000,37678000,0,33535000,40743000,0,13135000,37674000,25605000,0,28461000,28380000,16463000,22946000,8727100,0,30228000,29012000,4659900,12077000,9548000,18441000,35279000,28074000,0,2398400,6206600
Q08357,0,0,0,0,0,0,0,2985100,0,0,0,3592600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145600,0,6441800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2974700000,0,4758800,0,0,0,0
Q08379,0,12164000,0,0,0,0,0,0,0,0,0,0,0,0,16043000,22827000,0,3836900,3653200,5552000,0,15307000,0,0,0,19043000,11992000,6045700,27259000,0,77080000,0,0,0,0,0,0,6927300,5891600,6079700,0,350650,13072000,5578800,10880000,208300,1397500,0,8325600,0,6140300,5076000,0,143160,912940,0,0,13936000,3866700,4157300,445110,1395800,0,29789000,0
Q08380,456430000,238880000,179500000,12226000,143100000,506680000,360320000,45154000,311610000,201690000,123960000,84623000,7600200,253930000,57960000,989200000,67715000,181750000,163450000,52202000,113500000,345500000,98515000,154620000,69359000,237220000,282920000,109640000,70135000,151050000,18573000,220040000,107190000,230400000,147020000,53957000,43316000,190060000,428030000,105550000,14515000,82374000,138280000,261930000,222210000,149220000,352940000,78991000,168080000,315820000,105910000,221440000,59776000,153840000,603310000,189730000,59352000,285460000,95987000,299000000,171340000,269120000,0,270790000,196120000
Q08397,0,8788600,1514200,0,0,0,0,0,0,0,1102400,0,0,7313900,3042500,0,0,0,2443500,1459000,0,3763500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12034000,0,0,0,2274500,0,1722300,0,0,2631200,0,1150100,0,1859400,0,0,10496000,0,0,0,0,0,0,0,0,0,3216200
Q08495,14456000,0,0,0,0,0,0,0,0,6246100,0,0,125500000,0,0,3609500,12758000,0,0,0,0,0,14594000,5403600,0,0,0,0,18537000,0,5394300,0,0,2236600,12811000,0,0,2532400,5590500,11568000,3846200,4054800,2714300,0,0,17553000,3134000,0,0,13956000,0,5267000,2290100,0,14423000,0,9004500,2282600,3505200,0,0,5065200,0,0,0
Q08945,0,0,5083800,0,2973800,0,0,0,5545400,0,0,1346100,0,8414000,0,8995500,0,2441200,0,0,460860,0,0,2561400,0,0,0,0,0,6141300,0,0,0,0,0,0,2642100,0,0,3429800,0,6066100,0,5381600,0,0,0,0,0,6232600,4009400,1906100,2433900,0,7125500,10242000,105320,4395400,0,6053900,0,0,0,0,0
Q09028,13132000,7592000,6011000,0,0,0,0,2695600,0,7885800,2252500,0,0,0,0,21391000,0,16588000,5996600,0,2757700,0,0,0,0,0,0,2212300,0,0,0,0,0,3921300,0,0,2885700,13446000,11879000,11274000,0,581150,4356400,2711300,5147800,18775000,13981000,1774900,9428700,10394000,0,7816600,0,3408200,0,0,0,7564100,352470,10927000,0,9506600,0,0,1500200
Q09666,1606300000,467550000,1193200000,42326000,697040000,1313000000,1032800000,426760000,291230000,1338300000,204600000,549250000,26788000,1287900000,242040000,2656200000,303010000,520230000,563640000,191210000,148810000,1529600000,675370000,671470000,119890000,401290000,1202100000,148790000,339400000,263500000,361510000,661190000,409060000,192630000,689590000,933410000,312250000,941550000,1037800000,2088300000,200840000,601650000,590110000,656180000,892660000,1369400000,729630000,116180000,2057200000,271450000,749710000,544100000,787600000,154100000,1854400000,768310000,911720000,1568700000,254560000,162390000,1780800000,1187300000,26450000,3275200000,326660000
Q0JRZ9,0,2180000,0,0,0,4202300,0,0,0,0,0,0,0,0,0,4745700,0,0,0,0,0,2635700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2954100,0,0,0,0,4712300,0,0,0,8284300,0,0,0,0,0,0,0,0,3417700,0,0,0,0,0,0,0
Q0VD83,0,0,3166300,0,0,0,2862600,0,0,5023500,0,0,0,0,0,0,0,1700100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4190100,0,0,0,0,1800800,0,0,0,0,2914800,0,0,0,0,3754500,0,2034900,0,0,0,0,0,0,0,0,0,0,0,2642800,0
Q0VGL1,25276000,0,0,0,0,0,16726000,5228300,0,0,13454000,7108400,0,0,0,47068000,0,0,0,0,0,0,0,0,0,0,0,4753200,0,0,0,0,0,23607000,0,0,9740500,0,0,0,8497900,63925000,0,0,0,27161000,0,0,45716000,81051000,0,48639000,7022500,0,0,0,24536000,17561000,52980000,18044000,23439000,0,0,24622000,23682000
Q10588,15664000,0,152440000,0,14130000,27336000,14372000,5028000,65101000,34575000,2073800,42281000,4883600,28145000,27370000,58596000,57023000,3417100,198430000,4975900,6480000,232600000,20811000,0,5737800,1837200,8040500,3155000,13930000,3927900,7935700,131450000,12418000,0,25082000,0,19909000,14924000,257090000,26451000,1695600,3029900,43841000,14508000,127350000,1413400,245010000,26748000,77752000,0,0,28709000,11711000,382900,31781000,86390000,26148000,0,351710,49313000,22152000,37451000,0,0,45949000
Q12765,1011200,1451000,8645900,0,1464200,0,2457900,0,3436700,8769400,2012900,6947200,0,8860800,0,21208000,0,0,7289600,1257900,190360,6403700,16031000,0,0,807700,6558900,946280,2757500,1616600,3592400,15268000,0,0,3450300,0,0,5359200,9113500,15929000,0,3516000,4243800,0,2707100,2739500,5275300,0,10114000,15135000,3170400,4279000,0,0,0,0,0,1944800,0,3542000,0,0,0,711640,808460
Q12774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q12778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9590000,0,8786100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1676200,7695100,1805000,0,0,2671300,7111100,0,5723500,0,0,8913200,0,0,1860300,1168100,0,0,4954700,0,0,0,0,0,0,0,0,0
Q12792,0,0,7140500,0,0,0,9711100,4826500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6187500,0,0,0,0,0,0,7591400,0,15376000,0,2276400,3663900,5093800,0,1418900,3233900,0,0,9566300,1112900,0,12562000,8780700,0,3075100,1890100,4901100,0,0,0,3900100,769990,0,6393800,0,0,0,0
Q12797,0,0,0,0,0,0,0,0,11369000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1773100,0,1848800,0,0,0,0,2098800,0,0,0,0,4456600,0,0,675640,0,0,2241700,0,0,0,0,5086300,0,0,3907400,0
Q12802,0,6337700,0,0,0,0,0,0,2684300,0,0,0,0,0,0,6207900,0,4340300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570300,0,0,0,3065800,0,7135100,0,0,1989400,0,0,8989800,902960,0,2307400,0,0,0,0,0,10201000,0,16173000,4229500,7334700,0,4066800,0,0,0,586510
Q12805,55668000,146640000,43849000,0,22791000,167710000,214320000,44795000,14965000,52130000,30307000,15512000,4659300,181250000,118800000,198750000,37773000,56149000,170610000,25094000,4945500,336700000,70877000,131080000,60934000,219860000,105300000,101190000,54926000,13556000,380370000,95414000,23266000,30022000,30593000,52781000,3860400,43167000,696140000,182400000,4006500,11003000,82463000,26631000,347590000,179630000,53920000,17846000,470540000,5793900,254810000,468510000,14532000,48969000,829360000,168770000,154040000,246920000,9704200,33047000,102440000,65510000,0,262790000,490520000
Q12841,27426000,0,2281100,0,0,0,0,0,18761000,0,0,33446000,0,0,19575000,7535300,0,0,0,0,0,54912000,0,0,0,60685000,125500000,37575000,0,273410000,188100000,0,9610600,0,14964000,15512000,0,17243000,24559000,22497000,13659000,43235000,144210000,146660000,65326000,89469000,10614000,27828000,85199000,27643000,0,153230000,8129000,16783000,109770000,51345000,24979000,95760000,13464000,2634300,53829000,176440000,8800000,237860000,18027000
Q12874,24757000,12877000,9892400,0,0,19943000,12510000,4110200,0,12033000,0,5224500,0,0,0,35715000,0,11052000,5335900,0,0,22966000,0,11771000,0,0,0,0,0,0,0,0,0,0,0,0,0,17341000,13695000,15539000,3902600,3079100,12264000,17156000,17313000,31628000,11434000,0,34635000,17752000,8468600,0,1365100,0,16428000,25397000,7830100,4149900,0,0,0,0,0,16172000,5014400
