proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25
Q08379,,8457300,1091400,4611900,6238300,519740,2805900,10564000,7106500,,,,,2377400,,,,3940200,2377700,4200100,9125600,13581000,,,
Q08380,,60476000,258710000,121130000,90068000,82446000,57721000,24421000,170320000,9277.8,31177000,31640000,175260000,269810000,74822000,17750000,46323000,12940000,103670000,252730000,66546000,106370000,13181000,23270000,3920600
Q08431,,,588460,,,2212300,,,,,,,,680140,2257200,,,,358820,107300000,14602000,1668600,310100000,318790000,
Q08495,,,,,,,6628200,,,,,383120,,,,2060800,1089500,,,,3433500,,10574000,15731000,8430200
Q08554,,1135600,2817800,13481000,,7389000,,5816500,24450000,,,,,,,,,,,8990700,353560,3448600,4670200,19514000,403810
Q08623,,,,,,5754300,,7636000,9689700,,,,,214910,,,,,1271800,1207500,1535300,5856400,3197400,2274900,
Q08722,1312200,,14672000,7785700,6315600,,10927000,19487000,32811000,,,,,,,,,,,,11970000,,15822000,4752100,648070000
Q08945,,4083400,6386700,5060100,686790,182000000,3262300,8535600,8276900,,,,,18448000,,344570,,,,11697000,23163000,809240000,,4193000,
Q08AD1,,21619000,,,2183600,,,,20390000,,,,,,,,,,,,,,,,282060
Q08AF3,,,,2544200,,819350,,1463000,,,,1277900,,1669200,,,,,,,,1804300,,,
Q08AM6,1147100,,635700,13795000,3716300,,,,2732400,,,,,,,,,3628500,5206600,,,3395100,1354300,648270,1233900
Q08J23,8511600,51453000,71684000,15343000,15823000,,9065000,26761000,11072000,6886900,585600,10203000,,,,4202000,,6801700,7277300,4974000,3760600,4373500,,,
Q09028,21425000,73138000,27314000,27510000,73360000,4669200,53381000,150230000,78434000,9959000,6609200,3393900,134010,20044000,14461000,18802000,3708600,31290000,38884000,65986000,147470000,45169000,6792400,4969700,1958400
Q09161,4285300,15813000,22013000,20636000,41903000,791310,4804900,57895000,7018500,,4686400,2852200,1768900,,3949400,,,9957400,8909300,8248300,27668000,20589000,,631030,
Q09666,13799000000,5097400000,3449400000,27601000000,19073000000,4094300000,20581000000,13039000000,5496300000,4351200000,2640800000,2781200000,42385000000,8524900000,4807300000,19445000000,1795400000,11583000000,23959000000,33203000000,31254000000,29119000000,1584700000,4663400000,297530000
Q0VD83,,,3833800,,,,,,,,,2929900,,,,,,212530,,,,1044200,,,
Q0VDG4,,435810,,,4912100,30883,,12672000,959980,,,,,,,,,,,,,681230,,,
Q0VF96,,,924070,5505000,857820,1027600,11482000,,4987200,,,,728530,11222000,2905300,602440,111920,3632400,78365000,135930000,34114000,13727000,681740,326670,
Q0VGL1,,,,,,,,,9854000,,,,,,,,,308600,,9387100,,2900300,,,
Q0ZGT2,,,3770900,,,229010,900190,,570570,,,,,,,,,,,1255100,,2290900,5576800,62312000,
Q10471,,,,,9093500,3568000,,,16939000,,,,,,6707100,,,1864000,,8838300,,5293200,,215630,
Q10472,,,,,7491800,,,22958000,2287200,,,,,,,,473900,,,8443100,,10481000,,,
Q10567,31344000,79302000,52923000,32580000,65235000,9816600,32583000,113980000,52692000,8639700,6960800,3151800,,8284500,23041000,613160,,19083000,112350000,68399000,22441000,44770000,24430000,3475400,78133000
Q10570,,2183000,,,,,4448700,5797500,4752200,,,,,,,,,,,1169000,3783500,,,68365,
Q10588,3350800,,4364800,6078500,,,,,,767920,,,287650,5341200,24613000,,,1498000,8267600,74895000,34036000,2453000,2228800,5661200,
Q10589,,,13804000,,,7824800,5038300,,,,,,3625000,25354000,2811500,,,,2336500,,,,,9633000,2374600
Q10713,,44839000,59874000,7508600,18552000,,3207600,67060000,88839000,,,,,,,,,,,,1021600,1136800,3126200,,390850
Q12765,935580,16504000,202380000,5737500,3980300,4157200,17419000,29697000,15365000,,7189500,8356600,1370900,3244000,181320,19094000,45085000,17574000,70083000,66133000,67023000,22760000,276430000,52812000,455990000
Q12768,,6707100,1279800,1108800,5379100,360240,,2818100,4029300,,,,,,,,,,,1965600,,,,439750,
Q12788,,2071300,1391700,1055700,,,,,2415800,,,,,,,,,,,,,,,,
Q12789,,,,3353000,547370,,,1600500,14215000,,,55770,,,,,,,1138400,,,,,,
Q12791,3548400,,,451800,6071300,440300,117020000,965350,3373000,,921360,,973580,,,,167470,,2342400,45435000,,,,,797640
Q12792,,21896000,62729000,28443000,36521000,2082800,13922000,17059000,52791000,4952700,10163000,5419200,5379800,38468000,33732000,1540900,5930100,20504000,47247000,11955000,14959000,25338000,4539100,2470400,428290
Q12797,10713000,28658000,27930000,37376000,16139000,6852000,15700000,26683000,47613000,6581600,3625700,4237000,2464100,6570000,21254000,,,19438000,79163000,119450000,25920000,4496800,1156600,3509300,327590
Q12800,,,,,,5009200,,5131200,,,,,,,1138800,,,,,,,4986500,,,
Q12802,,1894900,661950,2041300,,,,517080,,,,1624900,,,,,,1365000,,,,7484000,,,
Q12805,14897000,,932600000,46588000,88158000,63765000,4895000,53502000,178840000,1412700,440050,,,1638200,2686800,,3009700,3996700,258990000,593410000,23088000,35534000,22979000,14016000,
Q12841,1251800,4246300,8091400,,,,,,,,,,,,,,,,,1371100,,2877100,,301910,
Q12846,,3173100,415720,978840,14520000,2134700,16476000,5220700,16861000,,,,274270,1846900,,2198000,,5286300,,8804500,6355000,8237100,707970,4634000,1241200
Q12860,,689650000,9926400,8608200,2069600,2076000,339600,128000,,,374390,1976200,,,4682400,,7856900,2749100,,5599100,11101000,291900,423270000,20089000,1693400000
Q12873,,190210,,268170,2036400,31472000,9054200,36030000,98369000,,,,,,,,,23281000,3868600,56458000,631750,,,5022300,
Q12874,,67196000,18394000,18457000,62318000,12721000,22965000,16294000,15670000,,,138350,4966600,,5376800,5447800,,11201000,21026000,6704900,9775900,28124000,2987200,10698000,2057700
Q12882,,,3418300,,,3289600,3118000,6840800,,,,,,,,,,45479,272890,443030,,,1946500,574140,
Q12884,,,10197000,,,,,,,,,,,,,,,,,,,,,,
Q12888,750080,56083000,5078700,78826000,50452000,4754400,16000000,7171200,,992010,,1021300,1778500,,,3263000,1897400,11806000,8979800,49212000,7434000,31306000,,169080,
Q12904,7377900,137260000,46902000,67914000,119540000,10832000,22688000,121890000,103080000,12374000,44255000,16115000,3910600,20416000,314100,33639000,13333000,27493000,22253000,71086000,30955000,53586000,5483900,16450000,8503200
Q12905,170060000,482990000,338310000,421420000,480170000,15610000,168300000,457950000,592100000,64510000,58783000,19345000,9003000,180350000,60454000,172070000,59367000,200930000,233350000,205590000,425950000,232830000,27845000,107650000,
Q12906,169010000,900850000,440350000,452810000,637170000,96919000,298860000,445940000,232690000,37999000,36227000,41379000,199150000,132810000,96041000,171200000,77223000,319430000,340220000,412020000,637250000,420210000,78688000,138990000,25654000
Q12907,24008000,83116000,18334000,68064000,265510000,37622000,85908000,222460000,252930000,17866000,24861000,12250000,2890100,48955000,19657000,47771000,11323000,118190000,107410000,62971000,32193000,169400000,2987900,19884000,2411900
Q12913,,,1447900,,,,,6351300,,,,,,,,,,,797310,,,953310,,,
Q12923,1708100,8728200,,,716250,593240,15499000,1542100,,322620,,,,,,,,401790,2517000,16088000,11348000,,,,
Q12929,3391500,,,,,430710,,,,,,,,,,,,,,,,,1008000,4152100,
Q12931,7223000,232500000,208250000,88291000,162850000,16999000,28221000,589040000,214360000,44476,965500,13848000,2563100,3932300,1586300,8643900,16518000,4268700,6534700,28942000,24281000,32662000,10353000,7285300,37864000
Q12955,,,,,,198530,,,29300000,,,,,,,,,,,1951600,,,,,2291000
Q12959,,100600000,5661300,13696000,1779600,524500,13884000,11853000,12050000,,777740,2440100,2529500,1628900,1517700,3408300,61554,10959000,4191900,20807000,13409000,2237300,4246300,1214500,34579000
Q12965,,,,680010,,28720000,,2720000,,,,,,,,,,860570,3252000,13420000,23962000,1136000,,302480,
Q12974,,1471200,586000,,5927700,2448300,,1498800,10790000,3245300,,,,,253210,,56796,,,2790100,3226400,4385000,4153500,,7742900
Q12979,,,,,,,,,,,,,,,,,,,,,,,,,6138600
Q12999,,,,,,,,,2794000,,,,,,,,,,,,,,,,
Q13011,14777000,361480000,190150000,141940000,420860000,59626000,276510000,188390000,1215900000,9002500,6780800,27100000,2565000,60559000,17038000,103070000,13383000,90952000,27920000,32347000,51929000,148050000,133820000,407740000,12813000
Q13017,,,,,,,29849,2800400,,,,,,,,,,,163840,5403400,,,,,
Q13043,2589200,15024000,10278000,6434300,,1629600,,10076000,1252300,207920,5233300,527260,14806000,3563300,,8314000,3340600,3720600,19384000,6348500,,12592000,1531900,,6456400
Q13045,916080,2748000,13935000,33080000,2712000,41732000,26204000,229280000,359200000,3350200,1536300,1041900,3082900,,1196300,,,3369500,1562000,30600000,3519700,49114000,2750500,23414000,376730
Q13057,,16125000,25305000,9451800,6291300,8653700,19059000,23850000,17033000,,,386440,,1502700,1498300,2784200,1963500,,7523800,4406100,,2864100,,,3091800
Q13085,1966600,13716000,10594000,16317000,13282000,247680,5181100,2777600,322160,,1855900,3691300,,,,,710110,815720,4210500,8231600,688180,52438000,,,3513900
Q13098,,36335000,54012000,15416000,39047000,13209000,3638000,50854000,16298000,,,,,1623100,4693900,,276790,512500,29272000,9129200,21483000,21517000,4356900,5232100,26257000
Q13123,,,,684420,3681800,,408950,,,,,,,,,,,129450,,,6222000,2598400,,,
Q13126,1097900,84859000,93146000,49391000,51443000,23003000,43524000,1237800,85819000,2635100,5848900,6243200,839520,19747000,9475500,3097800,5378600,23832000,31145000,37816000,11558000,46302000,17004000,24668000,15738000
Q13131,3136000,8994000,4670200,,19123000,20741000,8694400,20923000,6320100,2451700,254850,,,1971100,427010,,,2916300,27254000,25630000,13753000,25374000,,,
Q13136,,,,2357800,3849100,612110,2549200,3139500,1798000,,,,,,,,,,,7587800,3401800,5569800,,,
Q13148,8697100,95027000,33414000,21629000,125540000,8945300,64940000,106560000,106220000,1137600,1685500,,,6978100,2178600,22413000,11945000,39936000,22957000,83269000,157010000,93355000,244940,2569700,
Q13151,56523000,210040000,52396000,193170000,349100000,24200000,165450000,129910000,102560000,78416000,26291000,6849400,471470,82188000,55026000,42976000,24737000,133890000,81754000,200360000,186270000,320920000,634390,4790800,
Q13153,991570,47530000,65490000,8885500,27198000,23543000,18020000,17223000,13330000,,,3038400,,,2451900,5019400,2360800,8292600,28384000,18935000,28119000,34655000,46377000,,173500000
Q13155,4134200,70299000,33420000,55079000,63623000,2990500,14244000,71369000,118940000,4380400,7772000,6357100,,5990400,14115000,14250000,3818300,30131000,34402000,10997000,11258000,16419000,2573700,5344800,
Q13162,,57613000,215510000,84966000,74730000,200840000,65820000,76741000,94131000,21138000,2701300,6054400,1074300,5343200,14820000,2734800,6224200,75856000,468030000,253970000,59055000,74460000,14133000,43640000,844240
Q13177,13515000,126890000,73623000,50662000,46825000,31051000,22532000,26204000,7733200,,14042000,28252000,,4939900,13290000,29792000,3634500,19657000,50506000,4917900,30362000,21858000,12024000,12962000,
Q13185,,168020000,86332000,86506000,145580000,77583000,61921000,162160000,259800000,13525000,4001500,6208300,27298000,89705000,59899000,17299000,5686900,77604000,68150000,48582000,62482000,25811000,9077100,5214800,4968100
Q13200,52096000,145330000,222970000,100620000,130710000,20613000,69021000,124710000,67785000,19792000,36261000,34542000,48330000,76873000,20142000,26859000,10814000,33537000,166430000,238610000,73651000,160670000,53163000,64900000,41009000
Q13217,,11260000,,5446300,17471000,,2378600,2563900,5358700,,,,,2728100,2290400,,1577000,2484400,,204360,,5843300,,,
Q13228,1426000000,4081800000,237750000,1173800000,1479800000,201280000,1900700000,1599700000,1629900000,60318000,1049800000,477300000,179480000,753170000,965340000,1017800000,193790000,511290000,1441400000,1766200000,252210000,1256500000,1246200000,993690000,542180000
Q13232,,20831000,2596500,11067000,30120000,10077000,20645000,21017000,209040000,,,1951400,,1464000,2234400,3127000,76577,4999400,687650,33861000,7559200,17899000,5955300,10171000,3041300
Q13242,,17820000,9247900,14296000,17127000,11368000,3897100,25752000,75219000,5181600,,873260,,13378000,6083000,,,8500500,5744100,9899700,5701500,27592000,,,
Q13243,,16169000,,4192400,,262260,,1023700,924290,,,,,,5474200,,,5881500,5130400,,8583500,,,,
Q13247,,,,,39020000,,,,,,,,,,,,,10773000,,,15943000,14357000,,,
Q13263,90359000,1271600000,188960000,308850000,404820000,54784000,246780000,1537200000,592800000,30672000,37004000,32887000,88610000,52426000,37944000,91234000,15214000,135780000,194160000,237130000,937390000,227840000,1394800,4973300,
