Uniprot,Control,Control.1,Control.2,Disease,Disease.1,Disease.2,Disease.3,Disease.4,Disease.5,Disease.6,Disease.7,Disease.8,Disease.9,Disease.10,Disease.11,Disease.12,Disease.13,Disease.14,Disease.15,Disease.16,Disease.17,Disease.18,Disease.19,Disease.20,Fold Change,t_test_p_value
P03905,-0.5539497,-1.2323368,-1.0117026,-0.6791321,-0.7173655,-0.6835878,-0.8387379,-0.5686393,-1.1513372,-0.4780577,-0.9972096,-0.6430734,-1.0048211,-0.5328375,-0.6512853,-0.4580743,-0.8506912,-0.9028212,-0.4895611,-1.1659559,-0.5556606,-0.8637466,-0.1562487,-0.7788906,0.774420182,0.254979435
P03928,-0.6724823,-0.5212839,-0.4076886,-0.6791301,-0.6313102,-0.6214128,-0.5324912,-0.622867,-0.6338919,-0.7456167,-0.6679147,-0.5793786,-0.8196749,-0.6527492,-0.8587418,-0.7124756,-0.6772001,-0.5801819,-0.6217948,-0.6701455,-1.1596355,-0.5599279,-0.5912501,-0.6126707,1.26942267,0.204239887
P04003,-0.42496317,-0.06623301,-0.1668746,-0.19999181,-0.75162436,-0.82500658,-0.59443771,0.75975819,-0.61458184,0.08436641,-0.72458087,-0.95898984,-0.83775973,-0.91479401,0.15543048,-0.73887728,-0.48890322,-0.94084213,-0.36587285,-0.97198133,0.49212397,-0.50628791,-0.58702214,-0.20737123,2.113807747,0.010214832
P04004,0.0810888,0.05822727,0.30779217,0.07405587,-0.37923931,-0.64876524,-0.33145196,0.42189182,-0.49238544,0.20269896,-0.54366417,-0.66394454,-0.67189084,-0.63282799,0.24241483,-0.7023485,-0.40271034,-0.27617845,-0.34996732,-0.81364205,0.22845232,-0.49223309,-0.82986233,-0.73641921,-2.491572121,0.001808323
P04040,0.6292415,0.5410373,0.8262366,0.8984653,0.5960231,0.7026935,0.4406396,1.2425104,0.7975874,0.7400796,0.3711258,0.7505551,0.4683723,0.3654091,0.8401852,0.5081944,0.4328506,0.4919781,0.5289425,0.6345348,0.8917731,0.6180764,0.7180495,0.4919977,0.968118431,0.379523079
P04075,2.057306,2.121825,2.172287,2.199579,2.084515,2.084005,2.145993,1.965079,2.13354,2.055746,2.10034,2.029215,2.021964,2.057081,2.099489,2.138256,2.009226,2.012585,2.014757,2.022186,2.152175,2.116683,2.12728,2.05773,0.981275227,0.031512149
P04080,0.8966415,0.5764213,0.8654812,0.8015278,0.9824777,0.9760044,0.8861089,0.7417777,0.6262237,0.7909108,0.8624969,0.867138,0.8347461,0.7893495,0.7339091,0.7923765,0.6764536,0.6057217,0.8693379,0.7112979,0.8125534,0.8923942,1.0331063,0.9036705,1.050078449,0.504288803
P04083,1.6299855,0.7540797,1.4265333,1.2508215,0.8754659,1.9838373,1.1316978,1.5381734,0.5753007,1.2369399,1.0166616,1.0735907,1.1189212,0.96482,0.4992047,1.0578072,0.9301118,0.8716557,1.4092771,0.6249269,1.2083802,1.0293723,0.6333894,1.0716444,0.828591238,0.67496519
P04114,-0.81045708,-0.8787895,0.49498136,-0.08415025,-0.44097971,-1.09349366,-0.6649155,0.56613766,-0.63620503,0.34854655,-0.84019866,-0.45319177,-0.3149807,-0.20093893,-0.20845518,-0.40723227,-0.48718409,0.02079018,0.0882509,-1.30348467,0.35150086,-1.45597106,-0.48466413,-0.50724226,0.981842413,0.59966263
P04156,0.021937292,0.493457777,0.327369321,0.286474721,-0.104852864,0.196532884,0.254563032,0.342455462,0.275248777,0.349070315,-0.090487596,0.18861855,0.231947862,0.197076878,0.101756802,-0.009606881,0.240218157,0.243515901,0.285621661,0.193342184,0.430806194,0.395116257,0.234275709,0.188260114,0.750922317,0.10299348
P04179,1.27274,1.108164,1.221842,1.271359,1.320601,1.538055,1.291192,1.262406,1.178068,1.213371,1.255047,1.223592,1.156057,1.248423,1.265141,1.27735,1.187189,1.134333,1.34906,1.097153,1.360327,1.326705,1.25316,1.179455,1.046346473,0.375552452
P04181,0.045528353,0.441629815,0.001072146,0.245396597,0.261849808,0.298361153,0.256880743,0.309259371,0.444928158,0.41568047,0.229728859,0.277710639,0.211985535,0.198313287,0.234407658,0.276786661,0.184431208,0.275524984,-0.037626838,0.335517337,-0.06453591,-0.102482361,0.202092351,0.201177159,1.362175285,0.951688539
P04196,-1.35688267,-0.87421659,-0.34835576,-1.13917354,-0.939649,-0.13689737,-1.26663764,-0.55229188,-0.27921564,-1.16474228,-0.02036956,-0.35298743,-0.2556132,0.06314259,-1.01004853,-1.10200264,-0.44223432,0.25314268,-1.03750589,-0.38079268,0.15772125,0.13872242,-0.28490505,0.12850446,0.532993718,0.253463512
P04216,1.2491483,1.5864844,1.3408501,1.5467559,1.1055289,1.2477489,1.1077857,1.211633,1.2016152,1.2738339,0.8426868,0.7519854,0.9768283,1.1438061,0.8920616,0.8855433,0.9602481,1.1371092,1.2314033,1.0306175,1.3569922,1.572817,0.9838598,1.1169333,0.806481521,0.015444123
P04217,-0.13991855,-0.13931975,-0.10123058,-0.01890105,-0.06665243,0.30620517,-1.30842821,0.57859682,-1.24742214,0.31424021,-0.43804916,0.12200721,-1.00290024,-0.05705699,0.48921938,-0.02441696,0.21201142,-0.46087815,0.24855645,-0.32321044,0.29014212,-0.82148946,-0.36174314,0.09159078,1.306124774,0.514273356
P04264,1.997392,1.686845,2.121811,1.860574,1.754895,1.929272,1.97432,1.943555,1.782312,1.688764,1.911877,1.96626,1.829087,1.680354,1.636572,1.77641,1.901851,1.719126,1.937498,1.345014,1.729019,1.817486,1.906136,1.47012,0.924171829,0.498787371
P04271,1.2766897,0.1542381,1.4205411,1.2116471,1.2390474,1.3964512,1.1792804,1.0552003,0.8502192,1.3127363,1.2322517,1.2576357,1.1701988,1.0719275,0.99907,1.2241125,1.2085438,0.306874,1.1686607,0.2818631,1.2689359,1.1732262,1.0573392,1.2385201,1.14746579,0.731084662
P04275,-0.3174799,-0.5393957,-0.4357895,-0.3807305,-0.6131105,-0.7302653,-0.7722909,0.3906001,-0.8318441,-0.748344,-1.106406,-1.1894437,-0.3754816,-1.0128578,-0.3055486,-0.5397066,-0.5882105,-0.9106285,-0.6608612,-0.4704417,-0.4283075,-0.6350815,-0.8076289,-0.7203611,1.48496648,0.038543703
P04350,1.667394,1.785219,2.007804,1.734882,1.492961,1.711266,1.56993,1.443217,1.588176,1.781827,1.524467,1.419637,1.575425,1.600925,1.613111,1.51773,1.457373,1.524844,1.666137,1.484374,1.865048,1.846587,1.594981,1.437813,0.875147997,0.077787664
P04406,2.540286,2.466975,2.60456,2.55737,2.543993,2.495718,2.507027,2.407615,2.483911,2.522345,2.546433,2.503198,2.462225,2.40053,2.499046,2.481877,2.523982,2.453819,2.488348,2.425337,2.533921,2.538494,2.526523,2.48119,0.983111888,0.32763976
P04424,-0.78995827,-1.01580579,-0.30698169,-0.75104074,-0.08377423,-0.53082809,-0.07593413,-0.29390538,-0.33859651,-1.34825306,-0.81939498,-0.56096425,-0.65296393,-0.32513695,-0.47384619,-0.41086391,-0.83902429,-0.11958712,-0.97574253,-0.1631203,-0.65425921,-0.84851557,-0.0827803,-0.61254578,0.741153169,0.481204592
P04439,-0.268808978,-0.671866286,0.344027983,-0.404656728,0.318172493,-0.212877438,-0.046922776,-0.190369882,0.13780853,0.111721997,0.420567471,0.26466639,0.358552332,0.570006867,0.215245438,0.107744483,0.424585358,0.380786425,0.416530268,0.331441732,-0.371376103,0.005964352,0.180617153,0.189960478,-0.768141998,0.295788468
P04632,0.9048796,0.7144897,1.0081298,0.791112,0.946879,1.1071122,0.9775933,0.8253393,0.6702577,0.9799939,1.0062807,0.9301474,0.8455511,0.9036863,0.7941299,0.8703445,0.7783703,0.8100755,0.8869275,0.8420094,0.8770969,0.8401796,0.866161,0.7743255,0.996252781,0.706572109
P04792,1.5836922,1.308939,1.4871622,1.2587655,1.4739726,1.5671869,1.3395723,1.5399287,1.1416673,1.3676794,1.2106557,1.310257,1.1468527,1.189969,0.9837264,1.2998793,1.2819694,1.187764,1.3648322,0.9458306,1.3581323,1.3658537,1.231943,1.2318716,0.874089162,0.405266921
P04839,-0.9664506,-0.7312006,-0.9599154,-1.9363665,-0.2374973,-0.65294,-0.8758476,-0.163775,-0.1914474,-0.6140233,-0.8851754,-0.2480006,-0.8170294,-0.79192,-0.5339895,-0.6493043,-0.3102795,-0.8892311,-0.7490303,-0.9106454,-0.9317138,-0.8004725,-0.2572652,-0.3140753,0.73966857,0.234129396
P04843,0.2723018,0.37945809,0.32269154,0.22452601,0.51607056,0.44627855,0.4734288,0.86585792,0.29259897,0.43863647,0.27053789,0.42561445,0.30057142,0.05659244,0.30361292,0.47060842,0.41933073,0.21782682,0.41291882,0.33466034,0.21906422,0.41438674,0.25602186,0.56313419,1.161426873,0.247439904
P04844,-0.60078517,-0.32435275,-0.67640228,-0.20884113,0.24154994,-0.11110151,-0.05275693,0.51930083,0.04492172,-0.15899177,-0.07466668,-0.09371973,0.00955452,0.06420758,-0.17399346,0.02050178,0.01119148,-0.4729968,-0.06137119,-0.12600968,-0.21506022,-0.12634721,0.06676739,-0.06610519,0.085985644,0.110408353
P04899,1.290042,1.315322,1.549557,1.418821,1.456801,1.480432,1.131759,1.328096,1.297644,1.413562,1.375411,1.430869,1.2843,1.435889,1.267309,1.382367,1.353363,1.269745,1.397774,1.351389,1.340225,1.354407,1.329815,1.412708,0.980341349,0.393953095
P05023,1.257871,1.512305,1.414818,1.578256,1.51333,1.276684,1.468452,1.420146,1.567643,1.39907,1.321366,1.408229,1.248414,1.404466,1.400008,1.487603,1.429197,1.441931,1.365107,1.518839,1.487435,1.521665,1.573229,1.423155,1.032745123,0.285424019
P05026,1.583279,1.762901,1.642073,1.758846,1.584392,1.507893,1.554787,1.471739,1.576095,1.648751,1.397917,1.393804,1.401843,1.488449,1.529883,1.507442,1.400928,1.534352,1.608237,1.499335,1.578229,1.742753,1.623875,1.489759,0.92501062,0.01968069
P05060,-0.6721224,-0.542431,-0.3000259,-0.6084282,-0.2416584,-0.3739353,-0.4755608,-0.4003737,-0.6934268,-0.6150144,-0.5646908,-0.4647851,-0.7148582,-0.3472629,-0.5763241,-0.5459353,-0.5019344,-0.4931984,-0.5054209,-0.6593705,-0.5105778,-0.4868662,-0.6127498,-0.4615754,1.023758818,0.792845746
P05067,0.009771445,-0.569184939,-0.434462382,0.238112114,-0.687009404,-0.492613707,-1.482368887,0.415833099,-0.473313131,-0.733544461,-0.722545764,-0.828165892,-1.130087565,-0.438054629,-0.537449183,-0.799806853,-0.712087949,-0.577482266,-0.793392242,-1.060824777,0.501228064,-0.78234273,-0.267430956,-0.598343111,1.719342356,0.288369832
P05090,0.8076462,0.6828396,1.1113033,0.960465,0.4290237,1.163192,0.4000167,0.8381715,0.4096455,0.5877961,0.369049,0.6785886,0.465714,0.5600104,0.3829776,0.3758526,0.5898021,0.4593167,0.9502587,0.3069787,0.6856649,0.222906,-0.1310324,0.3234835,0.605510861,0.057543393
P05091,1.515231,1.656113,1.641203,1.639389,1.702895,1.663481,1.656739,1.746005,1.662039,1.661519,1.653345,1.716439,1.640153,1.642385,1.52728,1.640508,1.620614,1.565172,1.62737,1.723348,1.602093,1.572134,1.655725,1.587152,1.02428046,0.868494421
P05107,-0.824608,-0.5232006,-0.4161551,-0.7654436,-0.7103413,-0.4262563,-0.5728591,-0.3764941,-0.5338451,-0.8213766,-0.3135233,-0.5475287,-0.2480246,-0.4778578,-0.5411105,-0.906183,-0.1964414,-0.8841731,-0.2049828,-0.4967959,-0.3089308,-0.5361836,-0.5306931,-0.4921729,0.882040956,0.62360751
P05109,-0.22778888,-0.42785582,-0.27623543,-0.0190308,0.03613345,-0.1231238,-0.21661897,-0.07418881,-0.3658393,-0.17820811,-0.67460985,-0.08106937,-0.4275558,-0.17128668,-0.36164135,-0.17886638,-0.26437934,-0.23190275,-0.29015648,-0.14233633,0.15133694,0.03905354,-0.15712635,-0.07539797,0.583584333,0.71476022
P05129,0.42301593,0.87485579,0.48895271,0.90298709,-0.09879284,0.52998745,0.19757902,0.52308746,-0.21025807,0.49080384,-0.34356597,-0.33901819,-0.130693,0.18271682,0.46735248,-0.16570336,-0.29583631,0.03874323,0.30278866,0.0978932,0.90020797,0.80574431,0.2434496,0.08622119,0.334647522,0.021935286
P05141,0.8075184,0.8418764,0.8189261,0.7460126,0.8986309,0.2589118,0.6273483,0.7963144,0.7981333,0.6980852,0.7177444,0.7119253,0.869626,0.8758654,0.9607993,0.9875726,0.8248648,0.7882926,0.7508565,0.9371541,0.7206155,0.6603907,0.9665565,0.8881723,0.954024628,0.747912135
P05155,0.03367549,-0.0565125,0.39048214,0.05874233,0.07076128,-0.37095856,-0.39280215,0.41290928,-0.50481024,0.22212037,-0.26835808,0.3273844,-0.41953404,-1.37244572,-0.24055281,-0.09120676,0.17261331,-0.85186948,0.18538265,-0.3319091,0.0527771,-0.11387601,-0.22277784,0.02009603,-1.421523771,0.119414329
P05165,0.15291552,0.47453152,0.09271603,0.54943973,0.14326907,0.20337622,0.43590679,0.7428598,0.41665853,0.37583283,-0.04811977,0.08625855,0.33368787,0.33405209,0.01939215,0.10838452,0.32244809,0.04474588,0.3476889,0.40462823,0.4129087,0.43189509,0.28359958,0.26451383,1.2325436,0.598892577
P05166,0.28203438,0.64124698,0.35245316,0.35464302,0.30688162,0.14029369,0.44512847,0.82172071,0.5642648,0.51161475,0.28525703,0.27746145,0.31160077,0.38377674,0.25612132,0.38624686,0.20348284,0.26418805,0.08994568,0.26481034,0.5570124,0.48833555,-0.11107613,0.28306628,0.793355416,0.365146452
P05186,-0.6758594,-0.508464,-0.4903888,-0.4961217,-0.3910456,-0.4137237,-1.2893306,0.3479626,-0.7247898,-0.3785354,-0.4768874,-1.2512992,-0.5588463,-0.2647317,-0.674955,-0.7038564,-0.1956737,-1.1458927,-0.653667,-0.49874,-1.1710764,-0.7066635,-0.7085645,-0.3656873,1.085229135,0.216843673
P05198,-0.004608717,0.009063134,-0.271723101,-0.049822863,-0.461404665,-0.617296262,0.004309586,-0.153459272,0.043439653,0.128492408,0.328964054,0.227501661,0.173450735,0.1319037,0.004726631,0.380559966,0.071040883,0.065473413,-0.158346007,-0.075285423,-0.180053699,-0.13043456,-0.094377639,-0.327719006,0.367921201,0.518027254
P05230,0.556493512,-0.051145027,0.745490962,0.039479914,0.446818288,0.626100718,-0.586132698,0.253393795,-0.16514778,0.394615294,0.286190378,0.052388073,-0.071507029,-0.003815666,-0.047292728,0.166008558,0.061128034,0.134583449,0.302196173,-0.044370312,0.249128444,0.198803893,-0.220512963,-0.114050769,0.223621833,0.618398923
P05362,-0.047175531,-0.43327664,-0.54278455,-0.14249555,-0.702838769,-0.057949799,-0.168703657,0.068693365,-0.530245295,-0.532411906,0.000689605,-0.346853049,-0.163914823,-0.089245859,-0.385202332,-0.264117197,-0.348062682,-0.218493619,0.031346744,-0.761290604,-0.255842957,-0.182694641,-0.540011801,-0.328116121,0.826196327,0.567563939
P05386,0.10064179,0.03231917,0.20871694,0.04196785,0.15562169,0.17235632,0.3595744,0.32727017,0.16837839,0.02383846,0.25933047,0.07069124,0.23018753,0.05547357,0.18371832,0.14214924,0.14626885,0.2557294,0.22363279,0.13300476,-0.48082385,0.01883866,0.24768092,0.16617731,1.212949594,0.519081685
P05387,0.09411434,-0.289876276,-0.24382973,-0.113197303,0.356943356,0.119632902,0.050410838,-0.132626234,0.189176331,0.075554913,0.154057629,0.006211852,0.067942916,0.052240683,-0.141709725,0.055284967,0.115586435,0.27125402,0.231627555,-0.032564777,-0.057448601,-0.09723692,0.128622896,-0.081512457,-0.39590354,0.013605996
P05388,0.7408895,0.6577348,0.661209,0.4447076,0.8131636,0.6861827,0.7488135,0.8270949,0.7722963,0.6523346,0.6192747,0.6902419,0.617047,0.5663513,0.5769326,0.5905186,0.665306,0.7417422,0.7039394,0.6896591,0.4106572,0.5279609,0.66126,0.752188,0.954146012,0.392695139
P05413,0.9397328,1.1853499,1.1363278,1.1337812,0.9422965,0.6046315,0.9554248,0.7764525,0.8398736,1.036859,0.7491441,0.5819156,0.6433709,0.9017354,0.8577898,0.7501741,0.516419,0.9272807,0.9456633,0.8508414,1.0627968,1.0840299,0.8150704,0.6870458,0.773661593,1.07E-07
P05455,0.280374801,0.005781614,0.209022558,-0.124111548,0.320321314,0.285071391,0.43033972,0.325188297,0.381039953,0.075352559,0.438002649,0.423749694,0.556607953,0.456128821,0.480939722,0.462760863,0.441600867,0.137047051,0.395012932,0.44781898,0.078950069,0.264068681,0.47775913,0.44072246,2.07554727,0.062375624
P05496,-0.7676532,-1.994509,-0.7208215,-0.9660362,-0.8752192,-1.113933,-0.9958722,-1.1626547,-1.6109144,-0.5038964,-0.6832318,-1.5331322,-0.7834935,-0.9156121,-0.859161,-1.1390494,-0.797475,-0.8024085,-0.9113089,-0.8674968,-0.9074277,-1.4866052,-1.0115626,-0.7178648,0.846743457,0.598312817
P05556,-0.117085274,-0.657569438,-0.158157724,0.024832259,0.000791708,0.402120131,-0.093004898,0.191225524,-0.197541325,-0.162947769,-0.188347833,0.099538427,-0.041244626,-0.469980127,-0.245939367,0.031938361,-0.268940954,-0.301418122,-0.072387014,-0.392601241,-0.112289923,-0.042303811,0.02161773,-0.022432784,0.281685116,0.493390081
P05771,0.211186116,0.335251878,0.425261931,0.422373251,-0.352956121,-0.144244649,-0.343853833,-0.038727279,-0.170351993,0.417407079,-0.004160748,-0.033612666,-0.254678465,-0.489414429,0.088612752,0.04181597,-0.002265061,-0.082279329,-0.086463277,0.034670768,0.455046198,0.265241189,-0.739266485,-0.181069378,-0.176153222,1.51E-06
P05937,0.557797063,0.625651442,0.74267743,0.505975265,-0.178755261,0.227262617,-0.908852671,0.339903325,-0.219908457,0.671385637,-1.082295813,-0.250578045,-0.331984038,-0.303851544,0.142550287,-0.153757193,-0.007206649,0.096803417,0.131805698,-0.361266805,0.59383847,0.464020463,-0.917014615,-0.236897844,-0.131932017,3.77E-05
P06132,-0.3856108,-0.8711203,-0.8879155,-0.7578863,-0.8375998,-0.4329893,-0.4013962,-0.745839,-0.8177898,-0.4718262,-0.2952787,-0.1518491,-0.457486,-0.3714215,-0.3410527,-0.3267078,-0.263527,-0.799476,-0.7854435,-0.3590011,-0.5870606,-0.4222793,-0.2703404,-0.3153174,0.680203156,0.000215968
P06241,-0.45011438,-0.8570995,-0.44539704,0.07708256,-0.26931958,-0.29118805,-0.31321758,-0.41941701,-0.16035318,-0.27441365,-0.16242693,-0.32198914,-0.71698446,-0.13997965,-0.27267532,-0.15398532,-0.72933523,-0.95869025,-0.56179011,-0.42845197,0.1935818,-0.17845232,-0.2412063,-0.28584938,0.538711457,0.811596728
P06396,1.745639,1.417193,1.86857,1.576865,1.831927,1.864771,1.661065,1.724777,1.621804,1.678856,1.830856,1.844091,1.717096,1.657507,1.664236,1.719495,1.707914,1.65445,1.709429,1.633858,1.655976,1.720573,1.694153,1.678921,1.017853757,0.556400526
P06576,2.264463,2.26847,2.134933,2.361108,2.156628,2.254087,2.231262,2.330984,2.270268,2.232835,2.19041,2.215834,2.206344,2.208302,2.23878,2.232315,2.176871,2.153403,2.153869,2.156224,2.278198,2.244765,2.307919,2.183493,1.002331802,0.660715707
P06703,0.02057327,-0.3765225,-0.08902808,0.12312424,0.16976885,0.05544394,0.28987877,-0.36340495,-0.46798946,0.36373814,0.16971838,-0.15412691,-0.82053699,-0.242132,0.15149042,0.23776144,-0.15405778,-0.11756484,-0.02018175,-0.52522289,-0.5138567,-0.20327004,-0.09703028,-0.59674483,0.871696209,0.874576581
P06730,0.035996601,-0.026891263,-0.226844492,-0.290725518,0.198765851,0.257889057,0.135709522,0.022210681,-0.000839423,0.026111405,-0.173547086,0.029692947,0.010484745,0.036510422,0.065361458,0.062595047,0.01829853,-0.0298399,0.057524602,-0.123321849,-0.072499637,0.034849619,-0.06573871,-0.21317538,0.008977726,0.12183807
P06733,2.511375,2.446601,2.502462,2.394576,2.48944,2.538949,2.387983,2.306387,2.345458,2.422091,2.521569,2.443849,2.413795,2.313634,2.440559,2.472714,2.487003,2.32409,2.373956,2.357226,2.417882,2.480706,2.347113,2.456503,0.971514828,0.43950549
P06737,-0.789992,-0.635331,-0.6061969,-0.7054729,0.3055981,-0.192712,-1.1908239,-0.1598838,-1.3974268,-1.1190951,-1.1542278,-0.2696352,-0.3379156,-0.470168,-1.1502148,-1.089382,0.1587582,-0.5256087,-0.7580338,-0.3228111,-1.1511548,-0.7454911,-0.4718355,-0.2712527,0.915485515,0.772807823
P06744,1.587087,1.533987,1.539886,1.605288,1.512673,1.395819,1.515613,1.497267,1.334086,1.614419,1.606504,1.421355,1.489974,1.597562,1.597426,1.575587,1.546076,1.392927,1.472561,1.443278,1.656462,1.473813,1.689327,1.557948,0.980667533,0.240898516
P06748,0.4882697,0.3962763,0.3087992,0.2008323,0.4110742,0.3386139,0.6470433,0.6511379,0.6542363,0.3540909,0.5303972,0.5991879,0.6477487,0.647072,0.6759294,0.708971,0.5421568,0.5635907,0.5388042,0.4404856,0.3536706,0.5089001,0.5581324,0.552944,1.33179275,0.031266269
P06753,1.360658,1.322895,1.420568,1.395177,1.303956,1.436003,1.362025,1.472603,1.185767,1.210775,1.190558,1.281555,1.268802,1.271038,1.206183,1.215403,1.325565,1.296875,1.35848,1.226961,1.247662,1.319616,1.184461,1.287293,0.941449478,0.051473182
P06756,0.27218496,0.23169075,0.09570635,0.08091384,0.30463289,0.50431825,0.37140819,0.3716431,0.27894738,0.14761176,0.31721161,0.56128858,0.3459087,0.47578659,0.25703175,0.11862376,0.43400133,0.38509375,0.04949092,0.40062855,0.06275866,0.27502333,0.36480921,0.30201919,1.527052108,0.034944909
P06865,-0.25313511,-0.88719029,-0.10630665,-0.42955513,0.06408783,-0.2235481,-0.52160702,0.22327927,-0.90895567,-0.65332765,-0.33834545,-0.62625621,-0.66536162,-0.34881432,-0.78660862,-0.62392904,-0.87875292,-0.80141477,-0.14332263,-0.55147324,-0.78703933,-0.90338686,-0.67280645,-0.78639518,1.302198089,0.785079808
P07093,-1.1060086,-0.2449488,-1.0046644,-1.2463774,-0.5953464,-0.6027119,-0.5534791,-0.8240699,-0.4107895,-0.3852472,-1.136283,-0.9130642,-1.0982422,-0.4008336,-0.5342829,-0.6909915,-0.689865,-0.1798938,-0.7920812,-0.2648215,-0.5712932,-1.1502472,-0.8719487,-1.1226333,0.911770344,0.686028555
P07099,0.9927142,0.5612457,0.888128,0.9326375,0.7589531,1.1457912,0.7845506,1.3107234,0.5946965,0.8114094,0.8356964,0.8952081,0.6663468,0.7912063,0.5076463,0.7922573,0.8167668,0.4577147,0.6820014,0.572104,0.8960501,0.5947343,0.8415007,0.8727137,0.968767551,0.927160802
P07101,-0.640057014,-0.769490497,-1.276914618,-0.775103647,-0.344044307,-0.93096236,0.224460089,0.010993214,0.200674401,-0.29859835,0.29976288,-0.004747727,-0.221578517,-0.250903659,-0.103507876,-0.467991429,-0.599120641,0.228965477,-0.471359106,0.145875112,-0.700149088,-0.111663603,-0.134120614,0.15651016,0.22050294,0.026676556
P07108,1.1381737,0.7070681,0.8022471,0.726756,0.894452,0.8353408,1.0257951,0.3929678,0.7863621,0.9037773,1.103221,1.0711925,0.9983751,0.9062361,0.7851986,0.8720341,1.0842653,0.7315869,0.7731258,0.8286279,0.9565828,1.1163804,1.0762929,0.9937466,1.017800954,0.006062528
P07195,2.115728,2.056728,2.220993,2.087225,2.279881,2.152211,2.243801,1.933978,2.218474,2.124095,2.237254,2.311718,2.217426,2.267013,2.138179,2.287143,2.247504,2.115402,2.172816,2.095633,2.054761,2.210643,2.228027,2.232853,1.02462105,0.315856283
P07196,1.7219871,1.6447618,2.1268396,1.6531223,1.0278793,1.9013671,1.3249704,1.7965419,1.3045163,1.5734979,1.1228152,0.8914353,1.459627,1.3291209,1.2563194,1.3303484,0.9373652,1.2890348,1.7273516,1.2306356,1.6753854,1.6799718,1.2275897,1.1072826,0.750125821,0.088928308
